#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.00116,1, 2,2,106,376,76,0,414.546,401.533,0,2e-05,0,0,0.000561946,0.000151,0,0.000430236,5.7126e-05,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.20059,1, 15,28,14507,108427,88712,0,1368.85,1136.57,0,0.001871,0,0,0.148549,0.19659,0,0.0384979,0.0459591,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.826906,1, 29,56,36938,313292,260337,0,2570.12,1997.14,0,0.004978,0,0,0.653018,0.817345,0,0.146723,0.130751,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.15966,1, 38,74,38403,310899,248784,0,3578.03,2751.46,0,0.007221,0,0,0.857769,1.15042,0,0.216676,0.141835,BAS,./data/room-64-64-16/room-64-64-16.map
50,3.73072,1, 61,119,87187,796658,660586,0,4499.15,3289.96,0,0.019468,0,0,2.89696,3.71754,0,0.697298,0.464623,BAS,./data/room-64-64-16/room-64-64-16.map
60,8.79681,1, 69,136,226980,2916245,2591617,0,5529.26,3861.98,0,0.024455,0,0,7.34732,8.77498,0,1.6478,1.43763,BAS,./data/room-64-64-16/room-64-64-16.map
70,8.39367,1, 78,154,248666,3373125,2991601,0,6614.33,4653.8,0,0.031726,0,0,6.97637,8.37508,0,1.52631,1.5424,BAS,./data/room-64-64-16/room-64-64-16.map
80,18.5714,1, 96,189,418992,5193841,4559226,0,8211.51,5544.02,0,0.048125,0,0,14.672,18.5347,0,4.13119,2.43173,BAS,./data/room-64-64-16/room-64-64-16.map
90,50.9957,1, 120,235,1131642,18101207,16540150,0,10329,6307.72,0,0.083042,0,0,43.3627,50.9603,0,9.41171,8.74085,BAS,./data/room-64-64-16/room-64-64-16.map
100,85.9074,1, 131,255,1220082,23692920,21947888,0,11849.4,7052.42,0,0.090903,0,0,74.0161,85.8695,0,15.0498,11.4419,BAS,./data/room-64-64-16/room-64-64-16.map
110,51.4233,1, 142,278,1666169,31646373,29403297,0,13808.7,7625.92,0,0.090686,0,0,45.9193,51.3897,0,8.5584,11.2616,BAS,./data/room-64-64-16/room-64-64-16.map
120,160.692,1, 172,332,3246646,66427836,62283181,0,15913.7,8284.78,0,0.134038,0,0,143.283,160.643,0,27.2476,26.5458,BAS,./data/room-64-64-16/room-64-64-16.map
130,313.888,0, 180,344,0,0,97532481,0,-2,8907.46,0,0.193041,0,0,280.572,313.836,0,53.6919,48.3708,BAS,./data/room-64-64-16/room-64-64-16.map
140,302.908,0, 188,359,0,0,78525985,0,-2,9603.01,0,0.214717,0,0,268.495,302.856,0,53.0028,42.5865,BAS,./data/room-64-64-16/room-64-64-16.map
150,303.752,0, 213,401,0,0,104066409,0,-2,10109.4,0,0.255529,0,0,271.506,303.686,0,53.3987,48.7359,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.861,0, 200,396,0,0,65998357,0,-2,10666.2,0,0.24217,0,0,270.546,302.741,0,54.2897,41.2131,BAS,./data/room-64-64-16/room-64-64-16.map
