#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.00381,1, 2,2,118,382,64,0,439.117,433.274,0,3.6e-05,0,0,0.00124305,0.000336,0,0.000954398,0.000112802,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.124281,1, 15,28,6906,46959,34755,0,1298.34,1132.73,0,0.001505,0,0,0.0958957,0.117578,0,0.0337237,0.0259635,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.194779,1, 27,52,9403,72970,56389,0,2195.89,1874.65,0,0.004521,0,0,0.142938,0.188466,0,0.0494339,0.0340365,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.76668,1, 48,91,59545,663341,574149,0,3086.07,2517.52,0,0.012349,0,0,1.39457,1.75799,0,0.423875,0.284677,BAS,./data/room-64-64-16/room-64-64-16.map
50,7.44963,1, 59,115,131771,1845120,1631699,0,3967.64,3055.53,0,0.028338,0,0,6.01151,7.43185,0,1.28785,1.00199,BAS,./data/room-64-64-16/room-64-64-16.map
60,3.43871,1, 77,146,126021,1540192,1334415,0,4968.82,3624.47,0,0.022719,0,0,2.7298,3.42177,0,0.83939,0.561364,BAS,./data/room-64-64-16/room-64-64-16.map
70,9.76753,1, 88,172,304711,4403376,3973041,0,5839.83,4182.8,0,0.031873,0,0,8.20645,9.75029,0,1.83067,1.56245,BAS,./data/room-64-64-16/room-64-64-16.map
80,5.67317,1, 86,170,124333,1435986,1226103,0,6901.37,4828.38,0,0.033072,0,0,4.44833,5.64982,0,1.30553,0.851637,BAS,./data/room-64-64-16/room-64-64-16.map
90,16.3748,1, 99,195,441341,6665029,6054343,0,8538.11,5593.63,0,0.052903,0,0,13.6871,16.3441,0,3.15438,3.37691,BAS,./data/room-64-64-16/room-64-64-16.map
100,71.3186,1, 131,254,1035629,17736725,16285913,0,10583.7,6454.54,0,0.093765,0,0,60.6828,71.2737,0,13.6257,9.14954,BAS,./data/room-64-64-16/room-64-64-16.map
110,39.7938,1, 141,276,1193925,26755027,25113135,0,11951.6,7005.08,0,0.069728,0,0,35.6539,39.764,0,6.4027,8.95364,BAS,./data/room-64-64-16/room-64-64-16.map
120,28.4589,1, 146,289,1056552,19668146,18219379,0,14052.8,7631.58,0,0.067897,0,0,25.3413,28.4193,0,4.71997,6.7207,BAS,./data/room-64-64-16/room-64-64-16.map
130,243.021,1, 185,362,3224724,72670256,68522309,0,16663.1,8439.86,0,0.19671,0,0,217.272,242.965,0,40.1193,36.2535,BAS,./data/room-64-64-16/room-64-64-16.map
140,188.009,1, 184,362,2980673,68504477,64684879,0,18325.2,9183.54,0,0.160327,0,0,167.691,187.947,0,32.8538,29.9608,BAS,./data/room-64-64-16/room-64-64-16.map
150,321.31,0, 221,429,0,0,113836105,0,-2,9773.36,0,0.240867,0,0,288.863,321.244,0,56.349,49.068,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.288,0, 200,399,0,0,74184868,0,-2,10519.5,0,0.198227,0,0,270.09,300.22,0,54.1976,42.4467,BAS,./data/room-64-64-16/room-64-64-16.map
