#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003904,1, 5,8,314,1036,265,0,514.814,502.738,0,0.000105,0,0,0.00177661,0.001715,0,0.00136412,0.000192579,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.085611,1, 16,30,7949,47434,33126,0,1337.36,1187.13,0,0.001309,0,0,0.0649751,0.081432,0,0.0254139,0.016454,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.469342,1, 27,52,41074,353545,292986,0,2503.58,1995.97,0,0.003768,0,0,0.384747,0.464192,0,0.108281,0.119853,BAS,./data/room-64-64-16/room-64-64-16.map
40,6.06704,1, 42,82,158906,1640045,1433926,0,3652.08,2692.11,0,0.013434,0,0,5.0287,6.05537,0,1.06031,0.948449,BAS,./data/room-64-64-16/room-64-64-16.map
50,12.8519,1, 54,106,226253,2762803,2460069,0,4642.6,3140.26,0,0.015108,0,0,10.8382,12.8387,0,2.31582,1.7334,BAS,./data/room-64-64-16/room-64-64-16.map
60,6.75815,1, 67,132,238458,2643499,2314640,0,5412.6,3511.84,0,0.01945,0,0,5.58884,6.74415,0,1.25901,1.15247,BAS,./data/room-64-64-16/room-64-64-16.map
70,5.63656,1, 68,134,177379,2167500,1915782,0,6086.44,4040.63,0,0.017993,0,0,4.63785,5.62289,0,1.04806,0.855899,BAS,./data/room-64-64-16/room-64-64-16.map
80,14.9472,1, 87,172,291037,4081062,3690808,0,7431.15,4893.94,0,0.02612,0,0,12.9416,14.9227,0,2.55278,1.7685,BAS,./data/room-64-64-16/room-64-64-16.map
90,29.0373,1, 105,208,733265,11620127,10668912,0,9005.76,5464.19,0,0.048771,0,0,25.3186,29.0074,0,5.02425,4.59852,BAS,./data/room-64-64-16/room-64-64-16.map
100,57.0606,1, 107,212,730172,12522367,11576536,0,10711.3,6135.28,0,0.063858,0,0,49.6174,57.0243,0,10.0495,7.10739,BAS,./data/room-64-64-16/room-64-64-16.map
110,35.9981,1, 135,268,1580696,26175971,24086740,0,11638.1,6618.99,0,0.0666,0,0,31.8068,35.968,0,6.08215,8.64867,BAS,./data/room-64-64-16/room-64-64-16.map
120,53.2133,1, 145,288,1657028,26509428,24481628,0,14350.4,7275.66,0,0.076155,0,0,47.1132,53.1849,0,9.00372,10.716,BAS,./data/room-64-64-16/room-64-64-16.map
130,206.694,1, 179,354,2814958,50104800,46516866,0,15317.1,7964.9,0,0.206455,0,0,179.657,206.643,0,37.7684,27.1858,BAS,./data/room-64-64-16/room-64-64-16.map
140,164.927,1, 191,377,3318745,57761335,53624892,0,17817.6,8707.26,0,0.181379,0,0,143.974,164.875,0,29.4335,25.912,BAS,./data/room-64-64-16/room-64-64-16.map
150,144.815,1, 206,404,2958860,58340660,54696898,0,19828.7,9322.09,0,0.17801,0,0,127.98,144.752,0,25.2018,22.9886,BAS,./data/room-64-64-16/room-64-64-16.map
160,304.865,0, 208,414,0,0,75038424,0,-2,10087.5,0,0.229933,0,0,270.575,304.803,0,55.7405,44.1002,BAS,./data/room-64-64-16/room-64-64-16.map
