#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003098,1, 7,11,307,1027,227,0,617.35,607.763,0,0.000166,0,0,0.00133197,0.001272,0,0.00104777,0.000132353,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.016466,1, 22,41,2356,8992,3696,0,1303.18,1183.45,0,0.001183,0,0,0.00932798,0.01382,0,0.00601411,0.0016398,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.459994,1, 31,59,17450,136062,108841,0,2378.32,1978.01,0,0.003691,0,0,0.379181,0.452599,0,0.0835177,0.06688,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.17597,1, 48,92,41360,319017,247136,0,3529.1,2803.11,0,0.012039,0,0,0.895191,1.16748,0,0.271046,0.164956,BAS,./data/room-64-64-16/room-64-64-16.map
50,3.34729,1, 51,100,81816,844755,711451,0,4118.77,3226.46,0,0.014683,0,0,2.61715,3.33518,0,0.698977,0.445754,BAS,./data/room-64-64-16/room-64-64-16.map
60,3.15307,1, 65,127,134192,1273181,1062236,0,5179.03,3724.85,0,0.024289,0,0,2.28586,3.13523,0,0.722374,0.566462,BAS,./data/room-64-64-16/room-64-64-16.map
70,6.95297,1, 79,154,245139,3373666,2975891,0,5870.89,4264.28,0,0.025909,0,0,5.55799,6.93759,0,1.51876,1.18017,BAS,./data/room-64-64-16/room-64-64-16.map
80,19.7478,1, 93,183,340774,4768094,4228180,0,7433.01,4960.92,0,0.051156,0,0,16.1149,19.7178,0,4.10357,2.61918,BAS,./data/room-64-64-16/room-64-64-16.map
90,21.3856,1, 122,241,563556,7356526,6483871,0,8512.24,5493.73,0,0.070223,0,0,17.292,21.3549,0,4.32666,4.09617,BAS,./data/room-64-64-16/room-64-64-16.map
100,33.8938,1, 127,252,536730,7493796,6670409,0,10106.4,6380.59,0,0.078158,0,0,26.7757,33.8466,0,6.9505,4.31157,BAS,./data/room-64-64-16/room-64-64-16.map
110,28.5252,1, 150,293,902135,18099802,16777497,0,12529.7,7235.56,0,0.064896,0,0,24.6434,28.4959,0,5.07172,6.22653,BAS,./data/room-64-64-16/room-64-64-16.map
120,52.8265,1, 156,310,1715564,28481495,26299742,0,15396.6,7710.2,0,0.080238,0,0,46.8336,52.7838,0,9.13936,10.8748,BAS,./data/room-64-64-16/room-64-64-16.map
130,196.833,1, 190,377,2541606,46995246,43666326,0,17565.6,8499.75,0,0.190799,0,0,170.892,196.775,0,34.4942,25.0665,BAS,./data/room-64-64-16/room-64-64-16.map
140,235.663,1, 208,400,3857785,75035839,69988743,0,19760.3,9310.1,0,0.217157,0,0,205.301,235.606,0,44.5496,36.637,BAS,./data/room-64-64-16/room-64-64-16.map
150,132.471,1, 198,393,2774021,53094055,49513370,0,21600.5,10086.5,0,0.186485,0,0,114.133,132.389,0,24.1739,21.1791,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.554,0, 216,431,0,0,78570898,0,-2,10774.9,0,0.210402,0,0,269.567,302.477,0,55.9879,41.9613,BAS,./data/room-64-64-16/room-64-64-16.map
