#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002711,1, 4,5,145,503,110,0,401.089,399.73,0,4.7e-05,0,0,0.0010658,0.000726,0,0.000863578,7.9305e-05,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.196309,1, 14,25,5388,37502,30130,0,1084.48,1025.83,0,0.00109,0,0,0.168459,0.191617,0,0.0330003,0.0264733,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.692492,1, 28,52,27483,277296,239759,0,2261.72,1901.88,0,0.003626,0,0,0.575761,0.686074,0,0.14655,0.116771,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.93121,1, 44,83,31729,317644,267573,0,3056.44,2463.81,0,0.008584,0,0,1.64794,1.91595,0,0.410388,0.298305,BAS,./data/room-64-64-16/room-64-64-16.map
50,2.83859,1, 54,103,70946,672489,565261,0,4178.93,3242.22,0,0.017661,0,0,2.23853,2.82686,0,0.587547,0.393857,BAS,./data/room-64-64-16/room-64-64-16.map
60,3.89378,1, 67,130,139950,1557902,1332759,0,5202.63,3787.47,0,0.020876,0,0,3.14316,3.87555,0,0.842195,0.630106,BAS,./data/room-64-64-16/room-64-64-16.map
70,7.75708,1, 80,156,149060,1672436,1430037,0,6125.53,4369.57,0,0.030268,0,0,6.15764,7.73343,0,1.62604,1.04817,BAS,./data/room-64-64-16/room-64-64-16.map
80,33.4412,1, 99,194,538318,7173075,6413264,0,7745.62,5032.12,0,0.052484,0,0,27.6274,33.4177,0,5.92089,3.91748,BAS,./data/room-64-64-16/room-64-64-16.map
90,35.5303,1, 112,219,920787,13009474,11715016,0,9582.39,5692.02,0,0.066514,0,0,30.1681,35.5034,0,6.51555,6.43426,BAS,./data/room-64-64-16/room-64-64-16.map
100,46.2301,1, 122,239,600205,10430302,9568213,0,9812.19,6282.77,0,0.0794,0,0,38.7843,46.1847,0,8.02238,5.94206,BAS,./data/room-64-64-16/room-64-64-16.map
110,32.0741,1, 141,278,1141716,20996106,19439037,0,12013.5,6877.28,0,0.056523,0,0,28.4858,32.044,0,5.31452,7.21543,BAS,./data/room-64-64-16/room-64-64-16.map
120,90.1643,1, 160,317,2190682,40148823,37185808,0,14340.1,7526.3,0,0.103094,0,0,78.8642,90.1267,0,16.1027,15.902,BAS,./data/room-64-64-16/room-64-64-16.map
130,154.942,1, 172,341,1807849,34080922,31712376,0,16202.4,8304.01,0,0.175711,0,0,133.88,154.869,0,28.8448,19.628,BAS,./data/room-64-64-16/room-64-64-16.map
140,152.028,1, 189,374,2909939,56729167,53075528,0,20481.9,9121.88,0,0.168492,0,0,133.565,151.968,0,26.3795,25.0897,BAS,./data/room-64-64-16/room-64-64-16.map
150,305.199,0, 234,460,0,0,102787359,0,-2,9922.79,0,0.25601,0,0,270.155,305.137,0,54.109,46.4121,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.963,0, 211,416,0,0,77525279,0,-2,10510.9,0,0.200308,0,0,272.299,302.886,0,53.477,42.7076,BAS,./data/room-64-64-16/room-64-64-16.map
