#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001723,1, 3,4,165,530,88,0,609.994,605.849,0,5.7e-05,0,0,0.000806794,0.000303,0,0.000656696,6.1438e-05,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.022317,1, 12,21,2481,11968,7398,0,1127.2,1076.14,0,0.000727,0,0,0.0142931,0.019093,0,0.00641804,0.00366497,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.148265,1, 26,49,7128,42581,28825,0,2160.97,1884.31,0,0.003508,0,0,0.0978839,0.141229,0,0.0460644,0.0208499,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.11708,1, 50,97,32430,266698,208716,0,3170.62,2607.26,0,0.010929,0,0,0.920642,1.10704,0,0.323697,0.165455,BAS,./data/room-64-64-16/room-64-64-16.map
50,4.11267,1, 65,127,90740,916541,771236,0,4181.6,3147.29,0,0.016569,0,0,3.12935,4.09449,0,0.958363,0.513882,BAS,./data/room-64-64-16/room-64-64-16.map
60,2.98972,1, 69,135,112647,1048574,861321,0,4836.86,3748.11,0,0.024278,0,0,2.1763,2.97237,0,0.787328,0.544568,BAS,./data/room-64-64-16/room-64-64-16.map
70,6.08857,1, 92,181,205592,2255696,1915976,0,6003.45,4269.45,0,0.033504,0,0,4.54476,6.07302,0,1.60242,0.857951,BAS,./data/room-64-64-16/room-64-64-16.map
80,12.1814,1, 102,201,237645,3283193,2915143,0,7338.35,4987.22,0,0.044175,0,0,9.93371,12.1561,0,2.40188,1.6981,BAS,./data/room-64-64-16/room-64-64-16.map
90,21.2481,1, 121,239,639263,9336557,8364317,0,8596.84,5480.69,0,0.065187,0,0,17.1084,21.2186,0,4.32492,3.99216,BAS,./data/room-64-64-16/room-64-64-16.map
100,55.7747,1, 134,265,964077,15105302,13818541,0,11214.4,6343.98,0,0.086281,0,0,46.4989,55.7366,0,10.4834,7.93049,BAS,./data/room-64-64-16/room-64-64-16.map
110,33.1174,1, 139,276,1169891,22896822,21366074,0,14461.3,7302.92,0,0.057679,0,0,29.7262,33.0892,0,5.38835,7.96385,BAS,./data/room-64-64-16/room-64-64-16.map
120,71.7446,1, 151,298,1868952,32799592,30401776,0,16686.1,7864.18,0,0.093022,0,0,62.9394,71.702,0,12.1098,13.3021,BAS,./data/room-64-64-16/room-64-64-16.map
130,157.977,1, 168,332,1651282,32151597,29994300,0,17757.1,8647,0,0.138578,0,0,137.925,157.891,0,29.3645,20.6571,BAS,./data/room-64-64-16/room-64-64-16.map
140,129.901,1, 179,356,2317138,48245645,45207044,0,19875.7,9423.13,0,0.136476,0,0,114.319,129.846,0,22.9071,20.5743,BAS,./data/room-64-64-16/room-64-64-16.map
150,159.364,1, 200,397,3089936,60711375,56924183,0,23335.3,10175.5,0,0.174853,0,0,140.298,159.29,0,27.8375,24.5129,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.033,0, 209,418,0,0,72470793,0,-2,10748.6,0,0.191435,0,0,268.288,299.955,0,55.6461,42.659,BAS,./data/room-64-64-16/room-64-64-16.map
