#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.009624,1, 3,4,1001,5844,4009,0,628.403,590.501,0,9e-05,0,0,0.0080425,0.007897,0,0.00282878,0.00236307,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.03263,1, 18,34,3837,18283,10109,0,1331.97,1144.31,0,0.00126,0,0,0.0221382,0.029149,0,0.0116984,0.00502969,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.062431,1, 31,60,6134,28293,15527,0,2043.54,1833.19,0,0.005728,0,0,0.0376321,0.057307,0,0.0189692,0.0088058,BAS,./data/room-64-64-16/room-64-64-16.map
40,1.56446,1, 44,86,32403,256061,195750,0,3288.31,2705.55,0,0.014348,0,0,1.21347,1.55092,0,0.365402,0.226527,BAS,./data/room-64-64-16/room-64-64-16.map
50,1.50805,1, 66,130,68373,545597,428564,0,4153.92,3185.88,0,0.021358,0,0,1.05823,1.49547,0,0.420899,0.240118,BAS,./data/room-64-64-16/room-64-64-16.map
60,4.78178,1, 78,154,148204,1691436,1460467,0,5138.15,3799.8,0,0.028525,0,0,3.86911,4.76447,0,0.971557,0.789216,BAS,./data/room-64-64-16/room-64-64-16.map
70,4.52137,1, 89,176,153142,1533467,1278133,0,6013.06,4365.67,0,0.032635,0,0,3.47601,4.50327,0,0.952375,0.774161,BAS,./data/room-64-64-16/room-64-64-16.map
80,12.3713,1, 93,184,231276,2812784,2439073,0,7717.94,5127.76,0,0.043321,0,0,9.70431,12.3456,0,2.61991,1.69331,BAS,./data/room-64-64-16/room-64-64-16.map
90,32.0702,1, 116,229,869965,10442648,9131254,0,8815.79,5656.81,0,0.078394,0,0,25.7507,32.0395,0,6.41321,5.38726,BAS,./data/room-64-64-16/room-64-64-16.map
100,67.2324,1, 136,270,859028,13774958,12516813,0,11177.6,6489.74,0,0.113288,0,0,55.6224,67.1828,0,13.2539,7.98379,BAS,./data/room-64-64-16/room-64-64-16.map
110,42.1507,1, 141,280,1417170,28610405,26646064,0,13145.9,7355.91,0,0.077665,0,0,37.6421,42.1173,0,6.96562,9.44708,BAS,./data/room-64-64-16/room-64-64-16.map
120,191.373,1, 164,326,4009739,62683147,57780902,0,16155.4,7904.34,0,0.135062,0,0,170.788,191.338,0,30.4217,38.5169,BAS,./data/room-64-64-16/room-64-64-16.map
130,219.854,1, 185,367,3564829,55999467,51581713,0,18411.3,8642.83,0,0.201347,0,0,190.755,219.795,0,39.1607,27.7672,BAS,./data/room-64-64-16/room-64-64-16.map
140,152.979,1, 189,375,3454177,57075595,52797120,0,20229.4,9386.75,0,0.206427,0,0,132.013,152.915,0,28.5917,26.1351,BAS,./data/room-64-64-16/room-64-64-16.map
150,303.53,0, 197,394,0,0,99008766,0,-2,10212.3,0,0.218323,0,0,272.754,303.446,0,53.6623,45.2521,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.88,0, 199,398,0,0,74915344,0,-2,10912.7,0,0.199811,0,0,269.53,300.811,0,54.5709,41.1354,BAS,./data/room-64-64-16/room-64-64-16.map
