#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.012052,1, 9,16,2187,11188,6466,0,613.504,544.3,0,0.000147,0,0,0.00939268,0.011088,0,0.00431249,0.00225095,BAS,./data/den312d/den312d.map
20,0.03098,1, 19,36,3349,13339,5350,0,1296.22,1053.92,0,0.001548,0,0,0.0202196,0.027625,0,0.012081,0.00425584,BAS,./data/den312d/den312d.map
30,0.03632,1, 34,66,5699,25756,12100,0,2048.11,1695.22,0,0.002566,0,0,0.0227705,0.033576,0,0.0106625,0.00576982,BAS,./data/den312d/den312d.map
40,0.287336,1, 50,98,28441,268294,212724,0,2658.91,2152.74,0,0.006508,0,0,0.243755,0.281414,0,0.0712098,0.0773212,BAS,./data/den312d/den312d.map
50,0.847219,1, 53,104,62884,807771,707798,0,3529.06,2590.17,0,0.006822,0,0,0.781054,0.839535,0,0.1415,0.285162,BAS,./data/den312d/den312d.map
60,1.58456,1, 72,142,148366,1630507,1391465,0,4564.11,3141.46,0,0.011589,0,0,1.46446,1.57446,0,0.288692,0.522886,BAS,./data/den312d/den312d.map
70,1.36788,1, 86,170,134378,1360959,1109789,0,5181.9,3669.93,0,0.014338,0,0,1.19354,1.36027,0,0.365116,0.361866,BAS,./data/den312d/den312d.map
80,4.18581,1, 102,202,307553,4127412,3643963,0,6227.22,4104.06,0,0.017465,0,0,3.8539,4.17684,0,0.735912,1.32985,BAS,./data/den312d/den312d.map
90,10.76,1, 114,224,631759,10685321,9758213,0,7255.7,4563.73,0,0.027259,0,0,10.1909,10.7441,0,1.66312,3.70999,BAS,./data/den312d/den312d.map
100,17.2678,1, 124,244,892304,16606383,15405414,0,8727.86,5055.07,0,0.030115,0,0,16.458,17.2486,0,2.31749,6.15068,BAS,./data/den312d/den312d.map
110,10.2476,1, 133,262,584673,9957067,9133799,0,9512.89,5559.54,0,0.030126,0,0,9.58385,10.2305,0,1.55361,3.38382,BAS,./data/den312d/den312d.map
120,33.2194,1, 158,312,1342957,29404152,27646945,0,10797.7,6086.7,0,0.042982,0,0,31.8693,33.1963,0,4.30884,11.317,BAS,./data/den312d/den312d.map
130,42.8643,1, 162,321,2257220,39884717,37128975,0,13243.6,6631.71,0,0.050189,0,0,41.0225,42.846,0,5.98935,15.1,BAS,./data/den312d/den312d.map
140,58.9986,1, 175,343,2935419,53818631,50382965,0,16763.5,7138.08,0,0.061055,0,0,56.3924,58.9697,0,8.04651,20.8257,BAS,./data/den312d/den312d.map
150,45.4799,1, 173,340,2058884,39874886,37451951,0,17304.2,7666.63,0,0.059005,0,0,43.5586,45.4473,0,6.15439,15.9751,BAS,./data/den312d/den312d.map
160,305.089,0, 261,466,0,0,242068386,0,-2,8075.5,0,0.16488,0,0,289.623,305.06,0,44.0818,105.131,BAS,./data/den312d/den312d.map
170,96.0179,1, 223,434,4677896,80765736,75264224,0,20074.5,8567.43,0,0.099126,0,0,90.429,95.9693,0,14.2486,30.7864,BAS,./data/den312d/den312d.map
180,184.29,1, 271,497,11282836,163700156,150387564,0,22980.5,9067.55,0,0.242241,0,0,171.512,184.248,0,30.6133,58.843,BAS,./data/den312d/den312d.map
190,78.2726,1, 236,459,4778958,68249342,62667388,0,25399.1,9679.61,0,0.114884,0,0,72.4778,78.2288,0,12.6707,24.7605,BAS,./data/den312d/den312d.map
