#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003998,1, 9,16,447,1849,624,0,559.125,529.192,0,0.00024,0,0,0.00195926,0.002878,0,0.00105279,0.000451883,BAS,./data/den312d/den312d.map
20,0.012623,1, 19,36,1662,6403,2309,0,1022.12,948.95,0,0.000871,0,0,0.0065896,0.010466,0,0.00438222,0.0010231,BAS,./data/den312d/den312d.map
30,0.02467,1, 32,62,4077,15869,6554,0,1586.89,1393.14,0,0.002339,0,0,0.0138025,0.022419,0,0.00803581,0.00269104,BAS,./data/den312d/den312d.map
40,0.138173,1, 44,86,19996,126733,86463,0,2208.27,1814.59,0,0.004355,0,0,0.110301,0.135046,0,0.0414388,0.0315461,BAS,./data/den312d/den312d.map
50,0.506929,1, 67,132,58682,501242,398971,0,2916.21,2275.78,0,0.008055,0,0,0.445711,0.501047,0,0.116172,0.153397,BAS,./data/den312d/den312d.map
60,0.798291,1, 84,166,90808,775267,603806,0,3683.24,2767.03,0,0.01639,0,0,0.677893,0.792537,0,0.189924,0.218809,BAS,./data/den312d/den312d.map
70,1.27253,1, 90,178,123890,1268749,1049182,0,4479.37,3244.44,0,0.013862,0,0,1.13306,1.26579,0,0.293553,0.375179,BAS,./data/den312d/den312d.map
80,2.92659,1, 115,227,252823,3026955,2623752,0,5451.37,3671.14,0,0.019609,0,0,2.67116,2.91852,0,0.566279,0.924155,BAS,./data/den312d/den312d.map
90,10.8243,1, 119,234,753769,10901249,9778409,0,6643.44,4147,0,0.026437,0,0,10.1535,10.8143,0,1.87204,3.63217,BAS,./data/den312d/den312d.map
100,7.75665,1, 116,227,495998,7662239,6913355,0,7487.06,4697.1,0,0.026531,0,0,7.20756,7.74033,0,1.30982,2.55424,BAS,./data/den312d/den312d.map
110,8.21571,1, 127,250,564017,8097853,7259959,0,8548.52,5076.59,0,0.028323,0,0,7.5909,8.20203,0,1.39854,2.65467,BAS,./data/den312d/den312d.map
120,11.4462,1, 141,279,844110,11651928,10441959,0,9626.74,5578.51,0,0.038813,0,0,10.5965,11.4299,0,2.0043,3.72312,BAS,./data/den312d/den312d.map
130,25.5981,1, 179,354,1510207,23405723,21301971,0,11242.9,6123.28,0,0.049309,0,0,23.7919,25.5808,0,4.13663,8.31252,BAS,./data/den312d/den312d.map
140,27.6311,1, 169,334,1721527,25832969,23719926,0,13641.6,6678.61,0,0.04699,0,0,26.0805,27.6045,0,4.0572,9.36527,BAS,./data/den312d/den312d.map
150,43.1676,1, 197,390,2535532,39474079,36390743,0,15221.8,7065.67,0,0.062111,0,0,40.8858,43.1377,0,6.37197,14.8211,BAS,./data/den312d/den312d.map
160,98.0252,1, 210,413,5302671,86456342,79891905,0,16405,7486.98,0,0.106204,0,0,91.9037,97.9984,0,14.6337,32.0392,BAS,./data/den312d/den312d.map
170,309.144,0, 288,508,0,0,253641355,0,-2,7927.03,0,0.346757,0,0,287.913,309.103,0,49.6431,99.0455,BAS,./data/den312d/den312d.map
180,300.629,0, 489,688,0,0,240852698,0,-2,8460.66,0,0.242051,0,0,281.695,300.581,0,46.5947,96.6242,BAS,./data/den312d/den312d.map
190,302.903,0, 441,671,0,0,246739658,0,-2,8967.34,0,0.307955,0,0,282.088,302.852,0,48.1511,94.3656,BAS,./data/den312d/den312d.map
