#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.007899,1, 5,8,990,4311,2268,0,557.219,505.182,0,0.000183,0,0,0.00623564,0.006865,0,0.00232132,0.00191021,BAS,./data/den312d/den312d.map
20,0.013995,1, 17,32,1994,7964,2656,0,1100.58,978.392,0,0.001663,0,0,0.00785753,0.012511,0,0.00370011,0.00209463,BAS,./data/den312d/den312d.map
30,0.023059,1, 25,48,3986,17185,8061,0,1675.4,1487.54,0,0.002516,0,0,0.0135082,0.02067,0,0.00605523,0.00356575,BAS,./data/den312d/den312d.map
40,0.079502,1, 47,92,13589,73091,45896,0,2435.29,1989.27,0,0.004855,0,0,0.054195,0.076134,0,0.0183731,0.0163175,BAS,./data/den312d/den312d.map
50,0.625002,1, 61,120,88217,692948,541265,0,3022.22,2348.65,0,0.007954,0,0,0.549483,0.620654,0,0.151466,0.174371,BAS,./data/den312d/den312d.map
60,0.503684,1, 66,130,66454,525892,409492,0,3796.15,2827.86,0,0.008697,0,0,0.432293,0.497574,0,0.117445,0.138885,BAS,./data/den312d/den312d.map
70,3.36093,1, 85,167,305188,3457227,3027403,0,5201.9,3400.53,0,0.012763,0,0,3.15189,3.35262,0,0.548178,1.14689,BAS,./data/den312d/den312d.map
80,6.73172,1, 118,225,699825,7163238,6118227,0,5633.9,3785.59,0,0.02805,0,0,6.22414,6.72306,0,1.29571,2.14617,BAS,./data/den312d/den312d.map
90,10.7974,1, 115,227,783257,10620765,9619237,0,7050.44,4240.91,0,0.022543,0,0,10.2462,10.7834,0,1.51075,3.84389,BAS,./data/den312d/den312d.map
100,6.91661,1, 137,272,562515,6896265,6069015,0,7405.2,4655.29,0,0.032912,0,0,6.36927,6.89908,0,1.1852,2.24272,BAS,./data/den312d/den312d.map
110,23.6008,1, 153,292,1629556,23391632,21320242,0,9187.91,5213.27,0,0.045568,0,0,22.3641,23.5817,0,3.44386,8.17389,BAS,./data/den312d/den312d.map
120,300.339,0, 595,750,0,0,261712612,0,-2,5715.25,0,0.530815,0,0,284.45,300.31,0,46.5264,103.047,BAS,./data/den312d/den312d.map
130,302.195,0, 328,476,0,0,266784687,0,-2,6141.21,0,0.240288,0,0,292.331,302.176,0,40.0686,110.349,BAS,./data/den312d/den312d.map
140,301.473,0, 472,636,0,0,262763357,0,-2,6631.36,0,0.484971,0,0,284.983,301.448,0,48.8165,102.376,BAS,./data/den312d/den312d.map
150,300.503,0, 1386,1542,0,0,247658984,0,-2,7197.99,0,0.357009,0,0,285.163,300.447,0,44.0336,105.609,BAS,./data/den312d/den312d.map
160,300.628,0, 734,906,0,0,238847815,0,-2,7594.33,0,0.203336,0,0,282.249,300.579,0,46.8578,99.994,BAS,./data/den312d/den312d.map
170,300.349,0, 917,1098,0,0,241138845,0,-2,8122.05,0,0.234485,0,0,279.507,300.263,0,46.9535,96.4947,BAS,./data/den312d/den312d.map
180,300.5,0, 380,589,0,0,235870541,0,-2,8692.76,0,0.325843,0,0,281.232,300.445,0,47.1779,96.7971,BAS,./data/den312d/den312d.map
190,301.193,0, 694,924,0,0,239884058,0,-2,9068.01,0,0.40918,0,0,278.728,301.123,0,49.5183,97.1289,BAS,./data/den312d/den312d.map
