#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.004428,1, 7,12,1003,3158,1087,0,595.029,524.38,0,0.000136,0,0,0.0029227,0.003619,0,0.00185814,0.000480765,BAS,./data/den312d/den312d.map
20,0.034675,1, 22,42,5673,32905,22313,0,1120.13,956.867,0,0.001221,0,0,0.0267602,0.033278,0,0.00880375,0.00787026,BAS,./data/den312d/den312d.map
30,0.13777,1, 33,64,17270,137720,106210,0,1833.03,1490.52,0,0.002383,0,0,0.120181,0.134965,0,0.0316819,0.0393255,BAS,./data/den312d/den312d.map
40,0.325318,1, 45,88,36913,344949,282694,0,2512.22,1999.46,0,0.003736,0,0,0.292819,0.321965,0,0.0657674,0.101142,BAS,./data/den312d/den312d.map
50,0.513159,1, 59,116,49781,495082,404038,0,3213.2,2535.63,0,0.009511,0,0,0.443697,0.506803,0,0.111128,0.146639,BAS,./data/den312d/den312d.map
60,1.61294,1, 82,162,175626,1631046,1330854,0,4119.46,2943.69,0,0.014494,0,0,1.44222,1.60565,0,0.350576,0.475933,BAS,./data/den312d/den312d.map
70,1.86437,1, 85,168,156895,1845174,1583871,0,4961.35,3483.43,0,0.015616,0,0,1.70117,1.85506,0,0.372096,0.575476,BAS,./data/den312d/den312d.map
80,2.27405,1, 93,184,205088,2383356,2067452,0,5777.96,3939.59,0,0.014087,0,0,2.09268,2.26554,0,0.406466,0.732793,BAS,./data/den312d/den312d.map
90,4.35266,1, 102,202,344819,4302625,3800775,0,6931.67,4344.53,0,0.019697,0,0,4.01091,4.33587,0,0.72686,1.39651,BAS,./data/den312d/den312d.map
100,4.68271,1, 129,256,385627,4783719,4196700,0,7511.73,4840.44,0,0.023764,0,0,4.33512,4.66837,0,0.823076,1.5571,BAS,./data/den312d/den312d.map
110,5.93759,1, 136,270,415763,5917107,5304690,0,8678.43,5333.51,0,0.027889,0,0,5.44638,5.92099,0,1.0243,1.87508,BAS,./data/den312d/den312d.map
120,21.0454,1, 171,340,1448955,20884309,18899347,0,9970.86,5683.47,0,0.047357,0,0,19.7919,21.0285,0,3.26623,7.1933,BAS,./data/den312d/den312d.map
130,302.32,0, 406,573,0,0,270354584,0,-2,6118.73,0,0.417751,0,0,283.77,302.299,0,50.8795,100.677,BAS,./data/den312d/den312d.map
140,28.4732,1, 188,366,1966621,28712077,26046457,0,11860.9,6509.42,0,0.057447,0,0,26.6159,28.4538,0,4.61431,9.56299,BAS,./data/den312d/den312d.map
150,27.8027,1, 195,376,1953172,25869995,23347033,0,13637.3,7048.15,0,0.064518,0,0,25.7569,27.7805,0,4.3371,9.13316,BAS,./data/den312d/den312d.map
160,56.9496,1, 235,453,3865943,51440896,46512914,0,14998,7587.14,0,0.10043,0,0,52.2342,56.9216,0,9.2245,17.8936,BAS,./data/den312d/den312d.map
170,301.06,0, 358,576,0,0,236515912,0,-2,8041.01,0,0.371921,0,0,277.347,301.023,0,51.363,93.8272,BAS,./data/den312d/den312d.map
180,303.939,0, 1168,1410,0,0,251396667,0,-2,8553.68,0,0.396062,0,0,279.552,303.837,0,49.6834,95.5928,BAS,./data/den312d/den312d.map
190,300,0, 598,832,0,0,256555267,0,-2,9030,0,0.598113,0,0,272.88,299.931,0,52.5108,91.3506,BAS,./data/den312d/den312d.map
