#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.006418,1, 9,15,301,1186,410,0,434.471,419.795,0,0.000194,0,0,0.00211702,0.003357,0,0.00139596,0.000312857,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.024384,1, 14,25,1286,5105,2042,0,938.657,844.293,0,0.000783,0,0,0.0105768,0.019709,0,0.00695836,0.00177828,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.013737,1, 24,45,2221,7551,2428,0,1435.12,1325.99,0,0.002195,0,0,0.00608072,0.01148,0,0.00366064,0.00114072,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.137395,1, 34,65,20831,103406,67591,0,2020.07,1743.97,0,0.004522,0,0,0.113017,0.133758,0,0.0368303,0.0303594,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.113547,1, 54,105,5987,23349,10145,0,2442.54,2192.67,0,0.009887,0,0,0.0453274,0.104126,0,0.0296937,0.0082378,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.307772,1, 70,137,18433,115998,81674,0,3040.66,2618.2,0,0.01213,0,0,0.195471,0.298305,0,0.0866274,0.0520108,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.347254,1, 80,158,17598,113096,79733,0,3502.39,3018.84,0,0.015394,0,0,0.20963,0.335921,0,0.0845225,0.0542496,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.841262,1, 103,203,58882,405484,303713,0,4182.22,3386.61,0,0.024447,0,0,0.614147,0.830054,0,0.200544,0.165357,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.850673,1, 115,226,34299,230351,165539,0,4702.85,3874.09,0,0.028317,0,0,0.503914,0.832784,0,0.218134,0.106939,BAS,./data/random-64-64-10/random-64-64-10.map
100,2.50124,1, 121,238,46716,354620,272198,0,5351.7,4322.6,0,0.042183,0,0,1.60975,2.47799,0,0.54611,0.296504,BAS,./data/random-64-64-10/random-64-64-10.map
110,2.27166,1, 124,245,69533,563056,437694,0,6161.89,4853.67,0,0.042473,0,0,1.43835,2.24835,0,0.534571,0.273856,BAS,./data/random-64-64-10/random-64-64-10.map
120,1.31295,1, 153,301,79551,553529,406373,0,6962.96,5341.25,0,0.044012,0,0,0.837095,1.28985,0,0.308566,0.20448,BAS,./data/random-64-64-10/random-64-64-10.map
130,9.32164,1, 188,365,232533,1793570,1406740,0,7749.24,5766.45,0,0.104444,0,0,6.20017,9.27888,0,2.10662,0.928492,BAS,./data/random-64-64-10/random-64-64-10.map
140,3.254,1, 204,396,246980,1811804,1387099,0,8344.45,6184.9,0,0.064505,0,0,2.28537,3.23265,0,0.772501,0.538818,BAS,./data/random-64-64-10/random-64-64-10.map
150,300.111,0, 18294,18469,0,0,35437383,0,-2,6552.51,0,3.6764,0,0,108.986,298.527,0,49.5684,29.0821,BAS,./data/random-64-64-10/random-64-64-10.map
160,8.08632,1, 218,422,229946,1614994,1209010,0,9528.91,6853.23,0,0.108083,0,0,4.57954,8.01959,0,1.81329,0.827149,BAS,./data/random-64-64-10/random-64-64-10.map
170,5.54315,1, 220,422,215824,1562587,1174049,0,10362.7,7359.08,0,0.101486,0,0,3.08757,5.49506,0,1.24118,0.671017,BAS,./data/random-64-64-10/random-64-64-10.map
180,300.015,0, 25664,25839,0,0,75643340,0,-2,7792.8,0,2.75966,0,0,129.792,297.831,0,56.3305,31.1961,BAS,./data/random-64-64-10/random-64-64-10.map
190,22.894,1, 269,527,412715,3593884,2905522,0,11727.8,8234.07,0,0.220252,0,0,13.9765,22.809,0,4.74779,2.17449,BAS,./data/random-64-64-10/random-64-64-10.map
200,300.091,0, 3378,3646,0,0,58594292,0,-2,8604.83,0,2.61136,0,0,172.131,299.573,0,74.4589,33.2933,BAS,./data/random-64-64-10/random-64-64-10.map
210,18.1049,1, 267,512,271087,2111550,1643558,0,13161.5,9028.27,0,0.231013,0,0,9.98507,17.9934,0,3.77117,1.70771,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.628,0, 1156,1409,0,0,64574060,0,-2,9334.43,0,1.75055,0,0,209.443,300.366,0,51.6946,34.019,BAS,./data/random-64-64-10/random-64-64-10.map
230,15.3011,1, 303,583,455141,3789626,3066591,0,14243.5,9687.52,0,0.189027,0,0,8.97669,15.1968,0,3.11931,1.49832,BAS,./data/random-64-64-10/random-64-64-10.map
240,28.3134,1, 321,612,597885,4660482,3629220,0,14986.2,10096.6,0,0.325758,0,0,15.247,28.1796,0,6.22199,2.70644,BAS,./data/random-64-64-10/random-64-64-10.map
250,10.4281,1, 314,610,575786,5130454,4169676,0,16012,10559.6,0,0.171137,0,0,6.58998,10.3289,0,2.23203,1.65177,BAS,./data/random-64-64-10/random-64-64-10.map
260,40.9327,1, 361,699,741778,5607685,4351135,0,16996.9,11043.5,0,0.420935,0,0,22.4717,40.7483,0,8.7305,3.79931,BAS,./data/random-64-64-10/random-64-64-10.map
270,42.3627,1, 488,825,1488847,11809636,9381025,0,17611.4,11346,0,0.470978,0,0,23.654,42.212,0,8.75425,4.976,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.481,0, 3869,4181,0,0,52116065,0,-2,11799.3,0,1.53758,0,0,155.742,299.422,0,64.0824,30.1457,BAS,./data/random-64-64-10/random-64-64-10.map
