#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003695,1, 3,4,258,817,188,0,548.832,538.261,0,9.8e-05,0,0,0.0017805,0.001559,0,0.00135351,0.000194764,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.009572,1, 7,12,522,1728,418,0,982.144,957.147,0,0.000548,0,0,0.00336227,0.005027,0,0.00244038,0.000384949,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.203866,1, 20,38,16578,99405,75967,0,1521.66,1349.49,0,0.002906,0,0,0.193318,0.200236,0,0.0407653,0.0486267,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.032935,1, 39,76,2606,10038,3462,0,1969.2,1769.42,0,0.005396,0,0,0.0127843,0.028566,0,0.00728002,0.00301547,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.328264,1, 61,120,18807,111423,78705,0,2534.87,2183.37,0,0.009549,0,0,0.212421,0.320535,0,0.0804515,0.0528688,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.193939,1, 75,148,12169,56586,30975,0,3056.47,2560.91,0,0.012738,0,0,0.0943404,0.183734,0,0.0486116,0.0231978,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.29509,1, 81,159,16948,86316,50833,0,3827.21,3126.41,0,0.015198,0,0,0.147247,0.283557,0,0.0758815,0.0349727,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.290516,1, 87,171,25816,143132,92585,0,4475.27,3543.48,0,0.016405,0,0,0.179278,0.27938,0,0.0811383,0.0434073,BAS,./data/random-64-64-10/random-64-64-10.map
90,1.56793,1, 105,207,61904,528300,424775,0,4956.89,3974.85,0,0.024839,0,0,1.08067,1.5478,0,0.412578,0.23613,BAS,./data/random-64-64-10/random-64-64-10.map
100,2.56175,1, 123,242,55389,412940,317726,0,5661.69,4457.33,0,0.039133,0,0,1.70989,2.53346,0,0.616946,0.276916,BAS,./data/random-64-64-10/random-64-64-10.map
110,2.58542,1, 139,275,71258,551283,430810,0,6416.95,4958.38,0,0.047738,0,0,1.79274,2.56019,0,0.573139,0.318478,BAS,./data/random-64-64-10/random-64-64-10.map
120,1.71989,1, 149,291,76516,604870,462769,0,7112.53,5452.34,0,0.050734,0,0,1.09332,1.69475,0,0.407359,0.259547,BAS,./data/random-64-64-10/random-64-64-10.map
130,4.83809,1, 157,306,114155,983519,782752,0,7577.62,5874.37,0,0.068163,0,0,2.95089,4.78872,0,1.14305,0.472459,BAS,./data/random-64-64-10/random-64-64-10.map
140,1.21302,1, 157,311,114559,897843,703673,0,8444.86,6356.04,0,0.042398,0,0,0.85638,1.18594,0,0.256851,0.25333,BAS,./data/random-64-64-10/random-64-64-10.map
150,4.35569,1, 191,376,103928,744836,548203,0,9124.36,6814.15,0,0.0956,0,0,1.97835,4.31013,0,0.856773,0.381328,BAS,./data/random-64-64-10/random-64-64-10.map
160,9.06393,1, 201,400,174319,1558250,1266750,0,9983.96,7291.93,0,0.115121,0,0,5.78058,8.99459,0,1.82271,0.940348,BAS,./data/random-64-64-10/random-64-64-10.map
170,3.59671,1, 193,383,140940,1146231,909449,0,10617.2,7680.02,0,0.069409,0,0,2.15148,3.55203,0,0.778958,0.480422,BAS,./data/random-64-64-10/random-64-64-10.map
180,3.88876,1, 221,435,167120,1202441,912136,0,11358.7,8142.92,0,0.081632,0,0,2.15373,3.83574,0,0.884559,0.444968,BAS,./data/random-64-64-10/random-64-64-10.map
190,13.9113,1, 238,469,232533,1917746,1505949,0,12091,8579.49,0,0.172668,0,0,7.69352,13.8112,0,2.87622,1.30085,BAS,./data/random-64-64-10/random-64-64-10.map
200,10.6636,1, 266,516,311199,2955037,2422541,0,12880.4,8952.94,0,0.143869,0,0,6.49172,10.5833,0,2.12972,1.28929,BAS,./data/random-64-64-10/random-64-64-10.map
210,19.8452,1, 287,558,443133,3494610,2736485,0,13681.2,9444.53,0,0.228779,0,0,10.6006,19.7128,0,4.1679,1.78491,BAS,./data/random-64-64-10/random-64-64-10.map
220,14.7065,1, 318,609,577647,4636891,3639527,0,14362.4,9929.08,0,0.266976,0,0,8.03741,14.6097,0,3.1253,1.81708,BAS,./data/random-64-64-10/random-64-64-10.map
230,300.019,0, 2931,3214,0,0,66130101,0,-2,10327.7,0,4.82979,0,0,153.894,299.449,0,66.7272,33.3687,BAS,./data/random-64-64-10/random-64-64-10.map
240,18.3668,1, 292,571,400107,3337157,2640011,0,16390.7,10858.6,0,0.250591,0,0,9.89453,18.2604,0,3.93205,1.72756,BAS,./data/random-64-64-10/random-64-64-10.map
250,14.3015,1, 321,621,617697,5128162,4100710,0,16913,11335.6,0,0.207782,0,0,8.85221,14.1848,0,3.14812,2.10465,BAS,./data/random-64-64-10/random-64-64-10.map
260,300.187,0, 1473,1801,0,0,49208913,0,-2,11742.1,0,3.06827,0,0,160.609,299.774,0,69.9013,29.8974,BAS,./data/random-64-64-10/random-64-64-10.map
270,300.364,0, 1274,1615,0,0,50255596,0,-2,12165.7,0,2.61739,0,0,152.35,300.008,0,74.7795,28.9093,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.164,0, 863,1202,0,0,57202965,0,-2,12581.2,0,2.45413,0,0,176.114,299.857,0,65.9472,31.533,BAS,./data/random-64-64-10/random-64-64-10.map
