#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.00325,1, 2,2,168,479,86,0,413.591,415.52,0,2.9e-05,0,0,0.00154991,0.001059,0,0.00124662,0.000126392,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.007938,1, 8,14,370,1308,311,0,937.479,925.94,0,0.000352,0,0,0.00173978,0.005052,0,0.00135533,0.000168367,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.013171,1, 26,50,1726,6575,2248,0,1509.33,1418.2,0,0.001651,0,0,0.0055169,0.011012,0,0.00322645,0.0010609,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.024583,1, 32,61,1940,7485,2716,0,1960.57,1806.02,0,0.003821,0,0,0.00917992,0.020777,0,0.00507185,0.00202937,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.066416,1, 47,91,4094,15539,5585,0,2519.26,2278.92,0,0.009095,0,0,0.0247287,0.059114,0,0.016494,0.00421437,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.173343,1, 59,115,7605,30084,12677,0,3065.12,2668.9,0,0.012479,0,0,0.0698599,0.159864,0,0.0440642,0.0153567,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.119273,1, 71,138,9407,41626,19956,0,3592.44,3071.54,0,0.010511,0,0,0.0523678,0.111333,0,0.0277895,0.0121903,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.155295,1, 84,165,11481,55986,30687,0,4155.42,3534.93,0,0.013755,0,0,0.078067,0.141797,0,0.0426285,0.0174,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.377222,1, 114,219,16334,79159,41621,0,4811.24,3976.49,0,0.023351,0,0,0.15219,0.356486,0,0.0874609,0.0352504,BAS,./data/random-64-64-10/random-64-64-10.map
100,0.805867,1, 113,221,29286,152309,92346,0,5498.3,4368.17,0,0.030424,0,0,0.403568,0.782994,0,0.198383,0.0799585,BAS,./data/random-64-64-10/random-64-64-10.map
110,0.979416,1, 135,266,35314,177789,104467,0,6102.97,4821.47,0,0.039646,0,0,0.445409,0.949073,0,0.252491,0.0855368,BAS,./data/random-64-64-10/random-64-64-10.map
120,0.973981,1, 145,285,58472,383588,269044,0,6916.51,5216.4,0,0.038902,0,0,0.579388,0.951065,0,0.242488,0.127071,BAS,./data/random-64-64-10/random-64-64-10.map
130,2.12595,1, 157,310,72127,424349,283313,0,7486.57,5687.57,0,0.052909,0,0,1.06905,2.08526,0,0.530995,0.220114,BAS,./data/random-64-64-10/random-64-64-10.map
140,1.11209,1, 164,321,93204,688120,521906,0,8242.72,6095.27,0,0.038834,0,0,0.752893,1.088,0,0.245522,0.202096,BAS,./data/random-64-64-10/random-64-64-10.map
150,3.63816,1, 203,396,95361,649996,467559,0,8982.92,6520.68,0,0.079275,0,0,1.62967,3.59194,0,0.714207,0.303358,BAS,./data/random-64-64-10/random-64-64-10.map
160,4.90141,1, 198,389,105224,764523,555807,0,9407.62,7001.46,0,0.114031,0,0,2.28939,4.8409,0,1.02712,0.451821,BAS,./data/random-64-64-10/random-64-64-10.map
170,3.60581,1, 204,393,144027,946723,677910,0,10008.2,7403.33,0,0.09539,0,0,1.73396,3.55015,0,0.82591,0.375906,BAS,./data/random-64-64-10/random-64-64-10.map
180,4.32906,1, 242,467,161247,1125645,816608,0,10752.3,7790.35,0,0.096307,0,0,2.03165,4.26964,0,0.955781,0.387987,BAS,./data/random-64-64-10/random-64-64-10.map
190,16.6698,1, 257,495,238938,1862699,1424126,0,11538.6,8217.23,0,0.235157,0,0,8.57676,16.5824,0,3.31876,1.49673,BAS,./data/random-64-64-10/random-64-64-10.map
200,6.01275,1, 271,523,196778,1379691,1000700,0,11934.2,8613.23,0,0.128826,0,0,2.47816,5.94778,0,1.16117,0.532171,BAS,./data/random-64-64-10/random-64-64-10.map
210,17.9479,1, 304,579,411002,2967327,2225522,0,12916.8,9029.75,0,0.252312,0,0,8.15382,17.8503,0,3.76242,1.35821,BAS,./data/random-64-64-10/random-64-64-10.map
220,12.0366,1, 298,570,522674,3730510,2782209,0,13924.2,9521.78,0,0.251965,0,0,6.21563,11.9338,0,2.62732,1.44437,BAS,./data/random-64-64-10/random-64-64-10.map
230,300.423,0, 5592,5852,0,0,70740588,0,-2,9997.8,0,2.94547,0,0,154.029,299.529,0,62.4725,39.5971,BAS,./data/random-64-64-10/random-64-64-10.map
240,26.3924,1, 312,608,518098,3987120,3083047,0,15689.8,10487.4,0,0.352401,0,0,13.25,26.2213,0,5.80874,2.16794,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.064,0, 9979,10266,0,0,59481193,0,-2,10871.4,0,2.29934,0,0,134.947,298.012,0,63.5273,29.0469,BAS,./data/random-64-64-10/random-64-64-10.map
260,44.7392,1, 372,706,915035,7407888,5779976,0,17244.3,11328.7,0,0.56514,0,0,21.5895,44.5677,0,9.75647,3.76831,BAS,./data/random-64-64-10/random-64-64-10.map
270,17.425,1, 377,721,790965,5746935,4352584,0,17789.8,11720.6,0,0.319664,0,0,8.76009,17.2601,0,3.78545,2.07591,BAS,./data/random-64-64-10/random-64-64-10.map
280,301.133,0, 842,1185,0,0,54512143,0,-2,12217.1,0,4.07692,0,0,164.061,300.809,0,65.9645,31.9581,BAS,./data/random-64-64-10/random-64-64-10.map
