#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002403,1, 3,4,121,421,96,0,388.858,387.445,0,4.2e-05,0,0,0.000953394,0.000609,0,0.000755354,7.6868e-05,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.023032,1, 10,18,1312,4640,2021,0,778.048,717.523,0,0.00039,0,0,0.0116737,0.019457,0,0.00677535,0.00241805,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.019925,1, 22,42,1900,7363,3022,0,1257.4,1145.43,0,0.001634,0,0,0.0103264,0.016881,0,0.00589174,0.00213873,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.073447,1, 37,72,11686,57099,36859,0,1898.48,1601.4,0,0.003061,0,0,0.0541269,0.069303,0,0.019148,0.0155908,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.147409,1, 46,90,15805,62930,34481,0,2322.86,1990.75,0,0.007783,0,0,0.0973406,0.138827,0,0.0450468,0.0247798,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.218753,1, 55,108,16540,99218,68359,0,2971.3,2512.62,0,0.008994,0,0,0.146121,0.208576,0,0.0613844,0.0388703,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.346764,1, 69,136,23833,133222,90316,0,3684.43,2982.26,0,0.013301,0,0,0.212393,0.335847,0,0.0878214,0.0550113,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.794862,1, 105,203,54221,396575,298199,0,4319.51,3408.21,0,0.031349,0,0,0.570102,0.783471,0,0.195752,0.158688,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.764935,1, 104,205,53432,315080,221041,0,5064.05,3939.29,0,0.026947,0,0,0.480437,0.745365,0,0.20892,0.132577,BAS,./data/random-64-64-10/random-64-64-10.map
100,2.96191,1, 112,219,62054,445932,338007,0,5587.44,4409.43,0,0.040311,0,0,1.97144,2.93203,0,0.714948,0.348128,BAS,./data/random-64-64-10/random-64-64-10.map
110,1.39854,1, 120,235,47115,271455,185599,0,6072.94,4777.05,0,0.039514,0,0,0.793467,1.37495,0,0.355143,0.161561,BAS,./data/random-64-64-10/random-64-64-10.map
120,1.6381,1, 158,304,81600,561716,409534,0,6889.68,5178.42,0,0.046761,0,0,0.965309,1.61484,0,0.426255,0.219552,BAS,./data/random-64-64-10/random-64-64-10.map
130,4.50479,1, 153,297,101275,717385,540053,0,7411.39,5688.19,0,0.081685,0,0,2.67219,4.46948,0,1.09501,0.470931,BAS,./data/random-64-64-10/random-64-64-10.map
140,1.23333,1, 168,327,84331,544862,391014,0,8091.67,6085.47,0,0.05156,0,0,0.711651,1.20621,0,0.28987,0.183817,BAS,./data/random-64-64-10/random-64-64-10.map
150,5.30633,1, 185,363,144510,1002921,752020,0,8716.2,6508.21,0,0.104668,0,0,2.87306,5.26263,0,1.15836,0.520993,BAS,./data/random-64-64-10/random-64-64-10.map
160,8.12693,1, 213,418,163483,1222956,934868,0,9355.3,6927.86,0,0.134042,0,0,4.67843,8.06806,0,1.70763,0.812334,BAS,./data/random-64-64-10/random-64-64-10.map
170,300.049,0, 7930,8134,0,0,47100334,0,-2,7287.6,0,3.76018,0,0,149.029,299.236,0,57.6845,26.0269,BAS,./data/random-64-64-10/random-64-64-10.map
180,300.194,0, 6344,6555,0,0,72760714,0,-2,7735.4,0,2.48323,0,0,170.579,299.6,0,73.5571,36.367,BAS,./data/random-64-64-10/random-64-64-10.map
190,13.6512,1, 263,499,298310,2159668,1638236,0,11560.7,8182.37,0,0.213183,0,0,7.30987,13.5583,0,3.08755,1.28317,BAS,./data/random-64-64-10/random-64-64-10.map
200,13.1207,1, 288,552,482096,3588412,2784285,0,12502.4,8637.51,0,0.203796,0,0,8.00783,13.0184,0,2.77097,1.61534,BAS,./data/random-64-64-10/random-64-64-10.map
210,300.008,0, 8378,8582,0,0,81453460,0,-2,9050.56,0,1.20735,0,0,179.682,298.894,0,63.2738,37.1866,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.007,0, 11755,11980,0,0,53605345,0,-2,9496.62,0,2.622,0,0,134.172,298.167,0,57.6584,24.475,BAS,./data/random-64-64-10/random-64-64-10.map
230,300.127,0, 7673,7896,0,0,113761337,0,-2,9842.77,0,0.888274,0,0,203.604,299.051,0,55.1436,49.9392,BAS,./data/random-64-64-10/random-64-64-10.map
240,300.013,0, 9375,9605,0,0,59790822,0,-2,10211.4,0,1.65991,0,0,146.883,298.036,0,53.1157,28.3343,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.021,0, 5342,5576,0,0,83359481,0,-2,10627.8,0,1.20709,0,0,188.653,299.029,0,59.3359,39.2353,BAS,./data/random-64-64-10/random-64-64-10.map
260,300.449,0, 1200,1512,0,0,49223779,0,-2,11066.5,0,2.55434,0,0,165.603,300.063,0,67.9305,30.068,BAS,./data/random-64-64-10/random-64-64-10.map
270,300.073,0, 7224,7486,0,0,66454801,0,-2,11466,0,2.24215,0,0,155.541,298.673,0,55.1709,31.8873,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.107,0, 5443,5709,0,0,72662131,0,-2,11850.3,0,1.33098,0,0,174.246,298.838,0,69.9578,36.9289,BAS,./data/random-64-64-10/random-64-64-10.map
