#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001924,1, 1,0,79,254,39,0,394.206,394.206,0,0,0,0,0.000771184,0,0,0.000622704,6.8611e-05,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.009719,1, 10,18,1173,4479,1692,0,915.292,846.52,0,0.000543,0,0,0.00567929,0.007294,0,0.00339946,0.0012111,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.019052,1, 19,36,1842,6735,2365,0,1338.18,1249.91,0,0.001978,0,0,0.00919884,0.015619,0,0.00572279,0.00173449,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.03674,1, 27,52,3230,12131,5066,0,1944.62,1717.53,0,0.003535,0,0,0.0224215,0.032253,0,0.012499,0.00450139,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.109085,1, 46,90,4451,19049,9026,0,2497.67,2201.24,0,0.006882,0,0,0.0847315,0.100402,0,0.0558112,0.00772522,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.265182,1, 68,134,11481,60012,37640,0,3011.11,2564.68,0,0.010753,0,0,0.143525,0.252842,0,0.064697,0.0345528,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.163792,1, 73,144,8457,36411,16587,0,3533.1,3071.55,0,0.012595,0,0,0.0594249,0.151465,0,0.0362193,0.0117936,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.15004,1, 88,174,16589,85581,50398,0,4106.67,3491.1,0,0.013935,0,0,0.0767747,0.143401,0,0.0345823,0.0194535,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.560999,1, 101,200,19621,116849,76685,0,4607.66,3867.15,0,0.026166,0,0,0.272152,0.542848,0,0.130618,0.0634117,BAS,./data/random-64-64-10/random-64-64-10.map
100,1.00039,1, 107,212,36939,266006,198401,0,5205.88,4280.4,0,0.024227,0,0,0.605415,0.983978,0,0.232022,0.10499,BAS,./data/random-64-64-10/random-64-64-10.map
110,0.477262,1, 117,232,19720,90561,46308,0,5664.54,4665.4,0,0.032803,0,0,0.193494,0.451973,0,0.122212,0.0382832,BAS,./data/random-64-64-10/random-64-64-10.map
120,0.836961,1, 144,286,33240,171721,103716,0,6375.3,5048.91,0,0.03953,0,0,0.382612,0.811832,0,0.206886,0.0768625,BAS,./data/random-64-64-10/random-64-64-10.map
130,1.86178,1, 154,305,53657,290538,183594,0,7046.4,5493.36,0,0.065716,0,0,0.922873,1.82912,0,0.4427,0.180035,BAS,./data/random-64-64-10/random-64-64-10.map
140,0.65096,1, 164,325,77025,445928,293838,0,7740.79,5856.05,0,0.045832,0,0,0.365988,0.624529,0,0.152455,0.0953468,BAS,./data/random-64-64-10/random-64-64-10.map
150,2.66218,1, 179,355,99362,577775,390215,0,8597.67,6244.43,0,0.067798,0,0,1.1687,2.62211,0,0.580251,0.227065,BAS,./data/random-64-64-10/random-64-64-10.map
160,300.006,0, 16100,16275,0,0,56537442,0,-2,6737.33,0,2.27458,0,0,143.691,298.475,0,60.8953,41.7051,BAS,./data/random-64-64-10/random-64-64-10.map
170,300.001,0, 5492,5703,0,0,46328422,0,-2,7158.1,0,2.10907,0,0,147.31,299.307,0,67.4657,29.1881,BAS,./data/random-64-64-10/random-64-64-10.map
180,300.002,0, 33567,33780,0,0,35341720,0,-2,7632.38,0,5.49009,0,0,86.4352,296.993,0,46.7136,19.3834,BAS,./data/random-64-64-10/random-64-64-10.map
190,300.018,0, 12138,12347,0,0,36032365,0,-2,7953.1,0,2.81082,0,0,124.67,298.234,0,53.0651,34.3484,BAS,./data/random-64-64-10/random-64-64-10.map
200,6.63146,1, 269,532,210673,1453203,1050367,0,11865.6,8406.17,0,0.145495,0,0,2.85643,6.55637,0,1.43772,0.561635,BAS,./data/random-64-64-10/random-64-64-10.map
210,28.4408,1, 350,623,512225,3096431,2146735,0,12522.7,8794.98,0,0.682346,0,0,11.4387,28.2553,0,5.88523,2.08121,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.325,0, 1727,1984,0,0,54238106,0,-2,9253.98,0,2.82066,0,0,148.713,299.99,0,63.6278,30.4299,BAS,./data/random-64-64-10/random-64-64-10.map
230,25.9712,1, 343,659,824777,5876384,4434726,0,14434.8,9632.49,0,0.292868,0,0,12.9394,25.8677,0,6.01838,2.38262,BAS,./data/random-64-64-10/random-64-64-10.map
240,300.12,0, 669,959,0,0,50936041,0,-2,10127.5,0,2.91732,0,0,147.185,299.88,0,69.3917,27.4976,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.098,0, 3572,3874,0,0,51601442,0,-2,10582.3,0,2.56075,0,0,143.936,299.263,0,71.8442,29.8066,BAS,./data/random-64-64-10/random-64-64-10.map
260,75.8066,1, 387,728,1339143,10109918,7834505,0,16907.3,10966.4,0,0.621998,0,0,39.4768,75.6562,0,16.7474,6.38949,BAS,./data/random-64-64-10/random-64-64-10.map
270,73.8659,1, 504,872,2271960,16700981,12708726,0,17378.3,11420.6,0,0.914585,0,0,35.2401,73.7084,0,16.5726,7.3542,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.397,0, 2223,2558,0,0,51805692,0,-2,11858.9,0,2.07512,0,0,150.233,299.672,0,66.6388,28.8616,BAS,./data/random-64-64-10/random-64-64-10.map
