#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002336,1, 2,2,98,325,55,0,426.632,424.889,0,2.7e-05,0,0,0.000917791,0.000127,0,0.000729948,7.7159e-05,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.011359,1, 15,28,721,2899,881,0,934.145,883.298,0,0.001091,0,0,0.00373257,0.008498,0,0.0024502,0.000642476,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.019946,1, 27,52,1433,5532,1809,0,1466.12,1341.31,0,0.002016,0,0,0.00781478,0.01636,0,0.00522796,0.00128943,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.029642,1, 30,58,2527,9793,3614,0,1936.87,1729.99,0,0.003884,0,0,0.0122774,0.025185,0,0.00760279,0.00230991,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.076755,1, 50,97,5574,23714,11212,0,2437.07,2121.44,0,0.005737,0,0,0.0327184,0.069237,0,0.0201601,0.00664441,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.127818,1, 59,116,4022,15747,5762,0,2751.47,2450.47,0,0.009196,0,0,0.039364,0.113466,0,0.0276877,0.00599506,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.125134,1, 71,140,9749,40020,18854,0,3370.08,2839.59,0,0.010213,0,0,0.0529996,0.117051,0,0.0305994,0.0107337,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.126033,1, 78,153,13228,58021,31182,0,3880.13,3213.55,0,0.013123,0,0,0.058637,0.117437,0,0.0282276,0.0140897,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.24867,1, 95,188,15794,66215,33100,0,4463.43,3685.34,0,0.017163,0,0,0.0988214,0.23496,0,0.0563863,0.0231471,BAS,./data/random-64-64-10/random-64-64-10.map
100,2.14205,1, 115,228,77139,518458,391848,0,5329.1,4101.7,0,0.027623,0,0,1.48222,2.11983,0,0.509639,0.250061,BAS,./data/random-64-64-10/random-64-64-10.map
110,0.687799,1, 127,252,34469,167457,100369,0,5669.59,4544.16,0,0.03042,0,0,0.320221,0.665779,0,0.153776,0.0700184,BAS,./data/random-64-64-10/random-64-64-10.map
120,0.653915,1, 145,288,41850,205961,124060,0,6229.37,4913.81,0,0.043113,0,0,0.297485,0.630273,0,0.141697,0.07387,BAS,./data/random-64-64-10/random-64-64-10.map
130,0.894854,1, 143,283,39631,208487,127600,0,6889.29,5353.56,0,0.036937,0,0,0.366527,0.86586,0,0.207799,0.0793948,BAS,./data/random-64-64-10/random-64-64-10.map
140,0.865764,1, 182,357,100595,635565,445912,0,7882.04,5810.57,0,0.042073,0,0,0.535185,0.848245,0,0.19933,0.146115,BAS,./data/random-64-64-10/random-64-64-10.map
150,4.49221,1, 178,348,109423,779386,577175,0,8188.91,6156.16,0,0.086253,0,0,2.36307,4.45342,0,0.943749,0.416643,BAS,./data/random-64-64-10/random-64-64-10.map
160,4.18731,1, 175,345,83347,534891,381077,0,8674.87,6541.19,0,0.095829,0,0,2.25109,4.13769,0,0.914213,0.416883,BAS,./data/random-64-64-10/random-64-64-10.map
170,4.87759,1, 229,446,174201,1148430,844497,0,9419.22,6921,0,0.111106,0,0,2.67463,4.82285,0,1.08786,0.570086,BAS,./data/random-64-64-10/random-64-64-10.map
180,5.12334,1, 231,446,221982,1634551,1266347,0,10207.3,7275,0,0.084024,0,0,3.0936,5.07348,0,1.19259,0.64944,BAS,./data/random-64-64-10/random-64-64-10.map
190,6.92425,1, 241,469,177462,1209190,897026,0,10804.3,7757.78,0,0.12358,0,0,3.70988,6.84819,0,1.40093,0.620281,BAS,./data/random-64-64-10/random-64-64-10.map
200,300.166,0, 11772,11987,0,0,41490926,0,-2,8312.72,0,2.40978,0,0,134.682,298.67,0,56.7539,35.8797,BAS,./data/random-64-64-10/random-64-64-10.map
210,21.9598,1, 269,513,373245,2800382,2155889,0,13241,8806.04,0,0.294106,0,0,12.1227,21.8203,0,4.48344,1.99102,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.016,0, 5303,5547,0,0,47461539,0,-2,9207.55,0,2.9522,0,0,158.014,299.119,0,59.7992,39.7142,BAS,./data/random-64-64-10/random-64-64-10.map
230,300.141,0, 9986,10244,0,0,41106162,0,-2,9701.32,0,3.70862,0,0,100.973,298.753,0,49.2887,25.1144,BAS,./data/random-64-64-10/random-64-64-10.map
240,300.002,0, 6200,6458,0,0,30788802,0,-2,10138.4,0,3.03297,0,0,126.534,298.506,0,60.7921,26.4271,BAS,./data/random-64-64-10/random-64-64-10.map
250,17.0412,1, 342,663,644631,4803731,3699464,0,16326.9,10593.5,0,0.277794,0,0,10.2504,16.9052,0,3.72126,2.40228,BAS,./data/random-64-64-10/random-64-64-10.map
260,196.976,1, 627,968,3759574,27659419,20927362,0,17081.9,11007.1,0,2.82419,0,0,95.8642,196.742,0,42.4855,16.2666,BAS,./data/random-64-64-10/random-64-64-10.map
270,33.3236,1, 386,736,1185245,9192700,7187287,0,18219.9,11453.6,0,0.40882,0,0,17.9157,33.1971,0,7.31106,3.97274,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.044,0, 8235,8542,0,0,46660549,0,-2,11809.9,0,1.68147,0,0,133.973,297.844,0,59.9364,26.6381,BAS,./data/random-64-64-10/random-64-64-10.map
