#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002012,1, 3,3,113,387,77,0,482.804,477.604,0,3.9e-05,0,0,0.000858597,0.00023,0,0.000689869,6.4693e-05,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.009509,1, 14,25,872,2869,696,0,971.872,914.876,0,0.000702,0,0,0.00350846,0.006298,0,0.00259756,0.000414272,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.042902,1, 25,48,10847,47281,28020,0,1478.04,1324.86,0,0.002006,0,0,0.0331154,0.040271,0,0.0118693,0.00913752,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.075847,1, 38,73,11263,51941,31560,0,1972.98,1775.38,0,0.004842,0,0,0.0532974,0.071675,0,0.0196711,0.0147112,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.118636,1, 48,94,7932,34640,18713,0,2464.03,2162.31,0,0.007306,0,0,0.0634693,0.107892,0,0.0335559,0.0145092,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.139241,1, 56,108,6495,25901,11447,0,2976.31,2601.15,0,0.008527,0,0,0.0562091,0.12749,0,0.0346372,0.0117495,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.269472,1, 81,157,12412,52764,26487,0,3581.17,2987.59,0,0.015531,0,0,0.130368,0.256762,0,0.078461,0.025917,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.290286,1, 99,192,31247,134404,72443,0,4211.84,3470.98,0,0.027007,0,0,0.160196,0.281075,0,0.0707651,0.0412184,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.535566,1, 98,192,28877,152873,97102,0,4739.65,3888.22,0,0.022635,0,0,0.297746,0.502568,0,0.150581,0.0716514,BAS,./data/random-64-64-10/random-64-64-10.map
100,300.088,0, 29638,29746,0,0,68717799,0,-2,4265.66,0,4.978,0,0,150.547,299.337,0,67.8317,35.0973,BAS,./data/random-64-64-10/random-64-64-10.map
110,300.027,0, 21633,21739,0,0,29728954,0,-2,4718.39,0,4.45967,0,0,96.507,298.793,0,53.8525,17.9618,BAS,./data/random-64-64-10/random-64-64-10.map
120,300.103,0, 3913,4041,0,0,60384147,0,-2,5038.21,0,3.73272,0,0,186.707,299.775,0,84.3593,35.7989,BAS,./data/random-64-64-10/random-64-64-10.map
130,300.005,0, 13299,13446,0,0,69564361,0,-2,5462.45,0,4.77184,0,0,158.967,299.394,0,63.2736,34.7151,BAS,./data/random-64-64-10/random-64-64-10.map
140,300.001,0, 23476,23603,0,0,49987676,0,-2,5887.55,0,2.38295,0,0,130.989,298.5,0,54.2544,25.9582,BAS,./data/random-64-64-10/random-64-64-10.map
150,300.114,0, 13408,13569,0,0,46550186,0,-2,6302.43,0,3.55841,0,0,143.856,299.194,0,63.9962,38.9959,BAS,./data/random-64-64-10/random-64-64-10.map
160,300.085,0, 11513,11684,0,0,39519883,0,-2,6664.38,0,4.10499,0,0,109.482,298.969,0,51.0269,28.6251,BAS,./data/random-64-64-10/random-64-64-10.map
170,300.005,0, 19353,19529,0,0,26961998,0,-2,7138.66,0,3.4762,0,0,99.877,298.033,0,47.535,26.6375,BAS,./data/random-64-64-10/random-64-64-10.map
180,300.011,0, 15405,15639,0,0,54263405,0,-2,7518.22,0,5.51217,0,0,140.774,298.662,0,65.6916,28.0498,BAS,./data/random-64-64-10/random-64-64-10.map
190,300.038,0, 3499,3737,0,0,39029282,0,-2,7994.88,0,2.8976,0,0,133.09,299.408,0,64.8009,24.5119,BAS,./data/random-64-64-10/random-64-64-10.map
200,300.019,0, 19652,19858,0,0,56441886,0,-2,8384.98,0,2.41593,0,0,122.853,297.952,0,52.0633,28.171,BAS,./data/random-64-64-10/random-64-64-10.map
210,300.008,0, 17144,17378,0,0,68545604,0,-2,8867.41,0,1.72376,0,0,141.007,297.816,0,63.3159,32.2659,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.091,0, 5410,5655,0,0,51419221,0,-2,9319.26,0,2.27611,0,0,156.233,299.128,0,68.1687,35.4693,BAS,./data/random-64-64-10/random-64-64-10.map
230,300.023,0, 31417,31646,0,0,50894018,0,-2,9687.92,0,2.2371,0,0,89.0346,296.469,0,43.4235,21.1157,BAS,./data/random-64-64-10/random-64-64-10.map
240,300.005,0, 16907,17127,0,0,48583391,0,-2,10155.7,0,2.39994,0,0,107.269,297.082,0,41.7752,24.0595,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.009,0, 8572,8860,0,0,44400991,0,-2,10605.3,0,3.76147,0,0,136.949,298.25,0,54.1094,37.8338,BAS,./data/random-64-64-10/random-64-64-10.map
260,300.07,0, 3255,3551,0,0,53224254,0,-2,11018.7,0,2.07693,0,0,162.882,299.343,0,64.6775,34.2746,BAS,./data/random-64-64-10/random-64-64-10.map
270,300.093,0, 3401,3709,0,0,48357543,0,-2,11419.4,0,3.07322,0,0,145.551,299.249,0,65.4982,32.5312,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.011,0, 14240,14538,0,0,35932888,0,-2,11828.9,0,3.29789,0,0,86.22,296.745,0,43.0863,17.9725,BAS,./data/random-64-64-10/random-64-64-10.map
