#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002218,1, 3,4,126,382,76,0,245.425,235.568,0,2.1e-05,0,0,0.00115446,0.000879,0,0.000893254,0.000129668,BAS,./data/empty-32-32/empty-32-32.map
20,0.007576,1, 9,16,323,1212,397,0,522.467,465.701,0,0.000309,0,0,0.00355919,0.00475,0,0.00254559,0.000466538,BAS,./data/empty-32-32/empty-32-32.map
30,0.023789,1, 25,46,1063,3406,869,0,754.411,648.93,0,0.001259,0,0,0.0122361,0.020763,0,0.00951479,0.00131343,BAS,./data/empty-32-32/empty-32-32.map
40,0.055729,1, 45,87,2235,8410,3201,0,996.418,838.562,0,0.002293,0,0,0.046225,0.051212,0,0.0352351,0.00582137,BAS,./data/empty-32-32/empty-32-32.map
50,0.044341,1, 50,95,2254,8601,3197,0,1244.48,1051.92,0,0.002203,0,0,0.0187212,0.039789,0,0.0136768,0.00266452,BAS,./data/empty-32-32/empty-32-32.map
60,300,0, 19586,19653,0,0,66516778,0,-2,1312.37,0,1.64002,0,0,194.218,299.521,0,98.4104,36.3259,BAS,./data/empty-32-32/empty-32-32.map
70,300.004,0, 107183,107241,0,0,44522061,0,-2,1521.94,0,2.6296,0,0,102.138,298.749,0,54.8885,19.376,BAS,./data/empty-32-32/empty-32-32.map
80,300.024,0, 88508,88603,0,0,42794647,0,-2,1748.91,0,2.50114,0,0,98.1564,298.455,0,49.8661,25.3382,BAS,./data/empty-32-32/empty-32-32.map
90,300.007,0, 53048,53139,0,0,34548067,0,-2,1951.7,0,2.87532,0,0,108.218,298.183,0,65.1092,22.5155,BAS,./data/empty-32-32/empty-32-32.map
100,300.025,0, 42757,42880,0,0,45136364,0,-2,2134.47,0,2.30849,0,0,122.112,298.368,0,72.1256,25.0003,BAS,./data/empty-32-32/empty-32-32.map
110,0.879288,1, 179,315,45711,281648,189013,0,3523.43,2391.59,0,0.017913,0,0,0.476028,0.860434,0,0.257986,0.108366,BAS,./data/empty-32-32/empty-32-32.map
120,300.016,0, 17248,17374,0,0,41439609,0,-2,2604.62,0,2.5025,0,0,119.607,298.393,0,62.6353,29.0067,BAS,./data/empty-32-32/empty-32-32.map
130,300.002,0, 81258,81381,0,0,72441550,0,-2,2834.8,0,2.38235,0,0,120.822,297.719,0,55.0256,32.2802,BAS,./data/empty-32-32/empty-32-32.map
140,300.018,0, 20307,20444,0,0,48765061,0,-2,3055.22,0,1.62645,0,0,136.373,297.418,0,70.1241,31.3707,BAS,./data/empty-32-32/empty-32-32.map
