#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002092,1, 4,6,87,330,83,0,197.972,193.747,0,3.4e-05,0,0,0.000834872,0.000758,0,0.000588903,9.7657e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.007826,1, 7,12,388,1163,223,0,445.652,421.793,0,0.000203,0,0,0.00471977,0.005039,0,0.00362969,0.000509058,BAS,./data/empty-32-32/empty-32-32.map
30,0.020438,1, 22,41,1082,3322,811,0,764.269,664.959,0,0.000782,0,0,0.0119763,0.017143,0,0.00982998,0.00123561,BAS,./data/empty-32-32/empty-32-32.map
40,0.039685,1, 42,80,1940,6616,1889,0,1051.46,855.805,0,0.002802,0,0,0.0171459,0.036018,0,0.013253,0.00199817,BAS,./data/empty-32-32/empty-32-32.map
50,0.078173,1, 52,99,2641,9752,3523,0,1296.8,1099.2,0,0.003932,0,0,0.0343684,0.068931,0,0.0250715,0.00465033,BAS,./data/empty-32-32/empty-32-32.map
60,0.141665,1, 89,169,10175,43945,22748,0,1726.13,1325.02,0,0.005563,0,0,0.0783553,0.134761,0,0.051289,0.0145021,BAS,./data/empty-32-32/empty-32-32.map
70,2.89925,1, 2402,2498,235962,1262316,757370,0,2089.58,1536.96,0,0.20602,0,0,1.3142,2.87615,0,0.686927,0.308692,BAS,./data/empty-32-32/empty-32-32.map
80,0.266103,1, 108,204,9658,47812,26055,0,2317.31,1759.47,0,0.010589,0,0,0.120826,0.254756,0,0.0771781,0.0234776,BAS,./data/empty-32-32/empty-32-32.map
90,0.301569,1, 115,220,14662,96193,64954,0,2661.7,1985.74,0,0.007343,0,0,0.157058,0.291181,0,0.0884642,0.0356361,BAS,./data/empty-32-32/empty-32-32.map
100,300.022,0, 49755,49873,0,0,37235849,0,-2,2246.67,0,3.14512,0,0,93.5928,297.368,0,56.4209,18.5662,BAS,./data/empty-32-32/empty-32-32.map
110,2.14735,1, 214,341,82027,558012,394541,0,3704.15,2483.67,0,0.038913,0,0,1.2292,2.11958,0,0.591026,0.31336,BAS,./data/empty-32-32/empty-32-32.map
120,300.005,0, 18255,18383,0,0,45786608,0,-2,2719.65,0,2.13829,0,0,139.156,298.301,0,71.7801,33.9098,BAS,./data/empty-32-32/empty-32-32.map
130,300.016,0, 52708,52846,0,0,89990947,0,-2,2952.16,0,1.60731,0,0,152.665,297.916,0,69.7215,39.3619,BAS,./data/empty-32-32/empty-32-32.map
140,300.004,0, 22546,22692,0,0,52876002,0,-2,3195.95,0,1.46432,0,0,145.136,297.309,0,74.3596,34.6435,BAS,./data/empty-32-32/empty-32-32.map
