#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.004659,1, 4,6,182,530,90,0,246.311,238.055,0,6.1e-05,0,0,0.00286092,0.002416,0,0.00209609,0.000420908,BAS,./data/empty-32-32/empty-32-32.map
20,0.008116,1, 11,20,610,1771,354,0,522.206,491.775,0,0.00031,0,0,0.0042199,0.005517,0,0.00332946,0.000425964,BAS,./data/empty-32-32/empty-32-32.map
30,0.031477,1, 22,42,895,2769,621,0,791.402,717.491,0,0.001604,0,0,0.017481,0.027066,0,0.0136104,0.0018205,BAS,./data/empty-32-32/empty-32-32.map
40,0.077361,1, 63,124,3936,15621,6215,0,1170.67,984.586,0,0.004302,0,0,0.0371021,0.072399,0,0.0254382,0.00603106,BAS,./data/empty-32-32/empty-32-32.map
50,0.135078,1, 57,112,4253,17579,7827,0,1441.52,1197.52,0,0.00542,0,0,0.0722891,0.128899,0,0.0488534,0.0113644,BAS,./data/empty-32-32/empty-32-32.map
60,0.128597,1, 72,142,8373,38370,20958,0,1715,1369.82,0,0.003314,0,0,0.0723406,0.123031,0,0.0429782,0.0150121,BAS,./data/empty-32-32/empty-32-32.map
70,0.211537,1, 86,169,7341,36969,21065,0,2066.72,1616.71,0,0.007843,0,0,0.119039,0.203774,0,0.0676394,0.0330374,BAS,./data/empty-32-32/empty-32-32.map
80,300.018,0, 54222,54326,0,0,44488112,0,-2,1881.93,0,2.91999,0,0,113.765,298.674,0,67.7882,23.7009,BAS,./data/empty-32-32/empty-32-32.map
90,0.307805,1, 112,220,15916,96230,61401,0,2922.83,2110.39,0,0.008332,0,0,0.168225,0.297719,0,0.0993014,0.0354604,BAS,./data/empty-32-32/empty-32-32.map
100,0.44142,1, 167,297,35311,211363,136257,0,3256.36,2306.78,0,0.013987,0,0,0.253562,0.431795,0,0.137758,0.0562457,BAS,./data/empty-32-32/empty-32-32.map
110,300.017,0, 5942,6075,0,0,54262109,0,-2,2522.84,0,4.0727,0,0,135.351,299.461,0,79.9991,27.5798,BAS,./data/empty-32-32/empty-32-32.map
120,15.7848,1, 1327,1492,1552455,9285014,6073187,0,4125.73,2745.39,0,0.407514,0,0,9.00801,15.7265,0,4.39446,2.17279,BAS,./data/empty-32-32/empty-32-32.map
130,300.001,0, 40861,40994,0,0,105476814,0,-2,2927.86,0,0.949096,0,0,171.167,297.888,0,73.4219,46.8403,BAS,./data/empty-32-32/empty-32-32.map
140,300.031,0, 13658,13799,0,0,44105517,0,-2,3135.19,0,1.13332,0,0,160.563,298.287,0,80.7985,39.4997,BAS,./data/empty-32-32/empty-32-32.map
