#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.0021,1, 2,2,123,334,47,0,230.694,228.437,0,1.3e-05,0,0,0.00133488,0.000889,0,0.00112571,6.8593e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.010221,1, 10,18,773,2316,591,0,526.505,483.004,0,0.000267,0,0,0.00642726,0.007505,0,0.00475253,0.00100753,BAS,./data/empty-32-32/empty-32-32.map
30,0.049356,1, 28,54,1938,7477,2943,0,862.271,727.33,0,0.001813,0,0,0.0290885,0.044749,0,0.0182504,0.00479782,BAS,./data/empty-32-32/empty-32-32.map
40,0.041401,1, 37,72,1911,6259,1811,0,1099.56,942.892,0,0.002034,0,0,0.0213414,0.037763,0,0.016847,0.00255791,BAS,./data/empty-32-32/empty-32-32.map
50,0.131279,1, 51,100,3185,11913,4812,0,1397.03,1167.08,0,0.004519,0,0,0.0651139,0.122544,0,0.0429774,0.0108309,BAS,./data/empty-32-32/empty-32-32.map
60,0.177321,1, 69,135,7204,38241,22042,0,1796.45,1422.1,0,0.005296,0,0,0.099412,0.164924,0,0.0611115,0.0195411,BAS,./data/empty-32-32/empty-32-32.map
70,0.211629,1, 89,174,9491,47256,26323,0,2172.29,1628.45,0,0.006695,0,0,0.104875,0.204984,0,0.065056,0.0229091,BAS,./data/empty-32-32/empty-32-32.map
80,0.300728,1, 102,198,12910,80066,50417,0,2514.54,1862.14,0,0.009525,0,0,0.171076,0.290651,0,0.0943986,0.0388441,BAS,./data/empty-32-32/empty-32-32.map
90,0.664908,1, 128,248,33346,225443,154660,0,3122.06,2104.84,0,0.013707,0,0,0.399263,0.652957,0,0.223527,0.0869333,BAS,./data/empty-32-32/empty-32-32.map
100,0.37988,1, 124,236,23640,193764,142971,0,3460.35,2336.24,0,0.010374,0,0,0.255057,0.37226,0,0.111916,0.071618,BAS,./data/empty-32-32/empty-32-32.map
110,1.81637,1, 151,292,69490,475650,345819,0,3758.61,2531.45,0,0.022312,0,0,1.10221,1.79755,0,0.542353,0.249635,BAS,./data/empty-32-32/empty-32-32.map
120,1.62101,1, 181,346,133420,939197,684234,0,4374.79,2763.57,0,0.024533,0,0,1.09149,1.60488,0,0.477953,0.287466,BAS,./data/empty-32-32/empty-32-32.map
130,3.56498,1, 287,461,264836,1917394,1403701,0,4757.46,3003.94,0,0.049429,0,0,2.26271,3.53767,0,1.0301,0.59997,BAS,./data/empty-32-32/empty-32-32.map
140,300.029,0, 3946,4118,0,0,36484037,0,-2,3240.66,0,2.52327,0,0,138.45,299.369,0,79.2874,27.7827,BAS,./data/empty-32-32/empty-32-32.map
