#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.000946,1, 2,2,71,225,35,0,189.044,189.044,0,6e-06,0,0,0.000541462,0.000168,0,0.000476832,1.6143e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.009182,1, 10,18,295,952,186,0,458.144,433.903,0,0.000297,0,0,0.00462607,0.005989,0,0.00333264,0.000726984,BAS,./data/empty-32-32/empty-32-32.map
30,0.022083,1, 29,56,1366,4338,1114,0,706.26,619.968,0,0.001024,0,0,0.0108235,0.019495,0,0.00857251,0.00118271,BAS,./data/empty-32-32/empty-32-32.map
40,0.047505,1, 43,84,2862,10819,4197,0,1038.46,864.081,0,0.002168,0,0,0.0245744,0.043394,0,0.016635,0.00441106,BAS,./data/empty-32-32/empty-32-32.map
50,0.059004,1, 50,92,2128,10240,5005,0,1332.11,1101.25,0,0.002664,0,0,0.0245501,0.046637,0,0.0171625,0.00378344,BAS,./data/empty-32-32/empty-32-32.map
60,0.114814,1, 75,141,4285,18589,8780,0,1633.67,1302.09,0,0.004764,0,0,0.0731961,0.108933,0,0.0554423,0.0114418,BAS,./data/empty-32-32/empty-32-32.map
70,0.142857,1, 91,172,8826,41932,22740,0,1978.94,1545.94,0,0.005865,0,0,0.0720408,0.1376,0,0.0449336,0.0143187,BAS,./data/empty-32-32/empty-32-32.map
80,0.278163,1, 100,194,12650,61731,32801,0,2345.48,1759.58,0,0.009681,0,0,0.151515,0.269773,0,0.0948898,0.031876,BAS,./data/empty-32-32/empty-32-32.map
90,0.476594,1, 124,237,28199,159493,100378,0,2877.06,1986.35,0,0.013547,0,0,0.281479,0.465468,0,0.172022,0.0558317,BAS,./data/empty-32-32/empty-32-32.map
100,0.302953,1, 131,254,24977,158430,106032,0,3170.64,2235.89,0,0.011177,0,0,0.181105,0.294605,0,0.0895487,0.0440915,BAS,./data/empty-32-32/empty-32-32.map
110,300.002,0, 65040,65164,0,0,49684012,0,-2,2455.66,0,1.70886,0,0,113.863,297.756,0,63.2662,25.7968,BAS,./data/empty-32-32/empty-32-32.map
120,4.72206,1, 564,709,477721,3257012,2327794,0,4036.03,2669.2,0,0.096767,0,0,3.04065,4.69627,0,1.32056,0.795777,BAS,./data/empty-32-32/empty-32-32.map
130,300,0, 34473,34598,0,0,63849045,0,-2,2899.97,0,2.93845,0,0,123.989,297.913,0,64.2847,29.5403,BAS,./data/empty-32-32/empty-32-32.map
140,300.005,0, 5126,5269,0,0,46212647,0,-2,3102.14,0,1.88693,0,0,165.895,299.194,0,77.8792,40.0426,BAS,./data/empty-32-32/empty-32-32.map
