#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001767,1, 2,2,45,166,23,0,180.582,177.025,0,1.4e-05,0,0,0.00082009,0.000189,0,0.000638041,4.6295e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.008749,1, 13,24,564,1796,377,0,451.964,407.546,0,0.000351,0,0,0.00479317,0.007002,0,0.0037881,0.000590176,BAS,./data/empty-32-32/empty-32-32.map
30,0.017685,1, 20,37,762,2398,571,0,734.924,657.586,0,0.000816,0,0,0.0164567,0.014222,0,0.0143636,0.00112586,BAS,./data/empty-32-32/empty-32-32.map
40,0.023399,1, 34,65,1774,5919,1862,0,1038.94,862.454,0,0.001489,0,0,0.0110943,0.019934,0,0.00852932,0.00136998,BAS,./data/empty-32-32/empty-32-32.map
50,0.063526,1, 59,114,3332,11559,4023,0,1366.97,1100.69,0,0.003734,0,0,0.0280294,0.055141,0,0.0204253,0.00404304,BAS,./data/empty-32-32/empty-32-32.map
60,0.127565,1, 78,152,5268,21825,9393,0,1682.98,1325.09,0,0.004745,0,0,0.0705636,0.119509,0,0.0501946,0.0108847,BAS,./data/empty-32-32/empty-32-32.map
70,0.234552,1, 94,180,8827,40861,20425,0,2049.33,1543.12,0,0.008864,0,0,0.109976,0.226486,0,0.0745442,0.0195941,BAS,./data/empty-32-32/empty-32-32.map
80,0.137322,1, 106,204,9131,44628,23917,0,2387.58,1781.92,0,0.00593,0,0,0.0716713,0.130934,0,0.0486606,0.0117443,BAS,./data/empty-32-32/empty-32-32.map
90,0.424299,1, 135,253,17324,95215,56376,0,2815.3,1981.45,0,0.010727,0,0,0.227023,0.411765,0,0.150841,0.0388027,BAS,./data/empty-32-32/empty-32-32.map
100,0.334354,1, 127,235,25905,149230,95775,0,3075.22,2180.95,0,0.010987,0,0,0.202508,0.325774,0,0.106987,0.0458105,BAS,./data/empty-32-32/empty-32-32.map
110,300.008,0, 78096,78210,0,0,46817454,0,-2,2437.89,0,2.19078,0,0,105.112,297.353,0,61.8043,21.7501,BAS,./data/empty-32-32/empty-32-32.map
120,0.86169,1, 160,307,38811,239834,159912,0,3947.28,2655.88,0,0.018086,0,0,0.455584,0.840076,0,0.256973,0.0998558,BAS,./data/empty-32-32/empty-32-32.map
130,300.009,0, 17224,17365,0,0,59178410,0,-2,2871.25,0,3.76466,0,0,127.967,298.48,0,63.8688,32.1431,BAS,./data/empty-32-32/empty-32-32.map
140,300.071,0, 3224,3386,0,0,31684100,0,-2,3099.52,0,3.02214,0,0,121.099,299.546,0,75.2212,22.7179,BAS,./data/empty-32-32/empty-32-32.map
