#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002076,1, 3,4,196,572,105,0,492.257,481.651,0,4.7e-05,0,0,0.00100594,0.00065,0,0.000843452,6.1102e-05,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.559709,1, 21,40,21053,197549,160953,0,1514.51,1254.68,0,0.002439,0,0,0.442774,0.555197,0,0.117282,0.0838517,BAS,./data/room-64-64-16/room-64-64-16.map
30,1.5364,1, 33,64,49521,561156,479705,0,2823.76,2100.59,0,0.005264,0,0,1.25805,1.52882,0,0.306836,0.243652,BAS,./data/room-64-64-16/room-64-64-16.map
40,6.33818,1, 45,88,121607,1464263,1269403,0,3870.47,2847.48,0,0.013336,0,0,5.22233,6.32666,0,1.14421,0.684167,BAS,./data/room-64-64-16/room-64-64-16.map
50,7.84906,1, 64,125,183089,1947928,1649411,0,4871.2,3419.82,0,0.024188,0,0,5.99166,7.83444,0,1.63316,1.0144,BAS,./data/room-64-64-16/room-64-64-16.map
60,8.83366,1, 70,137,217779,3189712,2846836,0,5563.69,3958.79,0,0.027628,0,0,7.33708,8.81161,0,1.64568,1.36532,BAS,./data/room-64-64-16/room-64-64-16.map
70,11.2879,1, 84,166,370567,4795785,4269572,0,6771.01,4561.89,0,0.028543,0,0,9.27107,11.2708,0,2.0611,1.91697,BAS,./data/room-64-64-16/room-64-64-16.map
80,38.5636,1, 94,185,530785,9561620,8804512,0,8694.9,5410.83,0,0.054804,0,0,32.9103,38.5227,0,6.49009,4.56245,BAS,./data/room-64-64-16/room-64-64-16.map
90,24.2238,1, 103,203,540485,9376564,8610674,0,10759.9,6176.52,0,0.039534,0,0,20.6558,24.1916,0,4.17151,3.65406,BAS,./data/room-64-64-16/room-64-64-16.map
100,85.1154,1, 121,239,1062019,23716246,22277830,0,12004.6,7011.83,0,0.088409,0,0,75.1013,85.0645,0,14.5706,12.2334,BAS,./data/room-64-64-16/room-64-64-16.map
110,58.0939,1, 149,295,1862479,32995210,30498191,0,13829.3,7557.75,0,0.084771,0,0,51.3146,58.0585,0,9.74632,11.9323,BAS,./data/room-64-64-16/room-64-64-16.map
120,106.461,1, 162,321,2377724,45822799,42716293,0,15248.1,8194.13,0,0.102355,0,0,94.6785,106.422,0,18.3062,19.8136,BAS,./data/room-64-64-16/room-64-64-16.map
130,202.114,1, 179,355,2349453,48308408,45141146,0,17397.4,9002.26,0,0.179395,0,0,175.402,202.055,0,35.78,25.8293,BAS,./data/room-64-64-16/room-64-64-16.map
140,295.602,1, 174,345,3743498,83480087,78673792,0,20941.8,9700.96,0,0.18945,0,0,264.258,295.543,0,52.6244,40.283,BAS,./data/room-64-64-16/room-64-64-16.map
150,321.293,0, 190,369,0,0,106362518,0,-2,10303,0,0.264438,0,0,284.261,321.227,0,57.3026,49.2822,BAS,./data/room-64-64-16/room-64-64-16.map
160,307.563,0, 214,422,0,0,77382353,0,-2,10882.4,0,0.199823,0,0,273.072,307.492,0,55.7391,43.4414,BAS,./data/room-64-64-16/room-64-64-16.map
