#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.085569,1, 4,6,7396,50314,40220,0,540.63,465.985,0,0.000121,0,0,0.0657161,0.083759,0,0.0167863,0.017976,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.025147,1, 17,32,2356,7731,2259,0,1409.73,1311.88,0,0.002672,0,0,0.0130714,0.021429,0,0.00889646,0.00205956,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.68083,1, 28,53,25566,195490,157368,0,2586.79,2175.38,0,0.003672,0,0,0.556098,0.6757,0,0.117231,0.0788618,BAS,./data/room-64-64-16/room-64-64-16.map
40,9.38447,1, 54,103,199779,2047044,1762551,0,4063.34,2989.96,0,0.018303,0,0,7.69147,9.37159,0,1.52311,0.954882,BAS,./data/room-64-64-16/room-64-64-16.map
50,10.2057,1, 58,112,180284,2013364,1740002,0,4732.58,3434.44,0,0.019435,0,0,8.46306,10.1927,0,1.83739,1.30178,BAS,./data/room-64-64-16/room-64-64-16.map
60,9.60949,1, 74,142,329890,3870886,3420656,0,5793.88,4053.67,0,0.029457,0,0,8.09672,9.59123,0,1.69894,1.60588,BAS,./data/room-64-64-16/room-64-64-16.map
70,11.9184,1, 88,171,405727,5855622,5293389,0,6973.94,4647.35,0,0.029551,0,0,10.1959,11.9017,0,2.02896,2.02637,BAS,./data/room-64-64-16/room-64-64-16.map
80,51.6799,1, 103,201,767046,13848737,12809366,0,8693.95,5348.85,0,0.047365,0,0,44.5628,51.6553,0,8.52637,6.46596,BAS,./data/room-64-64-16/room-64-64-16.map
90,55.2192,1, 125,246,1413318,22977373,21205592,0,10323.9,5950.3,0,0.068133,0,0,48.229,55.1931,0,9.10725,9.20182,BAS,./data/room-64-64-16/room-64-64-16.map
100,126.864,1, 146,288,2253903,42373514,39473827,0,12946.7,6926.27,0,0.121044,0,0,111.327,126.821,0,21.4412,18.253,BAS,./data/room-64-64-16/room-64-64-16.map
110,55.8162,1, 151,298,1775567,33026061,30692955,0,15470.6,7617.92,0,0.081473,0,0,49.6952,55.7834,0,9.3902,11.5049,BAS,./data/room-64-64-16/room-64-64-16.map
120,202.501,1, 175,347,4202561,89687482,84473922,0,17914.8,8281.85,0,0.157224,0,0,182.156,202.449,0,35.9185,36.4065,BAS,./data/room-64-64-16/room-64-64-16.map
130,236.045,1, 165,326,3398679,66861683,62695292,0,20591.9,9168.47,0,0.20436,0,0,210.598,235.974,0,41.1539,34.5697,BAS,./data/room-64-64-16/room-64-64-16.map
140,338.104,0, 180,354,0,0,93817647,0,-2,9761.86,0,0.213358,0,0,303.746,338.05,0,58.8468,44.6922,BAS,./data/room-64-64-16/room-64-64-16.map
150,270.699,1, 186,363,4578020,99028772,93483906,0,24028.1,10394.6,0,0.214852,0,0,243.271,270.631,0,47.7534,42.6302,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.359,0, 210,419,0,0,73973596,0,-2,11003.8,0,0.168868,0,0,271.598,300.292,0,56.1642,42.7098,BAS,./data/room-64-64-16/room-64-64-16.map
