#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002852,1, 4,6,214,737,162,0,509.445,494.914,0,0.000134,0,0,0.00112675,0.001226,0,0.000851838,0.000123748,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.426857,1, 19,35,15219,120728,100808,0,1466.06,1285.12,0,0.001576,0,0,0.373326,0.423105,0,0.0515479,0.0451277,BAS,./data/room-64-64-16/room-64-64-16.map
30,11.5949,1, 69,96,454067,4302527,3809543,0,2620.26,2098.5,0,0.009915,0,0,9.92326,11.5878,0,1.56425,1.79672,BAS,./data/room-64-64-16/room-64-64-16.map
40,24.2691,1, 67,103,424593,4706079,4234291,0,3733.93,2881.98,0,0.014593,0,0,21.3843,24.2563,0,3.36424,2.82389,BAS,./data/room-64-64-16/room-64-64-16.map
50,300.069,0, 1831,1863,0,0,121423435,0,-2,3409.66,0,0.393588,0,0,257.46,299.983,0,50.9896,55.8693,BAS,./data/room-64-64-16/room-64-64-16.map
60,300.488,0, 785,836,0,0,73266145,0,-2,3920.73,0,0.24462,0,0,255.637,300.432,0,48.3277,42.88,BAS,./data/room-64-64-16/room-64-64-16.map
70,300.02,0, 1425,1479,0,0,143046853,0,-2,4449.48,0,0.258908,0,0,259.382,299.947,0,47.2266,58.3421,BAS,./data/room-64-64-16/room-64-64-16.map
80,98.5799,1, 126,234,1358157,22993926,21218445,0,8774.38,5314.33,0,0.087717,0,0,85.6581,98.5523,0,15.9857,11.3006,BAS,./data/room-64-64-16/room-64-64-16.map
90,53.7739,1, 110,213,985615,18568341,17211206,0,9781.99,5990.22,0,0.06717,0,0,46.9795,53.7405,0,8.836,8.66454,BAS,./data/room-64-64-16/room-64-64-16.map
100,302.305,0, 253,369,0,0,113460001,0,-2,6860.41,0,0.35968,0,0,261.531,302.258,0,57.5231,48.7274,BAS,./data/room-64-64-16/room-64-64-16.map
110,64.276,1, 159,298,1897337,33526492,31106806,0,13281.3,7434.1,0,0.089839,0,0,57.0713,64.2384,0,10.4302,12.1024,BAS,./data/room-64-64-16/room-64-64-16.map
120,300.599,0, 466,561,0,0,111234818,0,-2,8052.11,0,0.209341,0,0,267.07,300.533,0,49.9646,50.5834,BAS,./data/room-64-64-16/room-64-64-16.map
130,251.515,1, 203,381,3718287,84894806,80255233,0,16659.4,8789.35,0,0.192664,0,0,225.546,251.418,0,42.1859,38.4019,BAS,./data/room-64-64-16/room-64-64-16.map
140,301.288,0, 385,498,0,0,78817981,0,-2,9621.97,0,0.202184,0,0,264.293,301.196,0,51.3223,41.3024,BAS,./data/room-64-64-16/room-64-64-16.map
150,301.485,0, 275,424,0,0,94276329,0,-2,10190.2,0,0.220388,0,0,270.223,301.411,0,49.7144,45.6023,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.924,0, 249,412,0,0,73807224,0,-2,10819.7,0,0.167659,0,0,270.034,300.858,0,54.4403,42.1073,BAS,./data/room-64-64-16/room-64-64-16.map
