#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003551,1, 4,6,243,869,239,0,550.376,530.075,0,8e-05,0,0,0.00142911,0.001138,0,0.0011068,0.000136109,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.76713,1, 19,36,17299,186462,158440,0,1656.35,1423.61,0,0.002204,0,0,0.667282,0.758497,0,0.134188,0.102675,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.27986,1, 34,66,21656,119819,79045,0,2689.86,2289.83,0,0.007563,0,0,0.191089,0.272255,0,0.0906842,0.0487792,BAS,./data/room-64-64-16/room-64-64-16.map
40,2.14206,1, 48,94,48442,460189,365731,0,3640.93,2948.54,0,0.012496,0,0,1.56167,2.12835,0,0.490442,0.217246,BAS,./data/room-64-64-16/room-64-64-16.map
50,6.82537,1, 64,126,116709,1305900,1111902,0,4745.18,3595.23,0,0.026131,0,0,5.4602,6.80594,0,1.2607,0.918743,BAS,./data/room-64-64-16/room-64-64-16.map
60,6.55625,1, 76,150,199816,2284261,1955893,0,5502.7,4069.06,0,0.028221,0,0,5.20161,6.53652,0,1.32612,0.999404,BAS,./data/room-64-64-16/room-64-64-16.map
70,10.7366,1, 99,196,406408,4420696,3798405,0,6584.14,4673.63,0,0.050755,0,0,8.42546,10.7166,0,2.29149,1.71332,BAS,./data/room-64-64-16/room-64-64-16.map
80,39.1681,1, 109,216,613492,8636467,7701766,0,7978.55,5553.65,0,0.088317,0,0,31.6883,39.1375,0,7.83331,5.22227,BAS,./data/room-64-64-16/room-64-64-16.map
90,33.7564,1, 119,232,674787,11557970,10473223,0,9469.65,6267.14,0,0.066636,0,0,28.1629,33.7233,0,6.7559,5.66778,BAS,./data/room-64-64-16/room-64-64-16.map
100,78.79,1, 130,258,1012265,20542719,19097316,0,11453.2,7053.11,0,0.09176,0,0,67.9487,78.7433,0,14.257,10.9317,BAS,./data/room-64-64-16/room-64-64-16.map
110,28.5003,1, 148,294,1002894,18922310,17472912,0,12235.5,7539.21,0,0.077313,0,0,24.9674,28.4732,0,5.07546,6.14167,BAS,./data/room-64-64-16/room-64-64-16.map
120,81.9945,1, 166,330,1664009,36466923,34158816,0,14304.1,8121.99,0,0.110834,0,0,72.2699,81.9531,0,14.4512,15.3997,BAS,./data/room-64-64-16/room-64-64-16.map
130,204.99,1, 179,356,2697659,51297011,47662104,0,15914.3,8809.03,0,0.213623,0,0,176.439,204.926,0,37.3852,26.9784,BAS,./data/room-64-64-16/room-64-64-16.map
140,289.685,1, 186,366,3685809,86222377,81425574,0,18584.8,9587.84,0,0.21912,0,0,257.278,289.625,0,50.8525,41.3805,BAS,./data/room-64-64-16/room-64-64-16.map
150,318.896,0, 216,427,0,0,102819037,0,-2,10133.3,0,0.30292,0,0,282.239,318.821,0,58.5369,45.7089,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.066,0, 232,461,0,0,74073461,0,-2,10812.4,0,0.284566,0,0,266.375,301.999,0,54.9268,42.6836,BAS,./data/room-64-64-16/room-64-64-16.map
