#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003274,1, 4,6,154,518,110,0,455.934,434.032,0,7.8e-05,0,0,0.00139904,0.00091,0,0.00106363,0.000146156,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.027395,1, 16,30,2517,9070,3408,0,1268.96,1163.43,0,0.001892,0,0,0.016184,0.023788,0,0.00945295,0.00335303,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.455266,1, 31,60,32691,292823,240652,0,2308.73,1961.17,0,0.003997,0,0,0.362951,0.450172,0,0.105724,0.105757,BAS,./data/room-64-64-16/room-64-64-16.map
40,9.12599,1, 49,96,175737,1911812,1651500,0,3791.83,2656.19,0,0.01373,0,0,7.52886,9.10993,0,1.59272,1.02536,BAS,./data/room-64-64-16/room-64-64-16.map
50,17.4119,1, 50,98,266530,3289114,2930955,0,4821.34,3259.47,0,0.017607,0,0,15.0825,17.3982,0,2.92184,2.29657,BAS,./data/room-64-64-16/room-64-64-16.map
60,10.1899,1, 74,146,326971,3967759,3504857,0,5204.37,3642.54,0,0.026076,0,0,8.65282,10.1734,0,1.92042,1.69726,BAS,./data/room-64-64-16/room-64-64-16.map
70,16.4908,1, 78,154,524949,6535473,5848778,0,6769.6,4181.93,0,0.034979,0,0,14.2466,16.4753,0,2.64522,2.75996,BAS,./data/room-64-64-16/room-64-64-16.map
80,40.0758,1, 107,212,747589,9119019,8160878,0,8068.58,5010.66,0,0.057603,0,0,33.9655,40.0537,0,7.11336,5.07874,BAS,./data/room-64-64-16/room-64-64-16.map
90,64.6207,1, 119,232,1433027,24348878,22422249,0,9820.5,5686.04,0,0.081346,0,0,56.3105,64.5885,0,11.2669,10.7972,BAS,./data/room-64-64-16/room-64-64-16.map
100,87.373,1, 126,248,1589944,23567602,21376610,0,11717.2,6547.57,0,0.113427,0,0,73.6293,87.338,0,15.2895,11.7954,BAS,./data/room-64-64-16/room-64-64-16.map
110,62.254,1, 151,300,2228867,33362774,30421918,0,13324.3,7162.57,0,0.10533,0,0,53.8982,62.22,0,10.8975,12.8523,BAS,./data/room-64-64-16/room-64-64-16.map
120,98.9707,1, 152,300,2620457,46910167,43513197,0,15372.2,7757.25,0,0.111993,0,0,86.7275,98.9306,0,17.2647,17.0011,BAS,./data/room-64-64-16/room-64-64-16.map
130,233.878,1, 174,332,3649384,71419396,66744114,0,17425,8579.01,0,0.202536,0,0,206.213,233.826,0,40.5683,33.8287,BAS,./data/room-64-64-16/room-64-64-16.map
140,322.806,0, 196,384,0,0,82920065,0,-2,9356.17,0,0.242592,0,0,284.712,322.752,0,56.8399,46.3728,BAS,./data/room-64-64-16/room-64-64-16.map
150,313.384,0, 207,406,0,0,98319212,0,-2,9980.42,0,0.269109,0,0,277.475,313.311,0,54.4987,48.1658,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.368,0, 194,383,0,0,77684308,0,-2,10565.8,0,0.201134,0,0,269.446,302.304,0,54.4498,43.0452,BAS,./data/room-64-64-16/room-64-64-16.map
