#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002986,1, 3,4,183,617,134,0,410.047,401.104,0,4.7e-05,0,0,0.00126623,0.000752,0,0.00102084,0.000102416,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.176654,1, 15,28,5500,43248,33366,0,1578.48,1383.74,0,0.001687,0,0,0.133841,0.171621,0,0.0271588,0.023386,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.714483,1, 25,48,20743,154576,118230,0,2629.16,2257.95,0,0.005828,0,0,0.537372,0.70604,0,0.173732,0.0995418,BAS,./data/room-64-64-16/room-64-64-16.map
40,2.74323,1, 42,82,74213,606992,482100,0,3648.88,2921.62,0,0.014512,0,0,2.21481,2.72785,0,0.682323,0.347237,BAS,./data/room-64-64-16/room-64-64-16.map
50,3.82679,1, 52,102,76219,914528,788901,0,4581.67,3487.16,0,0.015952,0,0,3.39318,3.81277,0,0.834039,0.465398,BAS,./data/room-64-64-16/room-64-64-16.map
60,3.95497,1, 59,116,95470,1096351,936117,0,5205.04,4036.52,0,0.023431,0,0,3.00948,3.93533,0,0.875577,0.589097,BAS,./data/room-64-64-16/room-64-64-16.map
70,12.1032,1, 81,160,479694,6091119,5409635,0,6611.46,4659.25,0,0.031231,0,0,10.1436,12.0834,0,2.21063,2.32854,BAS,./data/room-64-64-16/room-64-64-16.map
80,61.8776,1, 101,200,681688,12353401,11376511,0,8052.8,5513.46,0,0.065832,0,0,52.8022,61.852,0,11.3046,8.22687,BAS,./data/room-64-64-16/room-64-64-16.map
90,46.3417,1, 121,240,1026286,18098930,16661982,0,9887.68,6214.59,0,0.076611,0,0,39.559,46.3064,0,8.47621,8.06361,BAS,./data/room-64-64-16/room-64-64-16.map
100,80.2779,1, 128,254,1236290,21142333,19526200,0,11545,6944.43,0,0.105014,0,0,69.4673,80.2359,0,14.4718,11.234,BAS,./data/room-64-64-16/room-64-64-16.map
110,41.3288,1, 141,278,1837828,28458289,25872872,0,12530.3,7487.19,0,0.099798,0,0,35.7167,41.2939,0,7.89857,9.62883,BAS,./data/room-64-64-16/room-64-64-16.map
120,54.4781,1, 157,305,1680503,29592473,27256683,0,14066.7,8190.7,0,0.107811,0,0,46.9149,54.4358,0,9.85367,10.9768,BAS,./data/room-64-64-16/room-64-64-16.map
130,193.107,1, 162,320,2446069,47427692,44171649,0,16599.9,8852.88,0,0.181265,0,0,168.145,193.054,0,34.1872,25.7116,BAS,./data/room-64-64-16/room-64-64-16.map
140,183.572,1, 175,345,3689915,64424131,59750763,0,18726.7,9410.53,0,0.181081,0,0,159.823,183.515,0,32.1187,28.8224,BAS,./data/room-64-64-16/room-64-64-16.map
150,311.366,0, 200,385,0,0,97812949,0,-2,10076.7,0,0.295081,0,0,275.529,311.296,0,55.7168,45.5995,BAS,./data/room-64-64-16/room-64-64-16.map
160,302.58,0, 200,397,0,0,75166846,0,-2,10910.3,0,0.232779,0,0,270.272,302.505,0,53.6194,41.4244,BAS,./data/room-64-64-16/room-64-64-16.map
