#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.005988,1, 4,6,485,1343,271,0,511.361,475.12,0,0.000123,0,0,0.00268906,0.002879,0,0.00201725,0.000288904,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.141768,1, 17,32,8071,59364,47678,0,1421.06,1167.46,0,0.001948,0,0,0.101727,0.138399,0,0.0262695,0.0300104,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.453494,1, 29,56,11268,119454,99859,0,2403.03,1973.27,0,0.004564,0,0,0.37234,0.444165,0,0.0911133,0.0669793,BAS,./data/room-64-64-16/room-64-64-16.map
40,2.38881,1, 42,82,41480,475089,410846,0,3362.77,2708.21,0,0.009611,0,0,1.95883,2.37087,0,0.433223,0.389701,BAS,./data/room-64-64-16/room-64-64-16.map
50,6.74084,1, 56,110,121002,1377936,1182097,0,4748.39,3510.5,0,0.018525,0,0,5.34924,6.71955,0,1.39967,0.830564,BAS,./data/room-64-64-16/room-64-64-16.map
60,6.36327,1, 64,126,173072,2410478,2135866,0,5385.22,4010.33,0,0.026504,0,0,5.24611,6.34356,0,1.41056,1.05229,BAS,./data/room-64-64-16/room-64-64-16.map
70,5.73005,1, 75,147,174871,2720551,2462365,0,6237.86,4484.48,0,0.022103,0,0,4.72163,5.7132,0,1.14776,1.01963,BAS,./data/room-64-64-16/room-64-64-16.map
80,18.0351,1, 89,176,342308,5522556,5014934,0,8004.31,5186.33,0,0.032772,0,0,15.1013,18.0134,0,3.20852,2.33487,BAS,./data/room-64-64-16/room-64-64-16.map
90,38.3432,1, 116,230,961968,15091085,13731214,0,9803.87,5808.12,0,0.066228,0,0,32.298,38.3092,0,7.14607,6.71409,BAS,./data/room-64-64-16/room-64-64-16.map
100,82.7298,1, 134,266,1207353,22131064,20462433,0,10538,6590.29,0,0.104736,0,0,71.6698,82.6775,0,14.1267,11.3045,BAS,./data/room-64-64-16/room-64-64-16.map
110,31.298,1, 133,263,1142270,20552244,18972115,0,12455.8,7141.46,0,0.074602,0,0,27.6199,31.2705,0,5.14302,7.21751,BAS,./data/room-64-64-16/room-64-64-16.map
120,66.5427,1, 169,336,1991650,36304073,33729023,0,14516.9,7695.37,0,0.092943,0,0,58.8554,66.5065,0,11.4823,12.3863,BAS,./data/room-64-64-16/room-64-64-16.map
130,304.115,0, 232,404,0,0,100903979,0,-2,8407.69,0,0.338515,0,0,262.986,304.044,0,56.838,46.7291,BAS,./data/room-64-64-16/room-64-64-16.map
140,321.161,0, 218,411,0,0,81017494,0,-2,9227.12,0,0.281602,0,0,278.419,321.103,0,60.5388,44.383,BAS,./data/room-64-64-16/room-64-64-16.map
150,313.247,0, 214,398,0,0,97609012,0,-2,9735.45,0,0.249463,0,0,276.774,313.184,0,55.0228,47.5103,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.213,0, 212,412,0,0,68826601,0,-2,10424.8,0,0.214859,0,0,266.828,300.149,0,53.7276,41.1562,BAS,./data/room-64-64-16/room-64-64-16.map
