#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001293,1, 2,2,116,407,78,0,461.224,450.658,0,2.9e-05,0,0,0.000635739,0.000164,0,0.00051311,4.6837e-05,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.024143,1, 16,30,2124,7753,2738,0,1374.87,1272.18,0,0.002025,0,0,0.013101,0.01954,0,0.00822481,0.00265321,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.524885,1, 30,58,29283,314946,264200,0,2524.9,2088.33,0,0.004638,0,0,0.420745,0.517974,0,0.122178,0.111922,BAS,./data/room-64-64-16/room-64-64-16.map
40,4.48578,1, 51,100,84216,685877,543258,0,3617.5,2889.82,0,0.025597,0,0,3.41806,4.46699,0,1.12414,0.575045,BAS,./data/room-64-64-16/room-64-64-16.map
50,9.92773,1, 69,136,233326,2224479,1896947,0,4727.76,3458.6,0,0.028325,0,0,8.02889,9.90855,0,1.8046,1.19738,BAS,./data/room-64-64-16/room-64-64-16.map
60,6.38568,1, 76,150,244295,2512030,2115215,0,5511.99,3954.68,0,0.028605,0,0,4.95528,6.36027,0,1.48181,1.10392,BAS,./data/room-64-64-16/room-64-64-16.map
70,7.63647,1, 79,156,275985,3328574,2903313,0,6507.81,4554.82,0,0.033247,0,0,6.13703,7.61721,0,1.58599,1.42428,BAS,./data/room-64-64-16/room-64-64-16.map
80,69.3235,1, 113,224,904591,13116082,11788163,0,8408.59,5335.83,0,0.099998,0,0,57.684,69.2942,0,13.491,8.52417,BAS,./data/room-64-64-16/room-64-64-16.map
90,300.085,0, 695,777,0,0,95502375,0,-2,6005.87,0,0.232488,0,0,259.834,300.004,0,51.33,45.4597,BAS,./data/room-64-64-16/room-64-64-16.map
100,300.712,0, 501,586,0,0,108172417,0,-2,6743.28,0,0.257201,0,0,261.463,300.649,0,53.602,47.4992,BAS,./data/room-64-64-16/room-64-64-16.map
110,300.275,0, 362,468,0,0,86973660,0,-2,7269.61,0,0.247547,0,0,260.983,300.222,0,51.8552,45.5721,BAS,./data/room-64-64-16/room-64-64-16.map
120,303.144,0, 290,421,0,0,115817817,0,-2,7858.87,0,0.412058,0,0,264.124,303.085,0,53.3014,51.9496,BAS,./data/room-64-64-16/room-64-64-16.map
130,300.105,0, 577,692,0,0,106364833,0,-2,8675.89,0,0.236753,0,0,258.302,299.985,0,56.3337,48.6824,BAS,./data/room-64-64-16/room-64-64-16.map
140,300.234,0, 313,454,0,0,88769339,0,-2,9513.84,0,0.262076,0,0,266.124,300.166,0,55.8913,44.6821,BAS,./data/room-64-64-16/room-64-64-16.map
150,300.347,0, 278,400,0,0,97252307,0,-2,10108.9,0,0.296022,0,0,260.917,300.244,0,53.4341,46.6044,BAS,./data/room-64-64-16/room-64-64-16.map
160,304.545,0, 198,335,0,0,74191309,0,-2,10619.5,0,0.254378,0,0,275.113,304.452,0,47.9244,44.2717,BAS,./data/room-64-64-16/room-64-64-16.map
