#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.068594,1, 4,6,5054,37336,30611,0,588.05,579.207,0,9.7e-05,0,0,0.0528482,0.06706,0,0.00992128,0.0131267,BAS,./data/room-64-64-16/room-64-64-16.map
20,0.106563,1, 23,44,7755,50927,37900,0,1294.28,1161.15,0,0.001544,0,0,0.0808538,0.103702,0,0.0270737,0.0184944,BAS,./data/room-64-64-16/room-64-64-16.map
30,0.717609,1, 28,53,24104,218782,185070,0,2323.01,1968.53,0,0.002624,0,0,0.619133,0.712249,0,0.132121,0.085891,BAS,./data/room-64-64-16/room-64-64-16.map
40,4.7336,1, 46,90,70988,736832,631046,0,3501.35,2760.45,0,0.014506,0,0,3.99459,4.7205,0,0.886843,0.645313,BAS,./data/room-64-64-16/room-64-64-16.map
50,9.02847,1, 58,113,175083,1914997,1671473,0,4265.52,3209.97,0,0.016563,0,0,7.71207,9.01624,0,1.48495,0.93326,BAS,./data/room-64-64-16/room-64-64-16.map
60,4.22257,1, 71,139,105946,1284418,1124409,0,5061.18,3751.38,0,0.02078,0,0,3.56009,4.18718,0,0.822567,0.673777,BAS,./data/room-64-64-16/room-64-64-16.map
70,7.60459,1, 93,183,188113,2378078,2091796,0,5873.75,4260.24,0,0.02632,0,0,6.33823,7.58805,0,1.38708,0.894075,BAS,./data/room-64-64-16/room-64-64-16.map
80,21.8022,1, 101,200,377022,6024318,5466472,0,7465.79,5014.76,0,0.046472,0,0,18.3151,21.7813,0,3.7288,2.76776,BAS,./data/room-64-64-16/room-64-64-16.map
90,21.5535,1, 115,227,544899,8512822,7668531,0,8460.78,5484.32,0,0.048031,0,0,17.5611,21.5312,0,4.46837,3.74087,BAS,./data/room-64-64-16/room-64-64-16.map
100,300.122,0, 2435,2546,0,0,116727896,0,-2,6361.43,0,0.322692,0,0,249.371,299.96,0,57.7841,50.0021,BAS,./data/room-64-64-16/room-64-64-16.map
110,36.1081,1, 158,307,1453752,27149626,25145846,0,13135.9,7197.91,0,0.08556,0,0,31.7775,36.0737,0,6.18074,8.78769,BAS,./data/room-64-64-16/room-64-64-16.map
120,72.6884,1, 162,320,1808140,35920613,33520879,0,15059.9,7849.96,0,0.107156,0,0,63.8057,72.6271,0,12.6849,14.1694,BAS,./data/room-64-64-16/room-64-64-16.map
130,307.927,0, 231,418,0,0,112514397,0,-2,8623.35,0,0.357217,0,0,268.745,307.867,0,57.2868,49.2676,BAS,./data/room-64-64-16/room-64-64-16.map
140,300.151,0, 335,494,0,0,82311781,0,-2,9398.01,0,0.240031,0,0,261.606,300.084,0,54.836,46.846,BAS,./data/room-64-64-16/room-64-64-16.map
150,314.419,0, 216,415,0,0,109778007,0,-2,9997.24,0,0.251057,0,0,278.602,314.36,0,56.9928,49.1781,BAS,./data/room-64-64-16/room-64-64-16.map
160,300.943,0, 210,408,0,0,84795904,0,-2,10724,0,0.193411,0,0,272.379,300.832,0,54.8271,44.0446,BAS,./data/room-64-64-16/room-64-64-16.map
