#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.003168,1, 1,0,46,160,23,0,435.036,435.036,0,0,0,0,0.00125818,0,0,0.00111724,6.6052e-05,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.010129,1, 5,8,856,2419,1008,0,1034.4,996.274,0,0.000457,0,0,0.00640504,0.00609,0,0.00477819,0.000852803,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.030907,1, 12,22,2037,6017,2547,0,1612.36,1519.91,0,0.003003,0,0,0.017447,0.024413,0,0.0115866,0.00314919,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,0.342176,1, 24,45,9287,32615,17680,0,2353.11,2020.39,0,0.01062,0,0,0.214793,0.321188,0,0.131601,0.030042,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,0.70568,1, 37,69,13833,56977,34682,0,3089.59,2624.98,0,0.019265,0,0,0.424194,0.687858,0,0.293276,0.0431392,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,5.21272,1, 70,134,54623,425624,344086,0,4003.67,3209.84,0,0.05772,0,0,4.36238,5.17498,0,1.51303,0.528103,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,6.82168,1, 76,146,73013,481160,369212,0,5222.23,3876.42,0,0.068037,0,0,4.69697,6.78392,0,2.20099,0.464665,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,28.6603,1, 87,165,142605,2385502,2191644,0,5972.62,4482.97,0,0.08485,0,0,25.6388,28.6127,0,4.63485,2.9467,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,22.3446,1, 110,213,162450,2219278,1996571,0,6854.67,5052.35,0,0.130787,0,0,18.8962,22.285,0,4.05947,2.35236,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,13.0991,1, 125,235,195434,1912306,1631714,0,7683.18,5401.84,0,0.100465,0,0,10.2605,13.0543,0,3.0773,1.2631,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,25.5258,1, 166,311,326426,3092701,2603800,0,8302.13,5864.33,0,0.189232,0,0,18.143,25.4616,0,7.0295,1.92562,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,300.307,0, 2951,3076,0,0,39590561,0,-2,6336.79,0,1.62087,0,0,204.802,299.921,0,77.3371,38.3679,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,115.667,1, 185,347,645267,14675948,13776191,0,9778.84,6686.74,0,0.240044,0,0,98.8811,115.615,0,18.4429,11.9846,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,300.049,0, 1649,1787,0,0,36504957,0,-2,7126.18,0,1.02142,0,0,215.67,299.788,0,66.5989,28.905,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,300.305,0, 2125,2289,0,0,44015197,0,-2,7694.19,0,1.07835,0,0,190.201,300.058,0,87.0361,27.9669,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,236.677,1, 271,478,1451040,36667996,34634643,0,12551.4,8331.6,0,0.418713,0,0,205.106,236.579,0,36.8976,31.2535,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,300.415,0, 752,915,0,0,34623914,0,-2,8756.81,0,0.543777,0,0,230.166,300.24,0,62.9201,30.5829,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,320.558,0, 255,466,0,0,53400208,0,-2,9398.19,0,0.491031,0,0,269.668,320.467,0,54.7399,40.8603,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,294.595,1, 286,526,1828297,50585220,47922985,0,15321.4,9912.44,0,0.642955,0,0,241.24,294.431,0,50.978,33.4261,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.319,0, 1479,1694,0,0,147641859,0,-2,10434.6,0,0.840554,0,0,270.034,300.096,0,50.8142,80.0238,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
