#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.008452,1, 3,4,83,510,228,0,457.704,450.477,0,0.000101,0,0,0.00450885,0.001971,0,0.00219058,0.000491954,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.015854,1, 9,16,1210,3665,1568,0,1078.88,1029.16,0,0.000975,0,0,0.00936148,0.01132,0,0.00693973,0.00127726,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.1772,1, 18,34,4278,15826,8499,0,1725.18,1581.25,0,0.005945,0,0,0.106065,0.162735,0,0.0698116,0.0150355,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,5.55303,1, 27,50,38925,564775,512545,0,2569.06,2190.95,0,0.015337,0,0,5.01523,5.50537,0,0.969566,0.594846,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,2.60235,1, 45,88,53142,649727,572831,0,3390.13,2826.72,0,0.027448,0,0,2.271,2.57869,0,0.583241,0.495064,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,4.17138,1, 53,103,44231,387723,322434,0,4103.92,3402.49,0,0.040884,0,0,3.3111,4.14364,0,1.02202,0.437313,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,10.3071,1, 81,159,72106,726629,617436,0,5062.06,4114.52,0,0.103584,0,0,8.15082,10.2685,0,2.41969,1.02199,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,16.5059,1, 88,171,123981,1511698,1334271,0,6473.92,4688.85,0,0.11451,0,0,14.4764,16.4473,0,4.07462,1.99154,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,27.6367,1, 114,223,150843,3241364,3017502,0,7165.23,5336.55,0,0.125167,0,0,23.0185,27.5765,0,4.76623,3.67985,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,20.0751,1, 120,235,139874,2324729,2113187,0,7880.27,5813.5,0,0.151788,0,0,16.0425,20.0065,0,4.34706,2.3534,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,303.597,0, 2035,2151,0,0,62354683,0,-2,6298,0,0.774881,0,0,250.834,303.436,0,53.1114,38.3823,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,58.0524,1, 153,295,330002,6369123,5894713,0,9533.83,6790.59,0,0.252812,0,0,46.519,57.9812,0,11.1837,7.56592,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,35.8938,1, 159,304,296082,5916904,5464128,0,10278.6,7179.93,0,0.141158,0,0,29.1596,35.8341,0,6.95602,4.40848,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,307.225,0, 511,648,0,0,70133842,0,-2,7777.24,0,0.350689,0,0,280.234,307.127,0,39.098,57.0403,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,78.4205,1, 199,366,634544,16822352,15937422,0,12297.7,8217.54,0,0.231738,0,0,67.947,78.3029,0,11.6268,11.8799,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,160.598,1, 204,384,649827,22564793,21653117,0,13260.8,8785.82,0,0.417195,0,0,135.947,160.477,0,27.0017,21.8038,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,301.762,0, 895,1054,0,0,47062377,0,-2,9204.11,0,0.445413,0,0,250.198,301.513,0,49.4653,41.8501,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,305.783,0, 509,705,0,0,59384799,0,-2,9805.35,0,0.643384,0,0,263.17,305.65,0,49.9671,47.2411,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,300.064,0, 1285,1486,0,0,49658422,0,-2,10350.7,0,0.555497,0,0,249.983,299.784,0,43.0775,39.5191,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.096,0, 1638,1868,0,0,141720545,0,-2,10877,0,1.26113,0,0,258.988,299.963,0,59.8034,79.6628,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
