#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.005808,1, 4,6,152,455,87,0,531.133,526.537,0,0.000183,0,0,0.00251608,0.001923,0,0.00217854,0.000160846,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,2.49109,1, 11,20,17828,211816,188384,0,1156.3,1011.06,0,0.001834,0,0,2.33189,2.48136,0,0.448774,0.23572,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,7.53475,1, 17,31,67041,1011278,928251,0,1823.65,1591.27,0,0.004729,0,0,7.06828,7.52133,0,0.791623,1.13774,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,6.51926,1, 29,55,62566,1002816,924424,0,2456.03,2183.79,0,0.00932,0,0,6.24767,6.50038,0,0.770493,0.986388,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,0.620548,1, 43,84,15546,52330,27547,0,3105.33,2702.63,0,0.027173,0,0,0.373028,0.594944,0,0.238499,0.0445265,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,11.4028,1, 65,126,93216,1139561,1014564,0,4027.83,3290.71,0,0.031831,0,0,10.4799,11.3694,0,1.40365,1.30792,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,20.809,1, 87,168,98708,1157129,1022048,0,4676.97,3853.48,0,0.064098,0,0,19.352,20.759,0,2.63507,3.38391,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,3.45032,1, 92,181,51759,338356,259483,0,5440.04,4362.62,0,0.075836,0,0,2.73561,3.41116,0,1.26602,0.372056,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,4.05828,1, 105,207,57418,358728,273088,0,6118.76,4864.13,0,0.099278,0,0,2.80325,4.01198,0,1.32067,0.28407,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,5.90981,1, 121,238,68177,358386,254068,0,6665.31,5352.42,0,0.158689,0,0,3.94654,5.82824,0,2.33572,0.509159,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,27.5314,1, 139,272,218718,2734197,2420546,0,7837.31,5860.9,0,0.130369,0,0,23.7822,27.4417,0,5.61689,2.52639,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,27.3628,1, 171,324,174093,1656112,1395647,0,8330.99,6272.05,0,0.248377,0,0,22.2768,27.2549,0,7.03741,3.15814,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,43.8641,1, 156,308,334183,7040852,6572231,0,9645.6,6653.93,0,0.145127,0,0,38.1,43.8211,0,6.81632,5.14157,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,92.4709,1, 195,378,522493,14658907,13946398,0,10458.5,7223.45,0,0.200456,0,0,83.9177,92.3759,0,12.2126,12.6562,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,50.6567,1, 188,365,410991,6711985,6129526,0,11317.9,7737.95,0,0.230727,0,0,41.2857,50.5303,0,9.58097,5.28465,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,302.028,0, 2401,2579,0,0,37756914,0,-2,8224.31,0,2.11222,0,0,226.108,301.65,0,62.5983,34.1172,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,272.712,1, 323,530,1864942,38828148,36253406,0,13334.4,8580.63,0,0.655771,0,0,225.195,272.631,0,52.2844,35.0139,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,300.378,0, 489,701,0,0,55238535,0,-2,9046.18,0,0.396683,0,0,256.157,300.212,0,49.8331,41.9242,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,300.822,0, 407,606,0,0,40496756,0,-2,9679.1,0,1.15034,0,0,223.202,300.649,0,69.6595,26.9102,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.879,0, 1117,1360,0,0,137599949,0,-2,10332.5,0,1.58797,0,0,269.487,300.744,0,50.0753,80.3978,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
