#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.021957,1, 3,4,2010,9850,6935,0,498.247,456.247,0,0.000137,0,0,0.0201863,0.019957,0,0.00816922,0.0055103,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.05003,1, 8,14,2592,11617,7684,0,1138.06,1063.26,0,0.001218,0,0,0.0385224,0.042374,0,0.0204723,0.00683434,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.170111,1, 20,38,10339,61619,44750,0,1880.95,1676.21,0,0.00352,0,0,0.120054,0.163058,0,0.0515828,0.0247127,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,4.51665,1, 34,66,46634,379184,312237,0,2632.7,2302.05,0,0.022287,0,0,3.5792,4.48505,0,1.16882,0.400494,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,2.53624,1, 48,93,34760,254695,201272,0,3426.75,2956.09,0,0.027095,0,0,1.90481,2.51062,0,0.714743,0.242962,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,1.72913,1, 77,146,67525,363384,262809,0,4168.78,3541.73,0,0.053645,0,0,1.28542,1.71046,0,0.601685,0.203016,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,6.14237,1, 85,165,56255,457064,367068,0,5039.31,4275.33,0,0.105026,0,0,5.53734,6.10158,0,2.63553,0.668805,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,10.9096,1, 84,164,86864,648546,518195,0,5696.65,4802.17,0,0.126473,0,0,8.69633,10.8428,0,3.88323,1.21227,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,11.7298,1, 127,244,134575,1174968,959594,0,6619.45,5423.9,0,0.14923,0,0,7.77718,11.6663,0,3.48146,0.937557,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,19.3263,1, 122,236,189303,2520890,2239061,0,7416.76,5866.83,0,0.113124,0,0,14.8538,19.274,0,3.991,1.74901,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,57.1591,1, 145,282,394910,9088261,8515697,0,8466.14,6360.85,0,0.138459,0,0,49.181,57.0971,0,8.34976,6.32112,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,300.3,0, 827,956,0,0,60213112,0,-2,6825.33,0,0.530179,0,0,259.221,300.176,0,44.5982,44.6991,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,65.7981,1, 167,325,409936,10862040,10242321,0,9566.01,7227.29,0,0.1799,0,0,53.7534,65.6068,0,11.3364,8.02039,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,39.1662,1, 167,327,283528,6643072,6205347,0,10317.3,7788.25,0,0.188768,0,0,31.8837,39.0892,0,6.96694,5.54205,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,59.1023,1, 177,345,318827,10704504,10237415,0,11157.4,8276.47,0,0.22476,0,0,50.0584,58.9924,0,9.31509,7.31142,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,63.6309,1, 202,392,423631,8256575,7597595,0,12045.9,8775.36,0,0.343057,0,0,45.9616,63.5252,0,14.4696,7.62365,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,66.7781,1, 228,439,736489,15502305,14382199,0,13448.5,9258.79,0,0.216553,0,0,57.6964,66.7191,0,10.8163,9.86626,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,111.808,1, 239,459,1005909,20418924,18874601,0,14420.3,9821.53,0,0.400874,0,0,84.1008,111.705,0,25.3079,15.4835,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,134.699,1, 234,449,724494,24845820,23753859,0,15671.5,10328.9,0,0.362381,0,0,110.791,134.559,0,23.4192,18.6888,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,301.32,0, 658,867,0,0,138025567,0,-2,10894.6,0,0.481481,0,0,280.902,301.087,0,36.3702,81.632,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
