#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.004552,1, 3,4,623,2158,1122,0,490.274,459.546,0,6.5e-05,0,0,0.00317014,0.003097,0,0.00204987,0.000509321,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.030797,1, 7,12,861,3178,1463,0,1110.49,1035.16,0,0.001153,0,0,0.0157794,0.021472,0,0.0108465,0.00237819,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.222864,1, 21,40,6090,26042,15763,0,1810.35,1606.85,0,0.005992,0,0,0.175595,0.210874,0,0.102224,0.0354079,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,5.43807,1, 33,64,40132,396462,336593,0,2734.79,2300.63,0,0.019317,0,0,5.09311,5.40163,0,1.49829,0.520594,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,1.24521,1, 51,98,21720,161390,124769,0,3527.89,2894.53,0,0.024491,0,0,0.882161,1.21532,0,0.337851,0.115432,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,4.34345,1, 51,98,28484,347304,303961,0,4208.4,3527.54,0,0.03814,0,0,4.08693,4.30356,0,1.10591,0.443987,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,8.67663,1, 84,164,71462,754173,644309,0,5202.48,4211.85,0,0.095466,0,0,6.79259,8.62433,0,2.23116,0.795634,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,300.169,0, 871,955,0,0,55648678,0,-2,4738.01,0,1.17513,0,0,256.263,300.081,0,69.3042,35.1651,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,44.9748,1, 131,253,347747,4350249,3825074,0,7171.98,5343.4,0,0.169843,0,0,37.446,44.8972,0,11.1807,4.56996,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,18.0048,1, 109,213,173716,2109508,1845218,0,7572.22,5763.87,0,0.126031,0,0,14.0767,17.9412,0,4.32129,1.84353,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,300.031,0, 4304,4415,0,0,54407426,0,-2,6311.4,0,3.11883,0,0,215.611,299.715,0,65.0441,39.1712,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,42.1949,1, 145,282,255598,4208507,3822046,0,8909.81,6793.15,0,0.207704,0,0,32.4979,42.1244,0,8.99546,4.2847,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,60.1896,1, 162,318,465005,6952303,6264320,0,9849.78,7169.44,0,0.202232,0,0,47.4532,60.0984,0,13.5152,6.3316,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,74.4055,1, 186,359,476279,8537376,7809830,0,11031.6,7774.52,0,0.303035,0,0,59.2152,74.2573,0,16.7921,7.61716,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,47.6547,1, 186,364,372170,6109964,5538802,0,11761.9,8227.96,0,0.228887,0,0,36.0549,47.5408,0,10.3523,4.60693,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,222.582,1, 215,416,950222,34892306,33551049,0,13015.2,8773.47,0,0.363185,0,0,196.971,222.455,0,31.5954,30.331,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,64.0787,1, 224,432,607923,13266179,12367680,0,13341.9,9191.26,0,0.260141,0,0,50.2826,63.9911,0,13.0752,9.31013,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,301.134,0, 364,560,0,0,51836740,0,-2,9676.58,0,0.35401,0,0,269.024,301.012,0,39.0637,42.3499,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,308.843,0, 693,894,0,0,46136349,0,-2,10211.1,0,0.4548,0,0,246.455,308.602,0,55.825,36.0366,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.923,0, 934,1150,0,0,127142261,0,-2,10749.3,0,1.58971,0,0,262.47,300.828,0,57.2416,75.3067,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
