#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.02915,1, 8,14,4878,33521,26505,0,610.238,530.218,0,0.000214,0,0,0.0264847,0.028304,0,0.00481796,0.00919312,BAS,./data/den312d/den312d.map
20,0.039385,1, 19,36,6818,39249,26476,0,1312.99,1064.36,0,0.001576,0,0,0.0312972,0.037779,0,0.00861666,0.0101681,BAS,./data/den312d/den312d.map
30,0.109407,1, 31,60,14028,105422,80664,0,1845.42,1537.51,0,0.002566,0,0,0.0944071,0.106844,0,0.01973,0.0340653,BAS,./data/den312d/den312d.map
40,0.723461,1, 50,98,79609,751311,613669,0,2629.73,1982.62,0,0.006677,0,0,0.656837,0.718803,0,0.156349,0.221935,BAS,./data/den312d/den312d.map
50,0.249328,1, 58,114,33028,240196,176156,0,3210.69,2420.36,0,0.005838,0,0,0.209939,0.244904,0,0.0594125,0.067721,BAS,./data/den312d/den312d.map
60,2.6784,1, 88,173,244233,2729083,2320357,0,4162.18,2951.56,0,0.0144,0,0,2.46796,2.67213,0,0.50443,0.870582,BAS,./data/den312d/den312d.map
70,5.20578,1, 98,193,407736,5291772,4648693,0,4947.8,3424,0,0.02327,0,0,4.84959,5.19531,0,0.891759,1.76688,BAS,./data/den312d/den312d.map
80,5.5631,1, 110,218,452131,5520053,4813766,0,6138.96,3894.63,0,0.02208,0,0,5.12763,5.55434,0,1.0166,1.81544,BAS,./data/den312d/den312d.map
90,7.50545,1, 126,249,449751,7340317,6674027,0,6842.46,4262.48,0,0.026747,0,0,7.05682,7.48868,0,1.13292,2.62876,BAS,./data/den312d/den312d.map
100,15.0789,1, 129,255,1059458,14784102,13282479,0,8262.5,4801.91,0,0.03285,0,0,14.1852,15.0657,0,2.33228,5.04998,BAS,./data/den312d/den312d.map
110,16.9479,1, 149,288,1070291,16505232,14965244,0,8800.14,5162.6,0,0.042293,0,0,15.9693,16.934,0,2.64188,5.81511,BAS,./data/den312d/den312d.map
120,23.304,1, 154,305,1628613,22778174,20554416,0,10402.6,5665.89,0,0.047122,0,0,21.8749,23.2766,0,3.69275,7.91042,BAS,./data/den312d/den312d.map
130,24.773,1, 164,325,1546641,23017480,20953360,0,11478.5,6140.28,0,0.05132,0,0,23.1609,24.7561,0,3.79869,8.18497,BAS,./data/den312d/den312d.map
140,32.1447,1, 185,359,2324795,31168379,28157012,0,13006.6,6621.39,0,0.061358,0,0,30.0671,32.1244,0,5.16021,10.7918,BAS,./data/den312d/den312d.map
150,66.6143,1, 202,392,3966904,61819265,57238077,0,17705.2,7154.27,0,0.077492,0,0,63.4867,66.5918,0,9.40306,23.2871,BAS,./data/den312d/den312d.map
160,300.868,0, 562,759,0,0,239112894,0,-2,7620.84,0,0.232949,0,0,283.814,300.833,0,45.4325,101.286,BAS,./data/den312d/den312d.map
170,301.643,0, 308,513,0,0,244280348,0,-2,8027.99,0,0.327047,0,0,280.541,301.601,0,49.8358,96.5922,BAS,./data/den312d/den312d.map
180,300.359,0, 468,667,0,0,239099846,0,-2,8494,0,0.27791,0,0,282.067,300.313,0,45.5694,97.5531,BAS,./data/den312d/den312d.map
190,193.231,1, 271,508,12119677,169973536,156465398,0,24435.9,8961.13,0,0.203759,0,0,179.277,193.188,0,31.9504,60.3376,BAS,./data/den312d/den312d.map
