#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002109,1, 5,8,335,1200,339,0,542.709,500.456,0,0.000116,0,0,0.00106528,0.001159,0,0.000655378,0.000194669,BAS,./data/den312d/den312d.map
20,0.019487,1, 17,32,4090,18748,10143,0,1129.39,975.615,0,0.000811,0,0,0.014479,0.018013,0,0.00652304,0.00349598,BAS,./data/den312d/den312d.map
30,0.041039,1, 31,60,7539,39318,23721,0,1736.53,1498.59,0,0.002439,0,0,0.0291469,0.038563,0,0.0110742,0.00790937,BAS,./data/den312d/den312d.map
40,0.081787,1, 48,94,9426,41361,19132,0,2353.31,2005.81,0,0.009505,0,0,0.0467271,0.078334,0,0.0222,0.0116458,BAS,./data/den312d/den312d.map
50,0.238103,1, 59,116,38118,230422,156013,0,3168.62,2416.44,0,0.00797,0,0,0.187873,0.231612,0,0.0675536,0.0526225,BAS,./data/den312d/den312d.map
60,0.24026,1, 73,144,36556,215087,140635,0,3694.59,2837.92,0,0.010201,0,0,0.181653,0.234612,0,0.066637,0.0519799,BAS,./data/den312d/den312d.map
70,1.36411,1, 89,176,134215,1405026,1180714,0,4901.48,3422.15,0,0.012176,0,0,1.23615,1.3557,0,0.274464,0.431102,BAS,./data/den312d/den312d.map
80,2.66297,1, 101,200,247053,2624087,2198713,0,5351.77,3769.86,0,0.023117,0,0,2.36149,2.65478,0,0.569631,0.778584,BAS,./data/den312d/den312d.map
90,5.19604,1, 115,228,430840,5266375,4602947,0,6285.42,4236.11,0,0.025116,0,0,4.77361,5.18615,0,0.913759,1.67986,BAS,./data/den312d/den312d.map
100,7.77418,1, 142,277,636633,7799546,6823981,0,7465.45,4662.21,0,0.034899,0,0,7.1231,7.76184,0,1.41655,2.47479,BAS,./data/den312d/den312d.map
110,19.1679,1, 152,297,1250259,18571805,16776481,0,8931.54,5237.03,0,0.049473,0,0,17.9552,19.1534,0,2.98123,6.60353,BAS,./data/den312d/den312d.map
120,8.55671,1, 149,291,654537,8391526,7397032,0,9255.74,5654.64,0,0.036441,0,0,7.80227,8.53807,0,1.5077,2.69627,BAS,./data/den312d/den312d.map
130,20.0856,1, 169,335,1360000,19481707,17545405,0,10709.4,6146.05,0,0.055087,0,0,18.7023,20.0685,0,3.2101,6.69431,BAS,./data/den312d/den312d.map
140,30.2438,1, 180,352,1993849,28984955,26345742,0,12430.5,6701.39,0,0.057181,0,0,28.321,30.2182,0,4.70695,10.0918,BAS,./data/den312d/den312d.map
150,21.7014,1, 180,356,1596760,21282579,19222468,0,13500.1,7183.72,0,0.057934,0,0,20.1742,21.6763,0,3.52441,7.03089,BAS,./data/den312d/den312d.map
160,301.179,0, 369,546,0,0,249574232,0,-2,7596.03,0,0.575129,0,0,280.71,301.14,0,46.7633,97.6401,BAS,./data/den312d/den312d.map
170,93.6986,1, 239,456,5041126,83266423,77253302,0,18790.7,8027.61,0,0.11169,0,0,87.9957,93.6642,0,13.465,30.8826,BAS,./data/den312d/den312d.map
180,302.221,0, 851,1061,0,0,246926337,0,-2,8517.68,0,0.165744,0,0,282.304,302.154,0,46.4091,98.1314,BAS,./data/den312d/den312d.map
190,300.012,0, 329,561,0,0,244730362,0,-2,9079.42,0,0.332706,0,0,281.597,299.956,0,43.5312,97.904,BAS,./data/den312d/den312d.map
