#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002528,1, 5,8,461,1772,541,0,519.541,474.726,0,0.000118,0,0,0.00146806,0.001731,0,0.000806699,0.000315344,BAS,./data/den312d/den312d.map
20,0.005854,1, 11,19,1170,4137,1580,0,901.559,820.252,0,0.000369,0,0,0.00360459,0.004552,0,0.00202254,0.000747349,BAS,./data/den312d/den312d.map
30,0.030121,1, 23,43,4823,26172,16424,0,1578.6,1310.79,0,0.001672,0,0,0.0219901,0.028077,0,0.00729112,0.00681645,BAS,./data/den312d/den312d.map
40,0.266461,1, 39,75,32000,255320,201344,0,2456.9,1798.14,0,0.004003,0,0,0.234988,0.26317,0,0.0590461,0.0770179,BAS,./data/den312d/den312d.map
50,0.318363,1, 52,100,37096,312644,245047,0,3158.54,2298.65,0,0.00582,0,0,0.275907,0.314206,0,0.0726853,0.091401,BAS,./data/den312d/den312d.map
60,0.406619,1, 66,128,52254,360905,260561,0,3736.31,2759.63,0,0.00925,0,0,0.331102,0.39851,0,0.112804,0.0955107,BAS,./data/den312d/den312d.map
70,0.956013,1, 86,167,110546,981916,787954,0,4664.27,3277.39,0,0.017124,0,0,0.83003,0.946188,0,0.208735,0.275344,BAS,./data/den312d/den312d.map
80,2.94822,1, 94,182,231255,3019329,2645681,0,5504.06,3775.67,0,0.017391,0,0,2.68055,2.93618,0,0.561912,0.926762,BAS,./data/den312d/den312d.map
90,2.24456,1, 103,201,207169,2320182,1956506,0,6248.83,4340.53,0,0.020594,0,0,1.99839,2.23465,0,0.504744,0.657785,BAS,./data/den312d/den312d.map
100,4.7996,1, 126,246,355631,4794710,4221178,0,7255.76,4827.89,0,0.027905,0,0,4.33006,4.78317,0,0.916366,1.46959,BAS,./data/den312d/den312d.map
110,11.2817,1, 141,273,697234,11371090,10329849,0,8321.49,5269.86,0,0.035782,0,0,10.5204,11.267,0,1.85333,3.78175,BAS,./data/den312d/den312d.map
120,11.1391,1, 144,279,767051,11233253,10130092,0,9360.84,5843.7,0,0.040316,0,0,10.3466,11.1174,0,1.87312,3.67488,BAS,./data/den312d/den312d.map
130,11.9278,1, 150,292,784808,12060609,10995972,0,11013,6225.32,0,0.038491,0,0,11.1883,11.9072,0,1.91119,4.03044,BAS,./data/den312d/den312d.map
140,65.022,1, 185,350,3791612,62288728,57246686,0,12445.9,6709.26,0,0.107514,0,0,61.3462,64.9958,0,10.2388,21.9134,BAS,./data/den312d/den312d.map
150,105.367,1, 217,399,6247708,100370536,91945435,0,13451.4,7250.82,0,0.178245,0,0,98.6585,105.336,0,17.0306,35.116,BAS,./data/den312d/den312d.map
160,300.964,0, 868,1041,0,0,250180604,0,-2,7638.42,0,0.486127,0,0,277.87,300.915,0,52.8769,94.0736,BAS,./data/den312d/den312d.map
170,302.437,0, 436,637,0,0,242584534,0,-2,8096.11,0,0.49629,0,0,279.202,302.397,0,49.3886,95.0498,BAS,./data/den312d/den312d.map
180,301.687,0, 311,536,0,0,250150340,0,-2,8641.07,0,0.323745,0,0,282.691,301.63,0,46.6664,99.4765,BAS,./data/den312d/den312d.map
190,300.254,0, 1632,1827,0,0,239221025,0,-2,9013.31,0,0.327909,0,0,272.76,300.127,0,52.7503,91.6863,BAS,./data/den312d/den312d.map
