#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002084,1, 4,6,187,788,207,0,455.705,454.962,0,0.000101,0,0,0.000765268,0.000817,0,0.000432111,0.00016765,BAS,./data/den312d/den312d.map
20,0.015574,1, 20,38,3263,11825,4331,0,1024.43,902.921,0,0.00132,0,0,0.00950158,0.014011,0,0.00539586,0.00192019,BAS,./data/den312d/den312d.map
30,0.043754,1, 35,68,5550,20399,7483,0,1590.57,1389.6,0,0.006503,0,0,0.0233154,0.041436,0,0.0132841,0.00480412,BAS,./data/den312d/den312d.map
40,0.229599,1, 41,79,22029,233124,196198,0,2162.37,1771.03,0,0.003487,0,0,0.204633,0.226526,0,0.0393058,0.0734823,BAS,./data/den312d/den312d.map
50,0.253565,1, 58,111,27051,257387,209311,0,2767.28,2163.48,0,0.005431,0,0,0.219359,0.249737,0,0.0561172,0.0725364,BAS,./data/den312d/den312d.map
60,1.34593,1, 73,136,120850,1323717,1126430,0,3527.31,2564.84,0,0.01008,0,0,1.2225,1.33895,0,0.246405,0.422387,BAS,./data/den312d/den312d.map
70,2.05085,1, 91,174,181575,2181813,1886583,0,4533.48,3060.31,0,0.013528,0,0,1.87569,2.04399,0,0.389425,0.652711,BAS,./data/den312d/den312d.map
80,3.3173,1, 96,188,262195,3240635,2825605,0,5260,3515.53,0,0.019137,0,0,3.02866,3.30726,0,0.615838,1.02044,BAS,./data/den312d/den312d.map
90,8.28012,1, 144,282,667162,8583238,7547167,0,6373.01,4053.46,0,0.031626,0,0,7.70019,8.27052,0,1.48167,2.74562,BAS,./data/den312d/den312d.map
100,10.146,1, 138,261,759673,10290778,9174335,0,7287.12,4568.32,0,0.029527,0,0,9.40681,10.1344,0,1.74425,3.30613,BAS,./data/den312d/den312d.map
110,9.38532,1, 137,264,661288,9654218,8717855,0,8246.34,5081.7,0,0.031567,0,0,8.72393,9.3719,0,1.52434,3.11944,BAS,./data/den312d/den312d.map
120,36.8554,1, 188,361,2307191,36083022,32973830,0,9874.58,5599.67,0,0.064981,0,0,34.8871,36.8375,0,5.45138,12.7171,BAS,./data/den312d/den312d.map
130,300.756,0, 419,578,0,0,278285917,0,-2,6019.24,0,0.537735,0,0,285.23,300.735,0,48.9865,102.01,BAS,./data/den312d/den312d.map
140,42.3777,1, 201,384,2775291,40935472,37390457,0,12706,6596.07,0,0.074806,0,0,39.8208,42.3582,0,6.47531,14.3521,BAS,./data/den312d/den312d.map
150,133.586,1, 238,432,8285546,125609598,114686036,0,14384.4,7051.09,0,0.24485,0,0,125.119,133.558,0,21.6669,44.2895,BAS,./data/den312d/den312d.map
160,64.126,1, 229,442,4057872,59521210,54345965,0,15974.6,7548.6,0,0.099822,0,0,59.3777,64.0912,0,10.7182,20.4411,BAS,./data/den312d/den312d.map
170,300.088,0, 464,677,0,0,240437976,0,-2,8070.96,0,0.414528,0,0,280.914,300.046,0,45.6545,96.3598,BAS,./data/den312d/den312d.map
180,302.458,0, 312,527,0,0,249734207,0,-2,8522.05,0,0.325132,0,0,281.248,302.421,0,49.7905,96.0431,BAS,./data/den312d/den312d.map
190,300.005,0, 616,863,0,0,240316849,0,-2,8980.52,0,0.386784,0,0,278.062,299.93,0,48.476,93.5315,BAS,./data/den312d/den312d.map
