#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001245,1, 3,4,178,541,105,0,470.202,464.591,0,6.2e-05,0,0,0.000543427,0.000385,0,0.000396169,6.4368e-05,BAS,./data/den312d/den312d.map
20,0.08048,1, 23,44,8991,81141,66051,0,1177.3,1014.21,0,0.000922,0,0,0.0719005,0.07896,0,0.014844,0.025555,BAS,./data/den312d/den312d.map
30,0.100331,1, 36,70,10159,83381,65487,0,1721.48,1487.76,0,0.002813,0,0,0.0813328,0.096764,0,0.0210626,0.0262927,BAS,./data/den312d/den312d.map
40,0.118201,1, 59,116,16168,96474,64066,0,2448.95,1976.53,0,0.004775,0,0,0.0873049,0.114708,0,0.0322412,0.0246884,BAS,./data/den312d/den312d.map
50,0.572851,1, 64,126,68359,601200,479954,0,3239.28,2405.82,0,0.007245,0,0,0.504428,0.56849,0,0.13288,0.164625,BAS,./data/den312d/den312d.map
60,0.765249,1, 87,172,104363,732830,541546,0,4049.31,2945.65,0,0.014557,0,0,0.638869,0.759159,0,0.218567,0.185754,BAS,./data/den312d/den312d.map
70,0.527926,1, 86,169,68279,514812,382926,0,4837.75,3385.59,0,0.012489,0,0,0.43365,0.521334,0,0.139431,0.131571,BAS,./data/den312d/den312d.map
80,1.48616,1, 103,202,155486,1524710,1258710,0,5403.27,3800.57,0,0.019981,0,0,1.29316,1.47787,0,0.328963,0.42386,BAS,./data/den312d/den312d.map
90,2.25704,1, 111,215,192531,2252383,1919350,0,6497.45,4365.51,0,0.026577,0,0,1.98535,2.24102,0,0.493031,0.651815,BAS,./data/den312d/den312d.map
100,5.9472,1, 135,261,479364,5962638,5220615,0,7695.86,4817.27,0,0.031124,0,0,5.39101,5.935,0,1.10397,1.84627,BAS,./data/den312d/den312d.map
110,12.0542,1, 149,284,839833,11946985,10775626,0,8981.82,5301.68,0,0.038328,0,0,11.2433,12.0398,0,1.90942,3.97115,BAS,./data/den312d/den312d.map
120,300.008,0, 3725,3871,0,0,267841498,0,-2,5756.69,0,1.1096,0,0,274.59,299.912,0,54.955,94.1629,BAS,./data/den312d/den312d.map
130,20.5863,1, 173,334,1445640,20471742,18435032,0,10739.7,6158.61,0,0.056521,0,0,19.1536,20.5682,0,3.36387,6.79041,BAS,./data/den312d/den312d.map
140,27.8922,1, 188,367,2051063,27317357,24703430,0,12570,6618.69,0,0.06246,0,0,25.9418,27.8573,0,4.3456,9.19305,BAS,./data/den312d/den312d.map
150,33.9098,1, 197,387,2196486,33393275,30729967,0,15171.7,7128.47,0,0.05385,0,0,32.0281,33.8846,0,5.05686,11.4761,BAS,./data/den312d/den312d.map
160,39.1613,1, 199,392,2625046,37566700,34229340,0,15710,7644.99,0,0.072645,0,0,36.3525,39.1328,0,6.18359,12.7157,BAS,./data/den312d/den312d.map
170,304.15,0, 330,549,0,0,248462552,0,-2,8080.3,0,0.75416,0,0,279.186,304.113,0,51.954,94.5663,BAS,./data/den312d/den312d.map
180,145.537,1, 271,499,9419590,131514701,119555468,0,19306,8518.76,0,0.244382,0,0,133.266,145.489,0,24.1755,45.1695,BAS,./data/den312d/den312d.map
190,304.209,0, 338,578,0,0,247213022,0,-2,8942.12,0,0.402266,0,0,282.214,304.165,0,47.4102,95.4503,BAS,./data/den312d/den312d.map
