#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002571,1, 7,12,366,1212,285,0,583.3,559.807,0,0.000231,0,0,0.00116934,0.001655,0,0.000748046,0.000198977,BAS,./data/den312d/den312d.map
20,0.018535,1, 16,29,1715,6667,2628,0,1135.58,1026.19,0,0.001534,0,0,0.0101281,0.015456,0,0.00616224,0.00205364,BAS,./data/den312d/den312d.map
30,0.026814,1, 31,60,3565,15369,7039,0,1680.73,1498.44,0,0.003194,0,0,0.0143181,0.024115,0,0.00653138,0.00385865,BAS,./data/den312d/den312d.map
40,0.280471,1, 45,88,27136,288408,237676,0,2465.56,1957.27,0,0.004196,0,0,0.246077,0.277022,0,0.0581583,0.0832013,BAS,./data/den312d/den312d.map
50,0.539017,1, 54,105,51645,530696,438697,0,3041.27,2315.43,0,0.005628,0,0,0.480676,0.534701,0,0.107762,0.165719,BAS,./data/den312d/den312d.map
60,0.834875,1, 69,135,74859,874563,740107,0,3691.52,2867.4,0,0.007895,0,0,0.745273,0.826993,0,0.171348,0.252377,BAS,./data/den312d/den312d.map
70,1.2229,1, 80,156,100349,1141206,964322,0,4483.51,3233.1,0,0.01461,0,0,1.08621,1.21585,0,0.243274,0.366834,BAS,./data/den312d/den312d.map
80,3.34978,1, 99,193,259373,3221127,2794928,0,5831.94,3806.36,0,0.014822,0,0,3.04298,3.33934,0,0.652524,1.03954,BAS,./data/den312d/den312d.map
90,4.68725,1, 115,227,357878,4712341,4137363,0,6410.22,4279.36,0,0.027595,0,0,4.29611,4.67353,0,0.832525,1.53138,BAS,./data/den312d/den312d.map
100,150.193,1, 1625,1758,9016388,148903015,135770014,0,7772.96,4700.92,0,0.210565,0,0,141.783,150.155,0,24.1045,50.9368,BAS,./data/den312d/den312d.map
110,25.6601,1, 144,275,1501807,24829941,22716009,0,8928.45,5196.88,0,0.052381,0,0,24.4662,25.6368,0,3.69652,9.11165,BAS,./data/den312d/den312d.map
120,20.4186,1, 158,306,1308774,20053167,18235277,0,9634.72,5585.32,0,0.050266,0,0,19.2143,20.4024,0,3.13566,6.9756,BAS,./data/den312d/den312d.map
130,300.617,0, 686,815,0,0,263571071,0,-2,6066.58,0,0.08326,0,0,291.383,300.589,0,38.357,109.001,BAS,./data/den312d/den312d.map
140,93.9106,1, 211,401,4953677,84069408,78285675,0,13458.8,6498.87,0,0.097946,0,0,89.8072,93.8892,0,12.2969,33.2005,BAS,./data/den312d/den312d.map
150,300.034,0, 1302,1488,0,0,254875626,0,-2,6955.7,0,0.240531,0,0,284.344,299.971,0,42.3765,104.151,BAS,./data/den312d/den312d.map
160,302.853,0, 931,1092,0,0,231908799,0,-2,7411.38,0,0.128362,0,0,291.756,302.806,0,37.1267,105.74,BAS,./data/den312d/den312d.map
170,302.146,0, 338,541,0,0,230784218,0,-2,7843.84,0,0.326449,0,0,288.55,302.112,0,40.2422,97.3037,BAS,./data/den312d/den312d.map
180,300.019,0, 589,781,0,0,237538264,0,-2,8332,0,0.288052,0,0,279.517,299.962,0,46.2467,95.4865,BAS,./data/den312d/den312d.map
190,300.37,0, 1106,1312,0,0,238716030,0,-2,8780.62,0,0.150432,0,0,279.662,300.277,0,47.6,96.297,BAS,./data/den312d/den312d.map
