#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.011424,1, 3,4,783,2278,943,0,523.019,485.15,0,8.5e-05,0,0,0.00549602,0.006118,0,0.0044729,0.000448761,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.04843,1, 9,16,1361,3683,1303,0,1185.79,1124.75,0,0.002006,0,0,0.0208111,0.037293,0,0.016065,0.00226411,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.04045,1, 10,18,1442,3938,1363,0,1801.79,1726.71,0,0.003273,0,0,0.0184409,0.026989,0,0.0147026,0.00187447,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,1.04448,1, 23,44,23339,159728,126381,0,2576.07,2330.9,0,0.009006,0,0,0.807958,1.02959,0,0.290924,0.105867,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,1.71,1, 41,80,22946,134353,98113,0,3359.15,2943.26,0,0.027195,0,0,1.20244,1.66678,0,0.604656,0.133663,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,4.18178,1, 62,122,37035,316216,260118,0,4285.08,3593.28,0,0.055483,0,0,4.1984,4.14439,0,1.41351,0.471103,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,20.7324,1, 94,186,123490,2407963,2235705,0,5412.05,4309.15,0,0.108025,0,0,18.0691,20.6957,0,3.43759,2.41708,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,26.7142,1, 110,218,190416,2601740,2321724,0,6233.36,4851.13,0,0.124101,0,0,23.1656,26.6655,0,5.28366,2.24073,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,32.2735,1, 110,217,179146,3606549,3345937,0,7025.05,5472.85,0,0.136527,0,0,27.3765,32.2294,0,5.59855,2.72446,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,21.0571,1, 126,246,138484,1908966,1690525,0,7625.48,5967.4,0,0.16898,0,0,16.8032,20.9775,0,5.21619,1.85764,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,18.594,1, 128,251,159385,2790964,2548244,0,8660.4,6568.94,0,0.13351,0,0,14.2401,18.5096,0,3.94973,2.06004,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,300.035,0, 894,1011,0,0,74659232,0,-2,7082.16,0,0.369388,0,0,259.6,299.85,0,47.6823,70.0766,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,79.8152,1, 187,348,430442,10062197,9458770,0,10369.3,7449.65,0,0.253345,0,0,68.392,79.7564,0,11.8412,9.02949,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,302.035,0, 394,546,0,0,47892648,0,-2,8059.19,0,0.385531,0,0,261.106,301.887,0,47.02,41.4748,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,300.08,0, 1205,1370,0,0,51816023,0,-2,8499.07,0,1.37738,0,0,225.043,299.927,0,70.2579,34.4444,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,300.076,0, 495,675,0,0,44954998,0,-2,9162.07,0,0.599609,0,0,241.004,299.875,0,59.584,34.1376,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,311.429,0, 241,460,0,0,46074209,0,-2,9662.28,0,0.381016,0,0,269.633,311.341,0,48.1797,42.4554,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,211.322,1, 237,456,1019999,39219063,37731962,0,15481.9,10200.4,0,0.332655,0,0,182.808,211.21,0,34.1516,32.6323,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,305.824,0, 400,623,0,0,52271638,0,-2,10811.2,0,0.566613,0,0,260.156,305.636,0,49.493,38.8492,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,301.453,0, 1380,1594,0,0,119558749,0,-2,11335.7,0,1.16022,0,0,260.165,301.345,0,57.1102,74.778,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
