#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.008169,1, 2,2,62,217,33,0,483.462,482.861,0,0.000106,0,0,0.00276575,0.000779,0,0.00232225,0.000232095,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.039626,1, 12,22,1737,5798,2931,0,1192.53,1108.63,0,0.002128,0,0,0.0213722,0.031535,0,0.0144849,0.00349375,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.057221,1, 24,43,5710,19964,10774,0,2097.6,1715.74,0,0.005627,0,0,0.0368935,0.051489,0,0.0207067,0.00807635,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,2.44437,1, 41,73,33032,198448,150097,0,2942.62,2270.5,0,0.024182,0,0,2.00589,2.41556,0,0.701614,0.242479,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,0.677628,1, 53,99,23131,103188,67155,0,3549.14,2864.66,0,0.021592,0,0,0.478692,0.650241,0,0.300653,0.093425,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,5.29419,1, 71,135,70670,675310,571941,0,4499,3462.19,0,0.046929,0,0,4.2224,5.27008,0,1.18846,0.505064,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,5.67359,1, 75,147,59140,424734,335914,0,5079.04,4138.7,0,0.070603,0,0,4.12153,5.62352,0,1.97137,0.49943,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,17.8351,1, 100,195,131089,1708255,1512683,0,5692.27,4637.5,0,0.111924,0,0,14.2902,17.7809,0,3.98007,1.64838,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,30.0412,1, 108,205,210938,2971168,2664789,0,7003.44,5207.93,0,0.113473,0,0,24.6741,30.0021,0,5.9316,2.93942,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,18.4927,1, 107,208,148459,1950618,1728060,0,7501.62,5682.8,0,0.109074,0,0,16.2236,18.429,0,4.32015,1.83304,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,20.7188,1, 146,281,227048,2754958,2410095,0,8576.21,6228.41,0,0.136304,0,0,16.7597,20.6514,0,4.70164,1.95635,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,33.4722,1, 139,274,197944,3334715,3041746,0,8944.52,6673.15,0,0.16852,0,0,26.8022,33.3967,0,6.47386,3.50201,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,14.7909,1, 148,282,196169,2491372,2198633,0,9550.47,7088.27,0,0.151764,0,0,12.1168,14.6885,0,4.12568,1.88209,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,305.242,0, 283,443,0,0,40346901,0,-2,7612.85,0,0.502556,0,0,265.855,305.172,0,43.0483,34.1443,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,48.0816,1, 198,381,403468,5764631,5159332,0,11089.9,8112.37,0,0.241227,0,0,38.1656,47.9501,0,9.31426,4.85547,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,300.123,0, 539,726,0,0,38919124,0,-2,8661.34,0,1.31663,0,0,211.335,299.946,0,73.8596,33.7469,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,300.826,0, 709,885,0,0,28104537,0,-2,9149.98,0,0.954617,0,0,198.785,300.59,0,80.7131,26.2459,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,306.29,0, 3159,3368,0,0,45479029,0,-2,9714.13,0,1.54674,0,0,213.563,305.862,0,76.1848,36.685,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,308.363,0, 290,478,0,0,54767564,0,-2,10297.9,0,0.317247,0,0,288.225,308.23,0,34.04,45.9654,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.016,0, 1176,1334,0,0,144482770,0,-2,10850.7,0,0.350327,0,0,277.981,299.881,0,33.5579,78.486,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
