#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.005725,1, 2,2,78,258,41,0,452.808,448.208,0,3.8e-05,0,0,0.00215379,0.000371,0,0.00189191,0.000123497,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.035392,1, 8,14,869,2319,699,0,1025.34,971.333,0,0.001285,0,0,0.0154355,0.021862,0,0.0110942,0.00220154,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.147897,1, 16,30,7468,32745,21615,0,1730.03,1579.36,0,0.004738,0,0,0.108425,0.139455,0,0.0586147,0.0210198,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,0.169492,1, 24,46,12713,61318,41790,0,2455.93,2182.27,0,0.007346,0,0,0.12809,0.161803,0,0.0700224,0.0258707,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,0.522159,1, 44,85,21101,99503,66062,0,3275.56,2858.38,0,0.020239,0,0,0.396788,0.511977,0,0.283104,0.0527276,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,4.32095,1, 65,127,48882,497068,421822,0,4277.44,3465.52,0,0.046565,0,0,3.4736,4.29374,0,0.954375,0.39728,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,16.4687,1, 80,156,115628,2016531,1846601,0,5085.71,4090.68,0,0.077358,0,0,14.0389,16.4212,0,3.2193,1.5211,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,22.5608,1, 104,202,183523,2261623,1988230,0,6080.61,4658.27,0,0.117099,0,0,18.2891,22.5055,0,5.04788,2.17324,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,14.4684,1, 100,194,111889,1371117,1204878,0,6601.67,5292.58,0,0.12337,0,0,11.4072,14.414,0,3.65087,1.48975,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,25.9636,1, 117,226,256353,4501127,4134770,0,7746.67,5710.88,0,0.105864,0,0,21.7102,25.9231,0,5.14128,3.28758,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,66.0086,1, 138,260,433436,12374254,11761679,0,8914.1,6279.38,0,0.150737,0,0,58.0352,65.9157,0,10.6018,8.5531,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,82.0734,1, 146,286,410315,8118542,7513484,0,9417.07,6837.56,0,0.251666,0,0,66.6053,81.9969,0,16.5713,8.72706,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,301.165,0, 331,475,0,0,40587694,0,-2,7191.35,0,0.888401,0,0,264.632,301.04,0,50.9684,33.0512,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,163.957,1, 210,402,1367282,32119766,30174049,0,11719.7,7807.15,0,0.293398,0,0,140.044,163.865,0,26.9352,22.7934,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,73.5036,1, 215,410,851141,14946410,13710632,0,12376.6,8296.67,0,0.273758,0,0,59.6567,73.4221,0,14.1272,9.03685,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,303.586,0, 313,500,0,0,44464449,0,-2,8812.95,0,0.706026,0,0,252.268,303.449,0,52.6716,36.4922,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,148.297,1, 250,473,906956,23507040,22157640,0,13608.2,9274.93,0,0.391012,0,0,120.475,148.206,0,26.4452,20.3343,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,329.725,0, 245,471,0,0,67292250,0,-2,9868.21,0,0.482377,0,0,294.329,329.575,0,48.4641,54.1968,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,302.921,0, 251,452,0,0,43302950,0,-2,10444.8,0,0.289667,0,0,278.541,302.812,0,36.32,38.4034,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,300.629,0, 378,614,0,0,121410990,0,-2,11040.2,0,0.758592,0,0,278.13,300.458,0,38.2381,81.631,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
