#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.00364,1, 1,0,44,149,20,0,413.53,413.53,0,0,0,0,0.00144994,0,0,0.00127725,9.8768e-05,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
20,0.011182,1, 4,6,657,1678,529,0,1066.1,1025.97,0,0.000605,0,0,0.00614051,0.005925,0,0.00481283,0.000651224,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
30,0.056984,1, 9,16,1077,3261,1159,0,1691.05,1615.93,0,0.00347,0,0,0.0189893,0.037782,0,0.0140674,0.00265209,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
40,0.161844,1, 16,30,4056,16168,9691,0,2378.25,2212.93,0,0.008456,0,0,0.0846761,0.139321,0,0.0532093,0.0139497,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
50,0.301215,1, 40,78,12052,60625,41449,0,3166.4,2802.27,0,0.023012,0,0,0.192616,0.287231,0,0.107636,0.0318786,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
60,0.836958,1, 48,94,10690,59860,41902,0,3837.69,3410.77,0,0.04124,0,0,0.54624,0.80438,0,0.280868,0.0577525,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
70,2.72699,1, 68,134,34076,300605,243694,0,4878.37,4112.9,0,0.059425,0,0,1.98073,2.6838,0,0.750674,0.19228,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
80,6.62893,1, 88,174,59372,396849,300359,0,5534.14,4600.71,0,0.117616,0,0,4.64255,6.58188,0,2.4215,0.595674,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
90,17.374,1, 114,226,168728,1828378,1580788,0,6762.8,5200.01,0,0.159349,0,0,13.5004,17.3323,0,4.57211,1.73163,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
100,11.1265,1, 114,225,141076,1735677,1526593,0,7261.44,5613.81,0,0.103321,0,0,8.73795,11.0874,0,2.24747,1.1791,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
110,20.4509,1, 127,250,210073,2518052,2213961,0,8148.63,6104.16,0,0.152369,0,0,16.2164,20.3707,0,4.40209,1.82184,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
120,43.4494,1, 146,287,278987,3969207,3560809,0,8721.63,6572.72,0,0.248427,0,0,34.2171,43.3752,0,9.79923,4.14247,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
130,22.234,1, 164,325,285758,3377795,2948659,0,9541.73,6960.57,0,0.196275,0,0,16.948,22.1496,0,5.30507,2.59191,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
140,49.5997,1, 185,359,381756,5005907,4435551,0,10532.6,7533.64,0,0.310776,0,0,37.7635,49.4699,0,12.2426,4.96181,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
150,27.8264,1, 189,370,322802,4103119,3625680,0,11169.9,7966.37,0,0.262364,0,0,20.1483,27.7226,0,6.16465,2.65728,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
160,300.015,0, 2611,2767,0,0,30433959,0,-2,8497.05,0,1.62484,0,0,188.79,299.614,0,79.1359,28.6518,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
170,44.1548,1, 211,416,512970,10859560,10076742,0,12944.3,8993.62,0,0.351854,0,0,33.8884,43.9593,0,10.5497,6.33172,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
180,138.943,1, 233,451,823346,24251741,23058336,0,13670.3,9489.5,0,0.435132,0,0,116.924,138.822,0,23.5119,19.7393,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
190,333.315,0, 251,474,0,0,50455228,0,-2,10051.1,0,0.534355,0,0,288.605,333.104,0,57.2303,41.9555,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
200,258.479,1, 373,640,4774938,126583230,119345394,0,16408,10513.8,0,1.20757,0,0,230.417,258.379,0,43.1562,68.1116,BAS,./data/warehouse-10-20-10-2-1/warehouse-10-20-10-2-1.map
