#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001282,1, 2,2,58,194,28,0,240.682,236.153,0,1.2e-05,0,0,0.000623396,0.000155,0,0.000504025,3.8813e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.008724,1, 14,25,333,1157,301,0,489.585,436.931,0,0.000306,0,0,0.00363751,0.005936,0,0.00273137,0.000464159,BAS,./data/empty-32-32/empty-32-32.map
30,0.013933,1, 22,40,708,2474,716,0,706.111,626.325,0,0.000712,0,0,0.00591966,0.011423,0,0.00446887,0.000820627,BAS,./data/empty-32-32/empty-32-32.map
40,0.032627,1, 35,67,1379,5433,1980,0,1011.11,890.047,0,0.001686,0,0,0.0148194,0.029006,0,0.0106342,0.00225762,BAS,./data/empty-32-32/empty-32-32.map
50,0.067338,1, 51,98,3651,17660,9749,0,1415.49,1112.68,0,0.002087,0,0,0.0346868,0.062907,0,0.0214838,0.00580672,BAS,./data/empty-32-32/empty-32-32.map
60,0.089228,1, 51,100,2739,12637,6190,0,1561.54,1305.1,0,0.004059,0,0,0.03937,0.081872,0,0.0258398,0.00676869,BAS,./data/empty-32-32/empty-32-32.map
70,0.16476,1, 77,150,7151,35717,19694,0,1985.55,1567.24,0,0.006829,0,0,0.0794368,0.157283,0,0.0497329,0.0171691,BAS,./data/empty-32-32/empty-32-32.map
80,0.178673,1, 102,198,13082,77881,48987,0,2418.3,1794.6,0,0.007282,0,0,0.102189,0.172724,0,0.0608549,0.0200696,BAS,./data/empty-32-32/empty-32-32.map
90,0.699134,1, 118,226,16071,112157,76205,0,2772.37,2042.5,0,0.016297,0,0,0.460598,0.684291,0,0.265072,0.100319,BAS,./data/empty-32-32/empty-32-32.map
100,0.611484,1, 147,281,41468,306852,223315,0,3501.32,2265.98,0,0.013635,0,0,0.421671,0.602917,0,0.199471,0.108781,BAS,./data/empty-32-32/empty-32-32.map
110,0.795071,1, 153,289,35726,242336,168287,0,3664.4,2513.76,0,0.018252,0,0,0.469088,0.776294,0,0.249669,0.111586,BAS,./data/empty-32-32/empty-32-32.map
120,300,0, 21696,21819,0,0,63992823,0,-2,2752.39,0,0.697231,0,0,168.788,298.152,0,76.5227,45.0142,BAS,./data/empty-32-32/empty-32-32.map
130,300.007,0, 9322,9467,0,0,78288061,0,-2,2997.8,0,2.01834,0,0,156.285,299.36,0,77.2418,39.0899,BAS,./data/empty-32-32/empty-32-32.map
140,300.001,0, 32412,32544,0,0,73121344,0,-2,3195.81,0,1.31767,0,0,135.71,296.633,0,59.1066,37.3853,BAS,./data/empty-32-32/empty-32-32.map
