#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001707,1, 4,6,84,310,73,0,251.776,245.277,0,4.3e-05,0,0,0.00082698,0.000514,0,0.000630875,7.4394e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.006832,1, 8,14,244,829,182,0,469.145,456.464,0,0.000201,0,0,0.00319353,0.004062,0,0.00238713,0.000404772,BAS,./data/empty-32-32/empty-32-32.map
30,0.0438,1, 23,44,1365,4943,1844,0,754.904,694.638,0,0.001389,0,0,0.0314169,0.039154,0,0.0178586,0.00833649,BAS,./data/empty-32-32/empty-32-32.map
40,0.041627,1, 41,77,1872,8515,4088,0,1084.41,894.987,0,0.001596,0,0,0.0203102,0.037636,0,0.0138026,0.00354808,BAS,./data/empty-32-32/empty-32-32.map
50,0.060139,1, 49,94,2950,14851,8053,0,1337.58,1120.54,0,0.002143,0,0,0.0315118,0.055438,0,0.020197,0.00617653,BAS,./data/empty-32-32/empty-32-32.map
60,0.151414,1, 74,139,6484,28604,14059,0,1721.58,1343.28,0,0.005756,0,0,0.0737189,0.1428,0,0.0493486,0.0134693,BAS,./data/empty-32-32/empty-32-32.map
70,0.411124,1, 88,165,15407,85219,53129,0,2137.03,1585.69,0,0.006727,0,0,0.311751,0.403875,0,0.165383,0.0609504,BAS,./data/empty-32-32/empty-32-32.map
80,300.016,0, 79938,80041,0,0,39466479,0,-2,1791.86,0,3.38103,0,0,102.253,298.337,0,58.9693,21.8082,BAS,./data/empty-32-32/empty-32-32.map
90,300.008,0, 22449,22552,0,0,27999925,0,-2,1977.19,0,5.76669,0,0,85.0757,298.621,0,54.0104,15.3605,BAS,./data/empty-32-32/empty-32-32.map
100,300.001,0, 83383,83489,0,0,48303724,0,-2,2203.09,0,2.8108,0,0,87.5215,297.219,0,44.1078,21.8371,BAS,./data/empty-32-32/empty-32-32.map
110,300.002,0, 13680,13803,0,0,41491979,0,-2,2402.98,0,3.45856,0,0,102.103,298.774,0,58.1376,21.7918,BAS,./data/empty-32-32/empty-32-32.map
120,300.009,0, 15490,15647,0,0,60990619,0,-2,2601.83,0,1.74186,0,0,144.25,298.257,0,67.6874,38.463,BAS,./data/empty-32-32/empty-32-32.map
130,300.014,0, 9094,9255,0,0,70314193,0,-2,2820.31,0,2.71886,0,0,158.006,299.09,0,78.7266,38.6256,BAS,./data/empty-32-32/empty-32-32.map
140,300.01,0, 6401,6549,0,0,47952872,0,-2,3058.06,0,1.17266,0,0,173.523,299.093,0,82.4429,41.3815,BAS,./data/empty-32-32/empty-32-32.map
