#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001823,1, 3,4,62,214,31,0,214.915,214.48,0,2.3e-05,0,0,0.000876234,0.000338,0,0.000692031,5.3087e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.004392,1, 6,10,132,455,67,0,429.409,426.157,0,9.6e-05,0,0,0.00199808,0.001136,0,0.00156892,0.000179153,BAS,./data/empty-32-32/empty-32-32.map
30,0.014761,1, 21,40,656,2124,504,0,740.293,667.861,0,0.000744,0,0,0.00624289,0.012057,0,0.00484363,0.000787969,BAS,./data/empty-32-32/empty-32-32.map
40,0.033891,1, 40,77,2212,7058,2066,0,1012.59,882.485,0,0.001782,0,0,0.0161684,0.030507,0,0.0124054,0.00208312,BAS,./data/empty-32-32/empty-32-32.map
50,0.100175,1, 61,119,5900,27505,14527,0,1377.94,1093.88,0,0.003558,0,0,0.052899,0.095246,0,0.0360029,0.00873419,BAS,./data/empty-32-32/empty-32-32.map
60,0.123886,1, 71,137,5003,20066,8588,0,1609.55,1320.75,0,0.004781,0,0,0.07677,0.112909,0,0.0582217,0.00973956,BAS,./data/empty-32-32/empty-32-32.map
70,0.188546,1, 86,167,8114,40114,22527,0,2043.46,1553.84,0,0.00677,0,0,0.106511,0.179941,0,0.0700265,0.020509,BAS,./data/empty-32-32/empty-32-32.map
80,0.292894,1, 108,210,17442,88387,51330,0,2383.38,1758.55,0,0.010398,0,0,0.162931,0.284657,0,0.0932465,0.0349474,BAS,./data/empty-32-32/empty-32-32.map
90,0.368058,1, 125,244,24761,141973,89083,0,2889.45,1994.83,0,0.009107,0,0,0.215465,0.358252,0,0.127854,0.0442494,BAS,./data/empty-32-32/empty-32-32.map
100,0.333247,1, 121,234,21191,116909,72859,0,3219.33,2224.42,0,0.009582,0,0,0.213467,0.323228,0,0.121923,0.0459686,BAS,./data/empty-32-32/empty-32-32.map
110,1.62514,1, 130,253,34527,209732,139191,0,3779.39,2435.59,0,0.023621,0,0,0.954335,1.60198,0,0.549239,0.176048,BAS,./data/empty-32-32/empty-32-32.map
120,0.812554,1, 178,328,74541,469493,320130,0,3986.49,2630.69,0,0.016737,0,0,0.511736,0.798824,0,0.251094,0.123948,BAS,./data/empty-32-32/empty-32-32.map
130,300.008,0, 18085,18234,0,0,71393617,0,-2,2859.84,0,1.35699,0,0,160.101,298.753,0,80.2065,41.6667,BAS,./data/empty-32-32/empty-32-32.map
140,300.006,0, 7879,8038,0,0,41262464,0,-2,3042.71,0,1.71176,0,0,140.861,298.822,0,77.0172,30.3043,BAS,./data/empty-32-32/empty-32-32.map
