#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001792,1, 3,4,63,207,28,0,204.963,203.833,0,2.2e-05,0,0,0.000803743,0.000366,0,0.000638393,5.1029e-05,BAS,./data/empty-32-32/empty-32-32.map
20,0.0065,1, 8,14,260,838,182,0,449.265,438.698,0,0.00023,0,0,0.00301799,0.003902,0,0.00234125,0.000253694,BAS,./data/empty-32-32/empty-32-32.map
30,0.028726,1, 22,42,980,2896,646,0,705.33,643.96,0,0.001271,0,0,0.0149482,0.024661,0,0.0109766,0.00175995,BAS,./data/empty-32-32/empty-32-32.map
40,0.033277,1, 46,90,3332,11263,3827,0,1061.57,882.742,0,0.002192,0,0,0.0174225,0.03016,0,0.0130039,0.00228607,BAS,./data/empty-32-32/empty-32-32.map
50,0.062789,1, 51,99,2936,10563,4031,0,1315.39,1091.26,0,0.003178,0,0,0.0350584,0.057038,0,0.0236703,0.00700404,BAS,./data/empty-32-32/empty-32-32.map
60,0.247643,1, 66,129,8901,40083,21971,0,1731.41,1322.77,0,0.006022,0,0,0.244976,0.239369,0,0.156226,0.0297132,BAS,./data/empty-32-32/empty-32-32.map
70,0.271826,1, 93,177,12856,65071,39686,0,2181.48,1566.37,0,0.007476,0,0,0.169898,0.264187,0,0.0989465,0.034991,BAS,./data/empty-32-32/empty-32-32.map
80,0.206464,1, 93,181,16560,80039,46087,0,2442.33,1749.94,0,0.006698,0,0,0.120146,0.199981,0,0.0767102,0.02065,BAS,./data/empty-32-32/empty-32-32.map
90,0.518876,1, 128,240,27536,147409,90481,0,2875.84,1969.56,0,0.012145,0,0,0.293045,0.506131,0,0.191208,0.0491598,BAS,./data/empty-32-32/empty-32-32.map
100,0.379694,1, 134,257,31158,162457,99507,0,3175.18,2181.15,0,0.010039,0,0,0.236442,0.370606,0,0.140913,0.0465889,BAS,./data/empty-32-32/empty-32-32.map
110,300.032,0, 15650,15775,0,0,48023699,0,-2,2417.22,0,2.36907,0,0,133.86,298.626,0,80.277,27.3037,BAS,./data/empty-32-32/empty-32-32.map
120,1.51265,1, 384,524,94643,775621,586706,0,4051.65,2669.25,0,0.018851,0,0,0.888812,1.48934,0,0.391357,0.239982,BAS,./data/empty-32-32/empty-32-32.map
130,0.974272,1, 170,324,74941,513313,377169,0,4597.44,2891.09,0,0.018246,0,0,0.62,0.95912,0,0.287437,0.147293,BAS,./data/empty-32-32/empty-32-32.map
140,300.004,0, 7209,7371,0,0,36282772,0,-2,3100.73,0,3.28857,0,0,128.796,298.771,0,75.2751,25.7899,BAS,./data/empty-32-32/empty-32-32.map
