#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.002399,1, 2,2,56,192,27,0,222.236,222.236,0,1.6e-05,0,0,0.00124226,0.000327,0,0.000924135,0.000121477,BAS,./data/empty-32-32/empty-32-32.map
20,0.005364,1, 8,13,354,1130,317,0,468.023,431.807,0,0.000145,0,0,0.00308389,0.003403,0,0.00250836,0.000275639,BAS,./data/empty-32-32/empty-32-32.map
30,0.038915,1, 21,39,769,2866,939,0,781.47,673.708,0,0.001515,0,0,0.0183214,0.033507,0,0.0124048,0.00280321,BAS,./data/empty-32-32/empty-32-32.map
40,0.032669,1, 40,77,2524,8995,3162,0,1057.22,882.749,0,0.001397,0,0,0.0175895,0.02942,0,0.0134532,0.00219141,BAS,./data/empty-32-32/empty-32-32.map
50,0.14692,1, 73,135,6160,23132,9634,0,1352.09,1095.07,0,0.004891,0,0,0.0779732,0.139054,0,0.0557439,0.0104224,BAS,./data/empty-32-32/empty-32-32.map
60,300.006,0, 121679,121731,0,0,40056952,0,-2,1326.09,0,2.81352,0,0,100.088,298.239,0,53.6625,25.4795,BAS,./data/empty-32-32/empty-32-32.map
70,0.155953,1, 88,169,9102,39185,19369,0,2033.06,1543.88,0,0.006441,0,0,0.0739058,0.149695,0,0.0482923,0.0132422,BAS,./data/empty-32-32/empty-32-32.map
80,0.19659,1, 92,180,13915,70144,40595,0,2350.34,1747.41,0,0.00702,0,0,0.109654,0.188154,0,0.0663212,0.0206941,BAS,./data/empty-32-32/empty-32-32.map
90,300.005,0, 72383,72482,0,0,41024468,0,-2,1965.57,0,2.56465,0,0,104.104,297.957,0,59.3681,22.3388,BAS,./data/empty-32-32/empty-32-32.map
100,300.01,0, 34979,35097,0,0,39622303,0,-2,2180.31,0,2.08241,0,0,122.461,297.948,0,74.7948,23.5082,BAS,./data/empty-32-32/empty-32-32.map
110,300.023,0, 28573,28710,0,0,49825316,0,-2,2388.17,0,2.64839,0,0,126.353,298.332,0,74.7299,25.8396,BAS,./data/empty-32-32/empty-32-32.map
120,300.023,0, 20605,20741,0,0,39657132,0,-2,2611.46,0,3.18226,0,0,120.288,297.733,0,70.4978,24.5713,BAS,./data/empty-32-32/empty-32-32.map
130,300,0, 25767,25894,0,0,60439083,0,-2,2850.59,0,2.59937,0,0,133.171,298.067,0,59.5565,40.0707,BAS,./data/empty-32-32/empty-32-32.map
140,300,0, 30386,30511,0,0,59659242,0,-2,3062.44,0,1.23876,0,0,141.064,297.133,0,69.0204,34.3938,BAS,./data/empty-32-32/empty-32-32.map
