#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.001884,1, 4,6,188,634,132,0,393.385,384.556,0,4.1e-05,0,0,0.000845589,0.000532,0,0.000658609,7.3062e-05,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.014097,1, 8,14,883,3290,1416,0,856.108,832.788,0,0.000425,0,0,0.00803804,0.010452,0,0.00465914,0.00188924,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.009983,1, 18,34,1315,4779,1755,0,1310.1,1215.67,0,0.001146,0,0,0.00465539,0.007867,0,0.00264731,0.000968126,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.031831,1, 35,66,2707,10785,4871,0,1838.56,1697.27,0,0.004321,0,0,0.0148188,0.027442,0,0.0084445,0.00303519,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.060783,1, 47,91,2676,10107,3384,0,2294.94,2065.93,0,0.005384,0,0,0.0178791,0.05356,0,0.0125017,0.0029085,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.120336,1, 68,134,6157,23984,9660,0,2764.43,2442.75,0,0.011386,0,0,0.0433613,0.110613,0,0.0269988,0.00875561,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.268777,1, 80,154,10860,46066,23414,0,3382.42,2897.79,0,0.015324,0,0,0.162492,0.254338,0,0.0994322,0.0367728,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.66116,1, 93,182,45393,316043,247986,0,4089.84,3366.32,0,0.015821,0,0,0.695312,0.650443,0,0.152328,0.165712,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.5841,1, 108,213,35273,215110,154628,0,4718.06,3770.86,0,0.019902,0,0,0.347937,0.57011,0,0.148657,0.096393,BAS,./data/random-64-64-10/random-64-64-10.map
100,1.49047,1, 113,221,58748,398649,300483,0,5358.71,4308.18,0,0.02289,0,0,0.959694,1.47323,0,0.371104,0.179611,BAS,./data/random-64-64-10/random-64-64-10.map
110,1.82046,1, 125,245,65175,403247,288710,0,6025.79,4713.72,0,0.037714,0,0,1.10357,1.79691,0,0.446244,0.209597,BAS,./data/random-64-64-10/random-64-64-10.map
120,2.11514,1, 143,281,93311,728867,577278,0,6947.13,5204.97,0,0.042415,0,0,1.51927,2.09146,0,0.464613,0.38109,BAS,./data/random-64-64-10/random-64-64-10.map
130,2.0891,1, 157,300,77347,492440,353837,0,7442.37,5626.12,0,0.052966,0,0,1.16494,2.0573,0,0.488794,0.23732,BAS,./data/random-64-64-10/random-64-64-10.map
140,1.60853,1, 175,340,162603,1164929,896768,0,8359.32,6112.01,0,0.045645,0,0,1.16733,1.58858,0,0.348755,0.343614,BAS,./data/random-64-64-10/random-64-64-10.map
150,5.54337,1, 182,357,143693,1086043,842831,0,8694.3,6539.01,0,0.077114,0,0,3.34447,5.5058,0,1.24137,0.554047,BAS,./data/random-64-64-10/random-64-64-10.map
160,5.02757,1, 182,355,116751,867022,662595,0,9504.68,6975.59,0,0.09302,0,0,2.94273,4.97216,0,1.10709,0.518143,BAS,./data/random-64-64-10/random-64-64-10.map
170,8.97514,1, 239,462,366459,3147401,2547866,0,10361.9,7458.06,0,0.131077,0,0,5.71393,8.90781,0,1.93748,1.33492,BAS,./data/random-64-64-10/random-64-64-10.map
180,4.85818,1, 222,436,163516,1154635,854143,0,10972.5,7922.63,0,0.108899,0,0,2.48097,4.79349,0,1.10152,0.439236,BAS,./data/random-64-64-10/random-64-64-10.map
190,10.0185,1, 230,450,182334,1413106,1085270,0,11645.1,8408.92,0,0.154473,0,0,5.27652,9.94101,0,2.22691,0.87213,BAS,./data/random-64-64-10/random-64-64-10.map
200,300.452,0, 1467,1706,0,0,60441281,0,-2,8816.01,0,4.14811,0,0,183.385,300.191,0,70.9395,34.2087,BAS,./data/random-64-64-10/random-64-64-10.map
210,21.2762,1, 282,540,393110,3129528,2437150,0,13488.8,9249.34,0,0.256087,0,0,11.5099,21.1511,0,4.50025,1.9913,BAS,./data/random-64-64-10/random-64-64-10.map
220,12.6396,1, 297,573,477531,3821826,2994628,0,14170.3,9663.13,0,0.200277,0,0,7.23844,12.5513,0,2.70245,1.68532,BAS,./data/random-64-64-10/random-64-64-10.map
230,14.2278,1, 315,618,440164,3403623,2654048,0,14900.3,10145.1,0,0.184577,0,0,7.50396,14.1322,0,2.97251,1.2757,BAS,./data/random-64-64-10/random-64-64-10.map
240,300.024,0, 3818,4075,0,0,57967940,0,-2,10579.3,0,0.847044,0,0,179.926,299.09,0,62.1541,29.1476,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.056,0, 10551,10811,0,0,65673840,0,-2,11031.6,0,2.08597,0,0,138.516,298.108,0,52.2326,33.2681,BAS,./data/random-64-64-10/random-64-64-10.map
260,300.306,0, 1568,1873,0,0,41351044,0,-2,11486.9,0,2.85788,0,0,147.274,299.868,0,65.3117,28.8129,BAS,./data/random-64-64-10/random-64-64-10.map
270,300.033,0, 1589,1892,0,0,63393522,0,-2,11942.5,0,2.1133,0,0,166.371,299.616,0,72.7206,33.4405,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.041,0, 2222,2550,0,0,49796684,0,-2,12413.7,0,1.32972,0,0,169.607,299.327,0,67.3976,31.3679,BAS,./data/random-64-64-10/random-64-64-10.map
