#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.004259,1, 2,2,309,1002,389,0,425.766,402.072,0,2.3e-05,0,0,0.00188039,0.001163,0,0.00122783,0.00033443,BAS,./data/random-64-64-10/random-64-64-10.map
20,0.009466,1, 8,14,1048,3608,1322,0,852.922,781.564,0,0.00028,0,0,0.00510361,0.007438,0,0.00355937,0.000731667,BAS,./data/random-64-64-10/random-64-64-10.map
30,0.015251,1, 23,43,1250,4562,1465,0,1319.15,1246.91,0,0.001707,0,0,0.00611739,0.011963,0,0.00417387,0.000944716,BAS,./data/random-64-64-10/random-64-64-10.map
40,0.033298,1, 32,61,3232,12361,5310,0,1823.51,1657.67,0,0.004,0,0,0.0162806,0.028976,0,0.00934231,0.00328853,BAS,./data/random-64-64-10/random-64-64-10.map
50,0.089543,1, 51,98,4574,20054,9282,0,2338.83,2130.33,0,0.007617,0,0,0.037716,0.08204,0,0.023868,0.00707178,BAS,./data/random-64-64-10/random-64-64-10.map
60,0.224925,1, 62,120,11302,73323,50076,0,2902.13,2538.44,0,0.01019,0,0,0.125512,0.214478,0,0.0613622,0.0291945,BAS,./data/random-64-64-10/random-64-64-10.map
70,0.970727,1, 82,161,32082,226435,168371,0,3656.87,2946.16,0,0.017171,0,0,0.835214,0.956917,0,0.345732,0.158287,BAS,./data/random-64-64-10/random-64-64-10.map
80,0.220871,1, 89,173,19814,114822,76273,0,4013.94,3390.59,0,0.015475,0,0,0.133474,0.209794,0,0.0468838,0.0362742,BAS,./data/random-64-64-10/random-64-64-10.map
90,0.809602,1, 106,206,33507,177661,113660,0,4865.84,3911.84,0,0.022855,0,0,0.534885,0.792192,0,0.293237,0.0976152,BAS,./data/random-64-64-10/random-64-64-10.map
100,0.81796,1, 118,233,42284,231486,153483,0,5506.17,4317.05,0,0.029271,0,0,0.451414,0.798193,0,0.20769,0.113054,BAS,./data/random-64-64-10/random-64-64-10.map
110,1.72926,1, 128,251,46507,291106,204814,0,6037.31,4783.76,0,0.04265,0,0,1.10515,1.70104,0,0.404511,0.182901,BAS,./data/random-64-64-10/random-64-64-10.map
120,1.20506,1, 143,275,80070,506563,359908,0,6840.73,5168.16,0,0.043948,0,0,0.771697,1.18425,0,0.293449,0.207939,BAS,./data/random-64-64-10/random-64-64-10.map
130,2.88169,1, 180,344,89762,589027,413886,0,7164.34,5545.77,0,0.073957,0,0,1.51213,2.84245,0,0.701814,0.294437,BAS,./data/random-64-64-10/random-64-64-10.map
140,300.001,0, 12647,12801,0,0,36509633,0,-2,6041.86,0,2.99058,0,0,129.647,298.864,0,55.4879,31.198,BAS,./data/random-64-64-10/random-64-64-10.map
150,300.013,0, 9225,9364,0,0,93191468,0,-2,6503.56,0,0.771985,0,0,203.28,299.347,0,65.4667,40.96,BAS,./data/random-64-64-10/random-64-64-10.map
160,8.09689,1, 209,409,217605,1745384,1365752,0,9943.04,7006.49,0,0.099419,0,0,4.87406,8.01619,0,1.88479,0.817387,BAS,./data/random-64-64-10/random-64-64-10.map
170,4.34112,1, 204,401,144883,1162765,901627,0,10264.3,7379.55,0,0.090818,0,0,2.38809,4.28456,0,0.860595,0.550731,BAS,./data/random-64-64-10/random-64-64-10.map
180,7.199,1, 235,459,305687,2252132,1688467,0,11176.2,7869.81,0,0.114227,0,0,4.01451,7.14454,0,1.69092,0.828754,BAS,./data/random-64-64-10/random-64-64-10.map
190,10.2481,1, 228,445,205131,1640263,1277643,0,11669.6,8173.26,0,0.164418,0,0,5.91214,10.1632,0,2.15955,0.988922,BAS,./data/random-64-64-10/random-64-64-10.map
200,7.83423,1, 280,511,236961,1607202,1165798,0,12171.6,8650.27,0,0.168742,0,0,3.51307,7.76235,0,1.58464,0.7739,BAS,./data/random-64-64-10/random-64-64-10.map
210,19.5784,1, 272,533,389871,2870472,2197218,0,12725.1,9049.44,0,0.221148,0,0,10.8235,19.4826,0,4.10379,1.77282,BAS,./data/random-64-64-10/random-64-64-10.map
220,300.164,0, 1405,1657,0,0,40115460,0,-2,9498.64,0,4.84112,0,0,132.463,299.876,0,65.9961,24.5105,BAS,./data/random-64-64-10/random-64-64-10.map
230,14.5948,1, 304,580,454694,3667911,2867665,0,14905.8,9993.24,0,0.203835,0,0,7.79243,14.5062,0,3.16296,1.41394,BAS,./data/random-64-64-10/random-64-64-10.map
240,15.733,1, 304,588,353267,2557443,1914290,0,15393.6,10397.6,0,0.305191,0,0,6.89131,15.6092,0,3.24776,1.29706,BAS,./data/random-64-64-10/random-64-64-10.map
250,300.021,0, 1627,1943,0,0,44213817,0,-2,10783.3,0,5.29362,0,0,135.007,299.589,0,68.2309,26.7898,BAS,./data/random-64-64-10/random-64-64-10.map
260,300.014,0, 1204,1522,0,0,50652754,0,-2,11200.9,0,2.05957,0,0,185.302,299.684,0,69.1487,33.8475,BAS,./data/random-64-64-10/random-64-64-10.map
270,300.152,0, 1020,1359,0,0,56365911,0,-2,11589.3,0,2.34616,0,0,171.154,299.843,0,70.0296,33.5386,BAS,./data/random-64-64-10/random-64-64-10.map
280,300.169,0, 1098,1443,0,0,56345158,0,-2,12043.1,0,1.97821,0,0,173.021,299.758,0,75.2654,30.5795,BAS,./data/random-64-64-10/random-64-64-10.map
