#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.000704,1, 6,10,254,854,198,0,355.569,344.61,0,2.4e-05,0,0,0.000376934,0.000437,0,0.00018227,9.0847e-05,BAS,./random-32-32-20.map
100,300.004,0, 18722,18833,0,0,228854605,0,-2,3700.62,0,2.35884,0,0,225.669,299.881,0,69.4925,69.2131,BAS,./random-32-32-20.map
