  Robot ID  Current Position X  Current Position Y       Current Angle        Queue Length       Left Velocity      Right Velocity               Count            Sim Time
      2_26                   2              23.085                   0                   9             23.5522             23.5522                 200                  20
      2_26             2.73798               22.01             271.801                   7             11.6824             11.7538                 400                  40
      2_26             2.99796             21.0291             333.823                   4                3.66               -3.66                 600                  60
      2_26             6.41784              21.009             270.324                   3             28.3609             28.3609                 800                  80
      2_26             7.98748             20.5874             355.912                   1             7.23953             6.75371                1000                 100
      2_26             8.00919              20.025             333.174                   6                3.66               -3.66                1200                 120
      2_26             11.5614             20.0151             270.134                   8              42.553              42.553                1400                 140
      2_26             17.9313             20.0002             270.134                  12             7.92929             7.92929                1600                 160
      2_26             20.0596                  20             270.036                  11             8.40309             8.39851                1800                 180
      2_26               22.96                  20             270.001                  13             22.7703             22.7706                2000                 200
      2_26             24.9744                  20              325.27                  13               -3.66                3.66                2200                 220
      2_26             25.0005             17.9999          0.00179929                  13             22.4775             22.4875                2400                 240
      2_26                  25             15.1031             359.988                  14             7.93275             7.93244                2600                 260
      2_26                  25             15.0288             359.987                   0                   0                   0                2800                 280
      2_26                  25             15.0288             359.987                   0                   0                   0                3000                 300
      2_26                  25             14.3983          0.00329872                   1             11.6642             11.6641                3200                 320
      2_26                  25             11.9841         6.62786e-05                   1             7.09412             7.09411                3400                 340
      2_26                  25              10.331         1.99782e-06                   8             13.0889             13.0889                3600                 360
      2_26                  25              7.1397                 360                   6             9.16148             9.16148                3800                 380
      2_26             25.9708             7.00214             315.716                   3               -3.66                3.66                4000                 400
      2_26             25.9995             5.02699             359.058                   1            -4.75984            -26.0392                4200                 420
      2_26             25.9995             5.02699             359.058                   1            -4.75984            -26.0392                4400                 440
      2_26             25.9995             5.02699             359.058                   1            -4.75984            -26.0392                4600                 460
      2_26             25.9995             5.02699             359.058                   0                   0                   0                4800                 480
      2_26             25.9995             5.02699             359.058                   0                   0                   0                5000                 500
      2_26             25.9995             5.02699             359.058                   0                   0                   0                5200                 520
      2_26             25.9995             5.02699             359.058                   0                   0                   0                5400                 540
      2_26             25.9995             5.02699             359.058                   0                   0                   0                5600                 560
      2_26             25.9995             5.02699             359.058                   0                   0                   0                5800                 580
      2_26             25.9995             5.02699             359.058                   0                   0                   0                6000                 600
      2_26             25.9995             5.02699             359.058                   0                   0                   0                6200                 620
      2_26             25.9995             5.02699             359.058                   0                   0                   0                6400                 640
      2_26             25.9995             5.02699             359.058                   0                   0                   0                6600                 660
      2_26             25.9995             5.02699             359.058                   0                   0                   0                6800                 680
      2_26             25.9995             5.02699             359.058                   0                   0                   0                7000                 700
      2_26             25.9995             5.02699             359.058                   0                   0                   0                7200                 720
      2_26             25.9995             5.02699             359.058                   0                   0                   0                7400                 740
      2_26             25.9995             5.02699             359.058                   0                   0                   0                7600                 760
      2_26             25.9995             5.02699             359.058                   0                   0                   0                7800                 780
      2_26             25.9995             5.02699             359.058                   0                   0                   0                8000                 800
      2_26             25.9995             5.02699             359.058                   0                   0                   0                8200                 820
      2_26             25.9995             5.02699             359.058                   0                   0                   0                8400                 840
      2_26             26.0017              5.6658             180.048                  13             18.8474              18.829                8600                 860
      2_26                  26             10.8751             179.977                  13             9.13988             9.13988                8800                 880
      2_26              25.028             10.9982             139.927                  10               -3.66                3.66                9000                 900
      2_26             25.0005             12.9722             217.902                   8               -3.66                3.66                9200                 920
      2_26             25.9723             13.0198             180.419                   5             6.25638             6.22152                9400                 940
      2_26             25.9805             19.2376             180.057                   5             56.2389             56.2389                9600                 960
      2_26              25.994             32.9097             180.057                   5             55.4864             55.4864                9800                 980
      2_26                  26             38.9769             193.388                   4               -3.66                3.66               10000                1000
      2_26             26.9734             38.9984             182.737                  15               1.419              -1.419               10200                1020
      2_26             27.3592             39.9772             268.544                  16             14.6172             14.4867               10400                1040
      2_26             27.9877             41.2042             180.865                  14             20.1359             20.1419               10600                1060
      2_26             28.8613             41.9936             267.868                  12             8.78259             8.70714               10800                1080
      2_26             31.3296             41.9996             269.991                   8              26.675             26.6736               11000                1100
      2_26             34.6308                  42             270.003                  14             13.9365             13.9366               11200                1120
      2_26             34.9712                  42             67.1306                  14               -3.66                3.66               11400                1140
      2_26             34.0271             41.8165            0.420849                  11             11.0065             11.0042               11600                1160
      2_26             33.9997              37.948            0.303361                   9             8.98067             8.93573               11800                1180
      2_26             33.3783             37.0151             88.1439                  10             14.0028             13.9066               12000                1200
      2_26             33.0225             35.3068           0.0986058                   8             29.7051             29.7043               12200                1220
      2_26             33.0062             25.6997           0.0966954                   8             43.2997             43.2997               12400                1240
      2_26                  33             22.0269             82.3301                   7               -3.66                3.66               12600                1260
      2_26             29.1616             22.0011             89.6167                   6             9.86892             9.86892               12800                1280
      2_26             23.9218             21.9992              90.015                   4             38.4324             38.4324               13000                1300
      2_26             19.9308             22.0001              89.999                   2             24.4326             24.4323               13200                1320
      2_26             18.0269                  22              89.998                   1            -21.9647            -17.7592               13400                1340
      2_26             18.0269                  22              89.998                   1            -21.9647            -17.7592               13600                1360
      2_26             18.0269                  22              89.998                   0                   0                   0               13800                1380
      2_26             18.0269                  22              89.998                   0                   0                   0               14000                1400
      2_26             18.0269                  22              89.998                   0                   0                   0               14200                1420
      2_26             18.0269                  22              89.998                   0                   0                   0               14400                1440
      2_26             18.0269                  22              89.998                   0                   0                   0               14600                1460
      2_26             18.0269                  22              89.998                   0                   0                   0               14800                1480
      2_26             18.0269                  22              89.998                   0                   0                   0               15000                1500
      2_26             18.0269                  22              89.998                   0                   0                   0               15200                1520
      2_26             18.0269                  22              89.998                   0                   0                   0               15400                1540
